Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2006);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
113;25245;Veterinary and Human Toxicology;journal;01456296;0,214;Q4;36;0;219;0;160;203;0,86;0,00;United States;Comparative Toxicology Laboratories;1977-2004;"Health, Toxicology and Mutagenesis (Q4); Toxicology (Q4); Veterinary (miscellaneous) (Q4)"
114;18253;Indian Veterinary Journal;journal;00196479;0,212;Q4;14;405;1397;2810;77;1369;0,05;6,94;India;Indian Veterinary Association;1945-1951, 1965-1971, 1973-1979, 1996-ongoing;Veterinary (miscellaneous) (Q4)
115;39287;Polish Journal of Veterinary Sciences;journal;15051773;0,211;Q4;23;27;165;848;69;165;0,39;31,41;Poland;Polish Academy of Sciences;2002-ongoing;"Medicine (miscellaneous) (Q3); Veterinary (miscellaneous) (Q4)"
116;18955;Revista Cientifica de la Facultad de Ciencias Veterinarias de la Universidad del Zulia;journal;07982259;0,195;Q4;11;64;213;1615;17;195;0,07;25,23;Venezuela;Universidad del Zulia;1997, 1999-ongoing;Veterinary (miscellaneous) (Q4)
117;27232;Lab Animal;journal;00937355;0,188;Q4;28;137;402;915;87;266;0,32;6,68;United Kingdom;Nature Publishing Group;1995-ongoing;"Animal Science and Zoology (Q4); Veterinary (miscellaneous) (Q4)"
118;37303;Zuchtungskunde;journal;00445401;0,188;Q4;13;37;129;823;32;128;0,19;22,24;Germany;Verlag Eugen Ulmer GmbH;1977, 1996-ongoing;"Animal Science and Zoology (Q4); Food Animals (Q4)"
119;17079;Acta Veterinaria Scandinavica, Supplement;journal;00651699;0,184;Q4;19;0;62;0;20;62;0,52;0,00;Denmark;Danske Dyrlaegeforening/Danish Veterinary Association;1969-1982, 1985-1986, 1988-1989, 1991-1993, 1996, 1999-2004;Veterinary (miscellaneous) (Q4)
120;18341;Magyar Allatorvosok Lapja;journal;0025004X;0,184;Q4;10;69;249;1451;39;242;0,18;21,03;Hungary;Magyar Mezogazdasag Ltd.;1996-ongoing;Veterinary (miscellaneous) (Q4)
121;110289;Veterinary Medicine;journal;87507943;0,183;Q2;19;99;350;819;51;252;0,11;8,27;United States;Veterinary Medicine Pub. Co.;1945-1951, 1996-2015;Small Animals (Q2)
122;18296;Journal of Equine Veterinary Science;journal;15427412, 07370806;0,182;Q3;32;69;284;1045;49;222;0,21;15,14;United Kingdom;W. B. Saunders Co., Ltd.;1995-ongoing;Equine (Q3)
123;18907;Tierarztliche Praxis Ausgabe K: Kleintiere - Heimtiere;journal;14341239;0,177;Q3;16;53;187;1335;31;183;0,20;25,19;Germany;Schattauer GmbH;1997-ongoing;Small Animals (Q3)
124;17660;Archivos de Medicina Veterinaria;journal;0301732X, 07176201;0,173;Q4;19;37;76;1196;15;73;0,13;32,32;Chile;Universidad Austral de Chile;1996-ongoing;Veterinary (miscellaneous) (Q4)
125;18865;Revue de Medecine Veterinaire;journal;00351555;0,173;Q4;30;97;284;2809;58;280;0,19;28,96;France;Ecole Nationale Veterinaire De Toulouse;1949, 1961, 1973-1989, 1996-ongoing;Veterinary (miscellaneous) (Q4)
126;18302;Journal of Swine Health and Production;journal;1537209X;0,172;Q4;30;48;182;673;34;137;0,28;14,02;United States;American Association of Swine Veterinarians;1996-ongoing;"Animal Science and Zoology (Q4); Food Animals (Q4)"
127;18283;Japanese Journal of Veterinary Research;journal;00471917;0,171;Q4;20;7;35;184;11;34;0,35;26,29;Japan;Hokkaido University;1965-ongoing;Veterinary (miscellaneous) (Q4)
128;98352;Praktische Tierarzt;journal;0032681X;0,168;Q4;15;101;276;1262;36;243;0,14;12,50;Germany;Schluetersche GmbH und Co.;1976, 1980, 1996-ongoing;Veterinary (miscellaneous) (Q4)
129;21100368857;Revue Veterinaire Clinique;journal;22145680, 22145672;0,165;Q3;12;39;131;753;17;117;0,20;19,31;Italy;Elsevier Masson SAS;2014-ongoing;Small Animals (Q3)
130;18822;Point Veterinaire;journal;03354997;0,156;Q4;7;163;540;937;28;511;0,06;5,75;France;Point Veterinaire S.A.;1996-ongoing;Veterinary (miscellaneous) (Q4)
131;18332;Kleintierpraxis;journal;00232076;0,146;Q3;12;55;217;921;22;180;0,08;16,75;Germany;Verlag M Und H Schaper;1996, 1998-ongoing;Small Animals (Q3)
132;27227;Journal of Experimental Animal Science;journal;09398600;0,142;Q4;12;9;18;272;7;18;0,11;30,22;Germany;Urban & Fischer Verlag;1991-2007;"Animal Science and Zoology (Q4); Veterinary (miscellaneous) (Q4)"
133;19495;Veterinarski Arhiv;journal;03725480, 13318055;0,142;Q4;24;82;141;1791;16;140;0,12;21,84;Croatia;University of Zagreb;1981, 1996-ongoing;Veterinary (miscellaneous) (Q4)
134;17685;Australian Veterinary Practitioner;journal;0310138X;0,139;Q3;14;15;80;279;14;76;0,16;18,60;Australia;Australian Small Animal Veterinary Association;1996-2013, 2015-ongoing;Small Animals (Q3)
135;18282;Irish Veterinary Journal;journal;03680762, 20460481;0,136;Q4;25;93;319;625;32;201;0,14;6,72;United Kingdom;BioMed Central;1973-1979, 1996-ongoing;Veterinary (miscellaneous) (Q4)
136;3500148011;Journal of Zhejiang University: Science B;journal;16731581;0,135;Q4;45;137;52;819;19;50;0,38;5,98;China;Zhejiang University Press;2005-ongoing;"Medicine (miscellaneous) (Q3); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q3); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Veterinary (miscellaneous) (Q4)"
137;17060;Acta Veterinaria;journal;05678315, 18207448;0,133;Q4;14;44;145;1261;9;145;0,05;28,66;Germany;Walter de Gruyter GmbH;1973, 1981-1983, 1985, 1996-ongoing;Veterinary (miscellaneous) (Q4)
138;81685;Ippologia;journal;11205776;0,129;Q4;6;25;64;429;4;56;0,05;17,16;Italy;Editore SCIVAC;1996-2014;Equine (Q4)
139;22600;Journal of Wildlife Rehabilitation;journal;10712232;0,128;Q4;7;23;61;156;7;43;0,07;6,78;United States;International Wildlife Rehabilitation Council;1996-2004, 2006, 2008, 2010-2011, 2014-ongoing;"Animal Science and Zoology (Q4); Veterinary (miscellaneous) (Q4)"
140;18934;Tijdschrift voor Diergeneeskunde;journal;00407453;0,127;Q4;17;262;762;933;44;485;0,10;3,56;Netherlands;Euroscience Press;1948-1949, 1961-1963, 1971-2014;Veterinary (miscellaneous) (Q4)
141;19575;Veterinary Technician;journal;87508990;0,123;Q4;4;113;390;434;3;310;0,01;3,84;United States;Veterinary Learning Systems;1996-2013;Small Animals (Q4)
142;17654;Annales de Medecine Veterinaire;journal;00034118;0,118;Q4;14;33;106;1962;14;105;0,03;59,45;Belgium;Universite de Liege;1947-1948, 1996-2014;Veterinary (miscellaneous) (Q4)
143;19578;Vlaams Diergeneeskundig Tijdschrift;journal;03039021;0,118;Q4;15;66;192;1730;19;157;0,11;26,21;Belgium;Universiteit Gent;1996-ongoing;Veterinary (miscellaneous) (Q4)
144;27969;Journal of Equine Science;journal;13477501, 13403516;0,116;Q4;15;13;56;240;6;56;0,07;18,46;Japan;Japanese Society of Equine Science;1996-ongoing;Equine (Q4)
145;19700174704;ITEA Informacion Tecnica Economica Agraria;journal;16996887, 23863765;0,104;Q4;9;0;30;0;3;30;0,10;0,00;Spain;Asociacion Interprofesional Desarrollo Agario;2008-ongoing;"Agronomy and Crop Science (Q4); Horticulture (Q4); Veterinary (miscellaneous) (Q4)"
146;4500151538;Revista brasileira de parasitologia veterinaria = Brazilian journal of veterinary parasitology : Orgao Oficial do Colegio Brasileiro de Parasitologia Veterinaria.;journal;0103846X;0,104;Q4;24;40;30;0;2;30;0,07;0,00;Brazil;Colegio Brasileiro de Parasitologia Veterinaria;2005-ongoing;"Parasitology (Q4); Veterinary (miscellaneous) (Q4)"
147;83937;Revista Latinoamericana de Microbiologia;journal;00349771;0,103;Q4;19;72;32;1229;4;31;0,08;17,07;Mexico;Asociacion Latinoamericana de Microbiologia;1960, 1970-1989, 1991-2008;"Microbiology (Q4); Microbiology (medical) (Q4); Veterinary (miscellaneous) (Q4)"
148;3300147820;EMC - Veterinaire;journal;17624215;0,101;Q4;2;0;27;0;0;26;0,00;0,00;Netherlands;Elsevier BV;2004-2005;Veterinary (miscellaneous) (Q4)
149;17083;Advances in Small Animal Medicine and Surgery;journal;10417826;0,100;Q4;2;25;336;76;0;207;0,00;3,04;United Kingdom;W. B. Saunders Co., Ltd.;2001-ongoing;Small Animals (Q4)
150;93510;Pratique Vet;journal;17674417;0,100;Q4;1;130;220;363;1;194;0,01;2,79;France;Association Francaise de Veterinaires pour Animaux de Compagnie;2004-2015;Small Animals (Q4)
151;29625;Veterinary Economics;journal;00424862;0,100;Q4;3;164;608;0;2;381;0,01;0,00;United States;Advanstar Communications Inc.;1996-2014;"Business, Management and Accounting (miscellaneous) (Q4); Small Animals (Q4)"
152;21100874197;Archiv fur Tierzucht;journal;00039438;;-;24;120;257;2454;126;255;0,53;20,45;Germany;Forschungsinstitut fuer die Biologie Landwirtschaftlicher Nutztiere;1996-2015;"Animal Science and Zoology; Food Animals"
153;19700182219;Brazilian Journal of Veterinary Research and Animal Science;journal;16784456, 14139596;;-;14;126;0;2915;0;0;0,00;23,13;Brazil;Universidade de Sao Paulo. Faculdade de Medicina Veterinari;2006-ongoing;Veterinary (miscellaneous)
154;19400158376;CAB Reviews: Perspectives in Agriculture, Veterinary Science, Nutrition and Natural Resources;journal;17498848;;-;24;68;0;5595;0;0;0,00;82,28;United Kingdom;CAB International;2006-ongoing;"Agricultural and Biological Sciences (miscellaneous); Nature and Landscape Conservation; Veterinary (miscellaneous)"
155;4000151812;Ciencia Rural;journal;01038478;;-;30;324;0;6474;0;0;0,00;19,98;Brazil;Federal Universidade of Santa Maria. Center of Ciencias Rurais;2006-ongoing;"Agronomy and Crop Science; Animal Science and Zoology; Veterinary (miscellaneous)"
156;4700152482;International Journal of Dairy Science;journal;18119743, 18119751;;-;14;21;0;510;0;0;0,00;24,29;Pakistan;Asian Network for Scientific Information;2006-ongoing;"Animal Science and Zoology; Food Animals"
157;4700152642;Journal für Verbraucherschutz und Lebensmittelsicherheit;journal;16615751;;-;22;132;0;1669;0;0;0,00;12,64;Germany;Birkhauser Verlag;2006-ongoing;"Agronomy and Crop Science; Biotechnology; Food Animals; Food Science"
158;21100203903;Journal of Integrative Agriculture;journal;20953119;;-;33;135;0;2753;0;0;0,00;20,39;Netherlands;Elsevier BV;2012-ongoing;"Agronomy and Crop Science; Animal Science and Zoology; Biochemistry; Ecology; Food Animals; Food Science; Plant Science"
159;5000157107;Journal of Veterinary Behavior: Clinical Applications and Research;journal;15587878;;-;30;24;0;414;0;0;0,00;17,25;Netherlands;Elsevier BV;2006-ongoing;Veterinary (miscellaneous)
160;21100200413;Revista de Investigaciones Veterinarias del Peru;journal;16099117, 16823419;;-;9;20;72;349;10;72;0,07;17,45;Peru;Facultad de Medicina Veterinaria, Universidad Nacional Mayor de San Marcos;2011-ongoing;Veterinary (miscellaneous)
