Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2002);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
370;12891;Color Research and Application;journal;15206378, 03612317;0.445;Q2;56;104;212;966;154;199;0.69;9.29;United States;John Wiley & Sons Inc.;1976-ongoing;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2); Human Factors and Ergonomics (Q2)"
371;14584;Studies in Surface Science and Catalysis;book series;01672991;0.445;Q3;58;900;2134;12952;1154;2108;0.54;14.39;Netherlands;Elsevier BV;1976, 1979-1986, 1989-2002, 2004-2008, 2010-ongoing;"Materials Chemistry (Q2); Surfaces, Coatings and Films (Q2); Condensed Matter Physics (Q3); Physical and Theoretical Chemistry (Q3); Catalysis (Q4)"
372;24599;Computational Biology and Chemistry;journal;14769271;0.441;Q3;55;57;186;1559;209;182;0.87;27.35;United Kingdom;Elsevier Ltd.;2003-ongoing;"Biochemistry (Q3); Computational Mathematics (Q3); Organic Chemistry (Q3); Structural Biology (Q4)"
373;20623;Fire and Materials;journal;03080501, 10991018;0.441;Q2;51;33;114;631;79;114;0.8;19.12;United States;John Wiley & Sons Inc.;1976, 1978-1989, 1991-ongoing;"Metals and Alloys (Q1); Ceramics and Composites (Q2); Chemistry (miscellaneous) (Q2); Polymers and Plastics (Q2); Electronic, Optical and Magnetic Materials (Q3)"
374;87025;Crystal Engineering;journal;14630184;0.439;Q2;23;50;46;833;53;46;1.15;16.66;United Kingdom;Pergamon Press Ltd.;2000-2003;"Chemistry (miscellaneous) (Q2); Materials Chemistry (Q2)"
375;28005;Hyperfine Interactions;journal;15729540, 03043843;0.438;Q3;44;218;938;3707;565;922;0.5;17;Netherlands;Kluwer Academic Publishers;1975-ongoing;"Atomic and Molecular Physics, and Optics (Q3); Condensed Matter Physics (Q3); Nuclear and High Energy Physics (Q3); Physical and Theoretical Chemistry (Q3)"
376;28130;Journal of Adhesion;journal;00218464, 1563518X;0.437;Q2;44;47;165;1146;113;165;0.53;24.38;United Kingdom;Taylor & Francis;1969-ongoing;"Chemistry (miscellaneous) (Q2); Materials Chemistry (Q2); Mechanics of Materials (Q2); Surfaces, Coatings and Films (Q2); Surfaces and Interfaces (Q3)"
377;25891;Journal of Macromolecular Science - Pure and Applied Chemistry;journal;10601325;0.436;Q2;44;104;355;2340;212;354;0.53;22.5;United States;Marcel Dekker Inc.;1992-ongoing;"Ceramics and Composites (Q2); Chemistry (miscellaneous) (Q2); Materials Chemistry (Q2); Polymers and Plastics (Q2)"
378;13755;High Temperatures - High Pressures;journal;00181544;0.431;Q3;26;78;235;1338;102;235;0.4;17.15;United States;Old City Publishing;1969-1970, 1972-1992, 1994, 1997-2003, 2008-ongoing;"Mechanics of Materials (Q2); Condensed Matter Physics (Q3); Physical and Theoretical Chemistry (Q3)"
379;26965;Journal of Molecular Liquids;journal;01677322;0.43;Q3;82;139;428;4184;288;421;0.62;30.1;Netherlands;Elsevier BV;1983-ongoing;"Materials Chemistry (Q2); Atomic and Molecular Physics, and Optics (Q3); Condensed Matter Physics (Q3); Electronic, Optical and Magnetic Materials (Q3); Physical and Theoretical Chemistry (Q3); Spectroscopy (Q3)"
380;24756;Match;journal;03406253;0.43;Q2;52;26;75;738;69;74;0.89;28.38;Serbia;University of Kragujevac;1996-ongoing;"Chemistry (miscellaneous) (Q2); Applied Mathematics (Q3); Computational Theory and Mathematics (Q3); Computer Science Applications (Q3)"
381;28522;Journal of Macromolecular Science - Physics;journal;1525609X, 00222348;0.425;Q2;43;83;226;2217;119;225;0.51;26.71;United States;Marcel Dekker Inc.;1967-ongoing;"Chemistry (miscellaneous) (Q2); Materials Chemistry (Q2); Polymers and Plastics (Q2); Condensed Matter Physics (Q3)"
382;84944;Reviews in Analytical Chemistry;journal;07930135, 21910189;0.418;Q3;20;13;61;819;41;60;0.81;63;Germany;Walter de Gruyter GmbH;1996-ongoing;Analytical Chemistry (Q3)
383;24593;Calphad: Computer Coupling of Phase Diagrams and Thermochemistry;journal;03645916;0.417;Q2;55;37;104;1091;58;101;0.51;29.49;United Kingdom;Elsevier Ltd.;1977-ongoing;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2); Computer Science Applications (Q3)"
384;14804;Spectroscopy;journal;07124813;0.416;Q3;32;53;79;1141;48;77;0.84;21.53;Egypt;Hindawi Publishing Corporation;1988, 1994, 1996-2012;Spectroscopy (Q3)
385;24043;Journal of Labelled Compounds and Radiopharmaceuticals;journal;03624803, 10991344;0.415;Q3;41;111;691;2479;368;689;0.83;22.33;United States;John Wiley & Sons Inc.;1976-ongoing;"Radiology, Nuclear Medicine and Imaging (Q2); Analytical Chemistry (Q3); Biochemistry (Q3); Drug Discovery (Q3); Organic Chemistry (Q3); Spectroscopy (Q3)"
386;24170;Journal of Chemical Research - Part S;journal;13645560, 03082342;0.411;Q2;35;247;848;4132;480;842;0.49;16.73;United Kingdom;Science Reviews Ltd.;1996-2003;Chemistry (miscellaneous) (Q2)
387;93856;AIChE Ethylene Producers Conference Proceedings;conference and proceedings;00001999;0.41;-;7;41;95;142;9;95;0.12;3.46;United States;;1999-ongoing;"Chemical Engineering (miscellaneous); Chemistry (miscellaneous)"
388;13557;Journal of Chemical Engineering of Japan;journal;00219592;0.41;Q2;45;205;571;2820;299;518;0.5;13.76;Japan;Society of Chemical Engineers Japan;1968-ongoing;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2)"
389;13691;Journal of Vinyl and Additive Technology;journal;15480585, 10835601;0.409;Q2;32;29;95;512;42;95;0.48;17.66;United States;John Wiley & Sons Inc.;1979-ongoing;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Marketing (Q2); Materials Chemistry (Q2); Polymers and Plastics (Q2)"
390;24801;Molecular Simulation;journal;08927022, 10290435;0.407;Q2;50;59;163;1874;136;163;0.95;31.76;United Kingdom;Taylor & Francis;1987-ongoing;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2); Condensed Matter Physics (Q3); Information Systems (Q3); Modeling and Simulation (Q3)"
391;16393;Chemical Engineering Communications;journal;00986445, 15635201;0.402;Q2;44;95;220;1999;85;220;0.36;21.04;United Kingdom;Taylor & Francis;1973-1976, 1978-ongoing;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2)"
392;12965;Zeitschrift für Naturforschung - Section A Journal of Physical Sciences;journal;09320784;0.402;Q3;42;168;438;3217;318;438;0.76;19.15;Germany;Walter de Gruyter GmbH;1996-ongoing;"Mathematical Physics (Q3); Physical and Theoretical Chemistry (Q3); Physics and Astronomy (miscellaneous) (Q3)"
393;11400153304;Progress in Heterocyclic Chemistry;book series;09596380;0.398;Q3;22;17;59;2517;25;54;0.25;148.06;Netherlands;Elsevier BV;1995-2003, 2005, 2007-ongoing, 2011-ongoing;Organic Chemistry (Q3)
394;16396;Chemical Engineering and Technology;journal;09307516, 15214125;0.395;Q2;68;227;608;2714;270;542;0.49;11.96;Germany;Wiley - V C H Verlag GmbbH & Co.;1978, 1987-ongoing;"Industrial and Manufacturing Engineering (Q1); Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2)"
395;24071;Metal-Based Drugs;journal;07930291, 16875486;0.392;Q3;33;12;145;379;123;141;0.9;31.58;Egypt;Hindawi Publishing Corporation;1996-2002, 2007-2011;"Pharmacology (Q2); Drug Discovery (Q3); Inorganic Chemistry (Q3); Toxicology (Q3)"
396;130041;PhysChemComm;journal;14602733;0.389;Q3;21;25;57;1099;35;57;0.62;43.96;United Kingdom;Royal Society of Chemistry;1998-2003;Physical and Theoretical Chemistry (Q3)
397;40752;Analusis;journal;03654877;0.387;Q2;33;0;301;0;242;286;1.06;0;France;EDP Sciences;1973-1989, 1995-2000;"Chemistry (miscellaneous) (Q2); Engineering (miscellaneous) (Q2)"
398;26988;Luminescence;journal;15227243, 15227235;0.387;Q2;40;29;146;906;144;145;1.05;31.24;United States;John Wiley & Sons Inc.;1997-ongoing;"Chemistry (miscellaneous) (Q2); Biophysics (Q3)"
399;16322;Desalination;journal;00119164;0.386;Q2;155;514;660;5349;404;658;0.61;10.41;Netherlands;Elsevier BV;1966-ongoing;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2); Water Science and Technology (Q2)"
400;22716;Australian Journal of Chemistry;journal;00049425;0.385;Q2;72;130;431;3807;329;430;0.75;29.28;Australia;Commonwealth Scientific and Industrial Research Organization Publishing;1973-1986, 1994, 1996-ongoing;Chemistry (miscellaneous) (Q2)
401;13665;Journal of Cellular Plastics;journal;0021955X;0.383;Q2;34;28;77;338;36;77;0.37;12.07;United States;SAGE Publications;1965-ongoing;"Chemistry (miscellaneous) (Q2); Materials Chemistry (Q2); Polymers and Plastics (Q2)"
402;13784;Journal of Non-Equilibrium Thermodynamics;journal;03400204, 14374358;0.382;Q2;31;24;76;514;55;76;0.38;21.42;Germany;Walter de Gruyter GmbH;1976-1989, 1993-ongoing;"Chemistry (miscellaneous) (Q2); Physics and Astronomy (miscellaneous) (Q3)"
403;19500157076;Reaction Kinetics, Mechanisms and Catalysis;journal;18785190;0.381;Q3;37;143;469;2014;214;468;0.47;14.08;Netherlands;Springer Netherlands;2010-ongoing;"Physical and Theoretical Chemistry (Q3); Catalysis (Q4)"
404;25174;Electrochemistry;journal;13443542;0.377;Q3;36;217;503;2120;258;469;0.49;9.77;Japan;Electrochemical Society of Japan;1984, 1996-ongoing;Electrochemistry (Q3)
405;25282;Journal of Fluorescence;journal;15734994, 10530509;0.377;Q3;63;74;135;1369;127;135;0.98;18.5;United States;Kluwer Academic/Plenum Publishers;1991-ongoing;"Law (Q1); Clinical Psychology (Q2); Social Sciences (miscellaneous) (Q2); Sociology and Political Science (Q2); Biochemistry (Q3); Clinical Biochemistry (Q3); Spectroscopy (Q3)"
406;29664;Journal of Trace Elements in Medicine and Biology;journal;0946672X;0.377;Q3;61;38;125;1271;108;124;0.68;33.45;Netherlands;Elsevier BV;1995-ongoing;"Biochemistry (Q3); Inorganic Chemistry (Q3); Molecular Medicine (Q3)"
407;26583;Ceramics - Silikaty;journal;08625468, 18045847;0.376;Q3;27;26;82;343;31;81;0.44;13.19;Czech Republic;S K Press V.O.S.;1991-ongoing;"Ceramics and Composites (Q2); Chemical Engineering (miscellaneous) (Q2); Materials Chemistry (Q2); Analytical Chemistry (Q3); Physical and Theoretical Chemistry (Q3)"
408;21100826271;Inorganic and Nano-Metal Chemistry;journal;24701556, 24701564;0.374;Q3;41;128;416;3182;263;416;0.61;24.86;United Kingdom;Taylor and Francis Ltd.;2017-ongoing;"Inorganic Chemistry (Q3); Physical and Theoretical Chemistry (Q3)"
409;24111;Indian Journal of Chemistry - Section B Organic and Medicinal Chemistry;journal;03764699;0.373;Q3;43;265;798;4596;385;796;0.45;17.34;India;Scientific Publishers;1970, 1973-1978, 1981, 1989-1991, 1996-ongoing;"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2); Organic Chemistry (Q3)"
410;16783;Amino Acids;journal;09394451, 14382199;0.37;Q3;105;96;279;3738;319;269;1.43;38.94;Germany;Springer Verlag;1991-ongoing;"Biochemistry (Q3); Clinical Biochemistry (Q3); Organic Chemistry (Q3)"
411;17700156431;Handbook of Analytical Separations;book series;15677192;0.37;Q3;11;0;55;0;29;47;0.62;0;Netherlands;Elsevier BV;2000-2001, 2003-2004, 2007;"Pathology and Forensic Medicine (Q2); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2); Analytical Chemistry (Q3); Environmental Chemistry (Q4)"
412;23471;Croatica Chemica Acta;journal;1334417X, 00111643;0.369;Q2;43;68;220;1787;161;220;0.74;26.28;Croatia;Hrvatsko Kemijsko Drustvo/Croatian Chemical Society;1980-1981, 1996-ongoing;Chemistry (miscellaneous) (Q2)
413;25879;International Journal of Molecular Sciences;journal;14220067;0.369;Q3;114;82;37;3419;25;34;0.74;41.7;Switzerland;Multidisciplinary Digital Publishing Institute (MDPI);2000-ongoing;"Medicine (miscellaneous) (Q2); Computer Science Applications (Q3); Inorganic Chemistry (Q3); Organic Chemistry (Q3); Physical and Theoretical Chemistry (Q3); Spectroscopy (Q3); Catalysis (Q4); Molecular Biology (Q4)"
414;13609;Korean Journal of Chemical Engineering;journal;02561115;0.363;Q2;52;178;419;3486;342;419;0.76;19.58;United States;Springer New York LLC;1984-ongoing;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2)"
415;26952;Journal of Dispersion Science and Technology;journal;15322351, 01932691;0.361;Q3;45;73;234;2496;141;234;0.44;34.19;United States;Marcel Dekker Inc.;1980-ongoing;"Polymers and Plastics (Q2); Surfaces, Coatings and Films (Q2); Physical and Theoretical Chemistry (Q3)"
416;19700180785;Studies in Natural Products Chemistry;book series;15725995;0.361;Q3;33;46;100;7039;60;87;0.69;153.02;Netherlands;Elsevier BV;1995-1997, 2000-2003, 2005-2006, 2008, 2012-ongoing;"Drug Discovery (Q3); Organic Chemistry (Q3)"
417;24819;Natural Product Research;journal;14786419;0.359;Q3;42;71;183;984;90;181;0.55;13.86;United Kingdom;Taylor & Francis;2003-ongoing;"Analytical Chemistry (Q3); Biochemistry (Q3); Organic Chemistry (Q3); Plant Science (Q3)"
418;13572;Cellular Polymers;journal;02624893;0.358;Q3;24;18;56;336;21;56;0.32;18.67;United Kingdom;RAPRA Technology Ltd.;1982-1987, 1989, 1991-ongoing;"Polymers and Plastics (Q2); Organic Chemistry (Q3)"
419;24110;Indian Journal of Chemistry - Section A Inorganic, Physical, Theoretical and Analytical Chemistry;journal;03764710;0.357;Q3;36;252;793;5419;398;782;0.53;21.5;India;Scientific Publishers;1996-ongoing;"Inorganic Chemistry (Q3); Physical and Theoretical Chemistry (Q3)"
420;19900192900;Molecular Informatics;journal;18681751, 18681743;0.356;Q3;60;33;89;1445;118;87;1.41;43.79;Germany;Wiley - VCH Verlag GmbH & CO. KGaA;2010-ongoing;"Computer Science Applications (Q3); Drug Discovery (Q3); Molecular Medicine (Q3); Organic Chemistry (Q3); Structural Biology (Q4)"
421;23944;Bunseki Kagaku;journal;05251931;0.352;Q3;18;166;427;3188;247;427;0.6;19.2;Japan;Japan Society for Analytical Chemistry;1979-1981, 1996-ongoing;Analytical Chemistry (Q3)
422;21550;Structural Chemistry;journal;15729001, 10400400;0.351;Q3;42;51;142;1538;90;140;0.53;30.16;United States;Kluwer Academic/Plenum Publishers;1990-ongoing;"Condensed Matter Physics (Q3); Physical and Theoretical Chemistry (Q3)"
423;14526;Physics and Chemistry of Liquids;journal;00319104;0.349;Q3;32;55;183;1138;85;183;0.48;20.69;United Kingdom;Taylor & Francis;1968-ongoing;"Condensed Matter Physics (Q3); Electronic, Optical and Magnetic Materials (Q3); Materials Chemistry (Q3); Physical and Theoretical Chemistry (Q3)"
424;74739;Comptes Rendus de l'Academie de Sciences - Serie IIb: Mecanique, Physique, Chimie, Astronomie;journal;12874620;0.348;Q2;23;0;255;0;113;251;0.35;0;Netherlands;Elsevier BV;1997-2000;"Chemistry (miscellaneous) (Q2); Physics and Astronomy (miscellaneous) (Q3)"
425;4400151608;ChemMedChem;journal;18607187, 18607179;0.346;Q3;92;127;403;3044;361;399;0.83;23.97;Germany;Wiley - V C H Verlag GmbbH & Co.;2006-ongoing;"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2); Organic Chemistry (Q3); Molecular Medicine (Q4)"
426;25827;Chinese Journal of Polymer Science (English Edition);journal;02567679, 14396203;0.346;Q3;30;69;231;1229;100;231;0.53;17.81;Germany;Springer Verlag;1985-ongoing;"Chemical Engineering (miscellaneous) (Q2); Polymers and Plastics (Q2); Organic Chemistry (Q3)"
427;28868;Journal of Fire Protection Engineering;journal;10423915;0.344;Q2;24;13;30;262;17;27;0.61;20.15;United States;SAGE Publications;1990-2013;"Chemistry (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2); Safety, Risk, Reliability and Quality (Q2)"
428;19958;Archives of Pharmacal Research;journal;02536269;0.343;Q3;75;150;327;4112;292;327;0.86;27.41;South Korea;Pharmaceutical Society of Korea;1978-ongoing;"Drug Discovery (Q3); Organic Chemistry (Q3); Molecular Medicine (Q4)"
429;18384;Medicinal Chemistry Research;journal;10542523;0.342;Q3;38;35;104;976;92;100;0.77;27.89;United States;Birkhauser Boston;1994, 1996-ongoing;"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q2); Organic Chemistry (Q3)"
430;13089;International Journal of Polymer Analysis and Characterization;journal;15635341, 1023666X;0.34;Q3;32;20;76;475;41;76;0.54;23.75;United Kingdom;Taylor & Francis;1995-ongoing;"Chemical Engineering (miscellaneous) (Q2); Polymers and Plastics (Q2); Analytical Chemistry (Q3)"
431;23232;Food Technology;trade journal;00156639;0.339;Q2;53;305;384;368;162;217;0.43;1.21;United States;Institute of Food Technologists;1973, 1979, 1982-1983, 1986, 1989, 1991, 1993-ongoing;"Industrial and Manufacturing Engineering (Q1); Chemistry (miscellaneous) (Q2); Food Science (Q2)"
432;24177;Journal of Coordination Chemistry;journal;00958972;0.334;Q3;45;142;301;3543;186;300;0.64;24.95;Switzerland;Gordon and Breach Science Publishers;1971-ongoing;"Materials Chemistry (Q3); Physical and Theoretical Chemistry (Q3)"
433;13540;Advances in Polymer Technology;journal;07306679, 10982329;0.33;Q3;39;28;73;736;50;73;0.56;26.29;United States;John Wiley & Sons Inc.;1981-ongoing;"Chemical Engineering (miscellaneous) (Q2); Polymers and Plastics (Q2); Organic Chemistry (Q3)"
434;24097;Journal of the Indian Chemical Society;journal;00194522;0.33;Q3;31;269;527;5201;222;522;0.44;19.33;India;Scientific Publishers;1973-1985, 1987-1991, 1996-ongoing;"Drug Discovery (Q3); Electrochemistry (Q3); Inorganic Chemistry (Q3); Organic Chemistry (Q3); Physical and Theoretical Chemistry (Q3)"
435;23941;Journal of Mathematical Chemistry;journal;02599791;0.329;Q2;54;49;153;1221;98;153;0.57;24.92;Netherlands;Kluwer Academic Publishers;1987-ongoing;"Chemistry (miscellaneous) (Q2); Applied Mathematics (Q3)"
436;18300156734;Main Group Chemistry;journal;10241221;0.328;Q3;19;0;16;0;8;16;0.3;0;Netherlands;IOS Press;2008-ongoing;"Inorganic Chemistry (Q3); Materials Chemistry (Q3); Organic Chemistry (Q3)"
437;22658;Acta Chimica Slovenica;journal;13180207;0.327;Q2;42;77;144;1581;82;144;0.59;20.53;Slovenia;Slovenian Chemical Society;1996-ongoing;Chemistry (miscellaneous) (Q2)
438;27012;Progress in Colloid and Polymer Science;journal;0340255X;0.326;Q3;34;55;295;1483;167;295;0.46;26.96;Germany;Springer Verlag;1978-1979, 1983-1985, 1987-1988, 1990, 1993-1994, 1996-2011;"Polymers and Plastics (Q2); Colloid and Surface Chemistry (Q3); Materials Chemistry (Q3); Organic Chemistry (Q3); Physical and Theoretical Chemistry (Q3)"
439;26528;Trends in Glycoscience and Glycotechnology;journal;09157352;0.325;Q4;34;29;136;1511;112;136;0.91;52.1;Japan;Gakushin Company Ltd.;1996-ongoing;"Biochemistry (Q3); Organic Chemistry (Q4)"
440;24673;Crystal Research and Technology;journal;15214079, 02321300;0.324;Q2;59;147;461;2761;270;458;0.52;18.78;Germany;Wiley - V C H Verlag GmbbH & Co.;1966-ongoing;"Chemistry (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2); Condensed Matter Physics (Q3)"
441;21492;Research on Chemical Intermediates;journal;09226168, 15685675;0.324;Q2;43;72;224;2204;155;222;0.64;30.61;Germany;Springer Verlag;1989-ongoing;Chemistry (miscellaneous) (Q2)
442;26442;Polycyclic Aromatic Compounds;journal;15635333, 10406638;0.32;Q4;31;90;211;2128;137;211;0.68;23.64;United Kingdom;Taylor & Francis;1990-1997, 1999-ongoing;"Polymers and Plastics (Q2); Materials Chemistry (Q3); Organic Chemistry (Q4)"
443;28480;Tetsu-To-Hagane/Journal of the Iron and Steel Institute of Japan;journal;00211575;0.317;Q3;32;122;370;2751;184;369;0.52;22.55;Japan;Nippon Tekko Kyokai/Iron and Steel Institute of Japan;1968-1991, 1994-ongoing;"Metals and Alloys (Q2); Condensed Matter Physics (Q3); Materials Chemistry (Q3); Physical and Theoretical Chemistry (Q3)"
444;20479;JSME International Journal, Series B: Fluids and Thermal Engineering;journal;13408054;0.315;Q3;32;119;272;1582;77;272;0.27;13.29;Japan;Japan Society of Mechanical Engineers/Nihon Kikai Gakkai;1988-1989, 1993-2007;"Fluid Flow and Transfer Processes (Q1); Mechanical Engineering (Q2); Physical and Theoretical Chemistry (Q3)"
445;30401;Journal of Trace and Microprobe Techniques;journal;07334680;0.312;Q3;24;22;161;345;88;161;0.54;15.68;United States;Marcel Dekker Inc.;1986-1987, 1996-2003;Analytical Chemistry (Q3)
446;13301;Surface Coatings International Part B: Coatings International;journal;14764865;0.31;Q2;19;43;130;777;31;130;0.29;18.07;United Kingdom;Oil & Colour Chemists' Association;1996-2006;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Surfaces and Interfaces (Q3); Surfaces, Coatings and Films (Q3)"
447;21968;Theoretical and Computational Chemistry;journal;13807323;0.31;Q3;25;36;87;3448;59;82;1.33;95.78;Netherlands;Elsevier BV;1995-1996, 1998-1999, 2001-2005, 2007-2008;Physical and Theoretical Chemistry (Q3)
448;144932;Protein Journal;journal;15723887;0.306;Q3;47;85;347;2535;223;343;0.64;29.82;Germany;Springer Verlag;1996-ongoing;"Analytical Chemistry (Q3); Bioengineering (Q3); Biochemistry (Q4); Organic Chemistry (Q4)"
449;23449;Journal of the Chinese Chemical Society;journal;00094536;0.305;Q2;39;161;493;4537;274;493;0.56;28.18;United States;Wiley-Blackwell;1954-ongoing;Chemistry (miscellaneous) (Q2)
450;11700154632;Proceedings - International Conference on Application of Concurrency to System Design, ACSD;conference and proceedings;00002005, 00002008, 00002006, 00002011;0.304;-;20;0;24;0;17;23;0.74;0;United States;;2005-2006, 2008-2011;"Chemical Engineering (miscellaneous); Chemistry (miscellaneous); Engineering (miscellaneous); Materials Science (miscellaneous)"
451;22804;Chemical Papers;journal;03666352;0.302;Q2;37;75;219;1288;81;219;0.36;17.17;Switzerland;Springer International Publishing AG;1973, 1996-ongoing;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Industrial and Manufacturing Engineering (Q2); Materials Chemistry (Q3); Biochemistry (Q4)"
452;57377;International Chemical Recovery Conference;conference and proceedings;00001998, 00002010, 00002001;0.298;-;10;0;31;0;7;30;0.23;0;United States;;1998, 2001, 2010;"Chemical Engineering (miscellaneous); Chemistry (miscellaneous); Industrial and Manufacturing Engineering; Media Technology"
453;26570;Journal of Cosmetic Science;journal;15257886;0.298;Q2;33;52;109;539;51;109;0.58;10.37;United States;Society of Cosmetic Chemists;1996-ongoing;"Chemistry (miscellaneous) (Q2); Dermatology (Q2); Medicine (miscellaneous) (Q2)"
454;21443;Polish Journal of Chemistry;journal;01375083;0.298;Q2;34;194;636;4482;352;636;0.53;23.1;Poland;Polish Chemical Society;1996-2009;Chemistry (miscellaneous) (Q2)
455;16304;Adsorption Science and Technology;journal;02636174;0.297;Q2;31;84;210;1855;145;210;0.68;22.08;United Kingdom;SAGE Publications Inc.;1984-1985, 1989-ongoing;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Surfaces and Interfaces (Q3)"
456;23433;Chimia;journal;00094293;0.296;Q2;52;111;316;1721;215;316;0.7;15.5;Switzerland;Schweizerische Chemische Gedellschaft;1949, 1960-1961, 1973-1986, 1996-ongoing;"Chemistry (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
457;20180;Trace Elements and Electrocytes;journal;09462104;0.295;Q3;19;44;117;973;60;114;0.57;22.11;Germany;Dustri-Verlag Dr. Karl Feistle;1994-2016 (cancelled);"Clinical Biochemistry (Q3); Inorganic Chemistry (Q3); Biochemistry (Q4)"
458;101678;Laser Chemistry;journal;02786273, 14763516;0.292;Q3;12;9;81;255;48;81;0.6;28.33;Egypt;Hindawi Publishing Corporation;1984, 1992-2000, 2002, 2006-2010;"Atomic and Molecular Physics, and Optics (Q3); Spectroscopy (Q3); Biochemistry (Q4)"
459;19700185200;Journal of Natural Medicines;journal;18610293;0.291;Q4;37;69;231;745;74;224;0.36;10.8;Germany;Springer Verlag;2006-ongoing;"Complementary and Alternative Medicine (Q2); Medicine (miscellaneous) (Q2); Pharmaceutical Science (Q2); Drug Discovery (Q4); Organic Chemistry (Q4)"
460;24711;Molecular Crystals and Liquid Crystals;journal;15435318, 15421406;0.291;Q2;49;727;2617;8384;1309;2595;0.51;11.53;United Kingdom;Taylor & Francis;1972-1984, 2003-ongoing;"Chemistry (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2); Condensed Matter Physics (Q3)"
461;23955;Chemia Analityczna;book series;00092223;0.29;Q4;23;84;265;1974;151;265;0.56;23.5;Poland;Polskie Towarzystwo Chemiczne;1983, 1996-2009;Analytical Chemistry (Q4)
462;23415;Accreditation and Quality Assurance;journal;09491775, 14320517;0.288;Q2;35;101;251;933;85;251;0.43;9.24;United States;Springer New York LLC;1996-ongoing;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Safety, Risk, Reliability and Quality (Q2); Instrumentation (Q3)"
463;19700180801;Studies in Interface Science;book series;13837303;0.288;Q3;19;33;84;1476;28;63;0.44;44.73;Netherlands;Elsevier BV;1995-1996, 1998, 2000-2003, 2005-2006, 2010-2011;"Colloid and Surface Chemistry (Q3); Materials Chemistry (Q3); Physical and Theoretical Chemistry (Q3); Surfaces and Interfaces (Q3)"
464;21479;Quimica Nova;journal;01004042;0.283;Q2;66;165;402;7850;221;402;0.54;47.58;Brazil;Sociedade Brasileira de Quimica;1992, 1997-ongoing;Chemistry (miscellaneous) (Q2)
465;24112;Indian Journal of Heterocyclic Chemistry;journal;09711627;0.28;Q4;28;106;259;1007;73;259;0.28;9.5;India;National Academy of Chemistry;1996-2013, 2017-ongoing;"Biochemistry (Q4); Organic Chemistry (Q4)"
466;19600164700;Journal of Chemical Sciences;journal;09743626, 09737103;0.279;Q2;47;74;194;2087;94;190;0.49;28.2;India;Springer India;1980-1981, 1986-1987, 1990, 1993, 1996-1997, 2002-ongoing;Chemistry (miscellaneous) (Q2)
467;20588;Journal of Food Lipids;journal;10657258;0.278;Q2;35;24;75;740;39;75;0.57;30.83;United States;Food and Nutrition Press, Inc.;1996-2009;"Chemistry (miscellaneous) (Q2); Food Science (Q3)"
468;26487;Solvent Extraction Research and Development;journal;13417215;0.277;Q3;19;13;69;170;23;69;0.31;13.08;Japan;Japan Association of Solvent Extraction;1996-ongoing;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3)"
469;24169;Journal of Chemical Education;journal;19381328, 00219584;0.276;Q3;70;614;1401;1225;373;1280;0.26;2;United States;American Chemical Society;1924-ongoing;"Chemistry (miscellaneous) (Q3); Education (Q3)"
470;25288;Phosphorus, Sulfur and Silicon and the Related Elements;journal;10426507, 15635325;0.276;Q3;39;494;923;5827;353;923;0.43;11.8;United Kingdom;Taylor & Francis;1989-ongoing;"Inorganic Chemistry (Q3); Biochemistry (Q4); Organic Chemistry (Q4)"
471;29595;Applied Spectroscopy Reviews;journal;05704928, 1520569X;0.273;Q4;55;17;36;948;27;34;0.71;55.76;United States;Marcel Dekker Inc.;1967-1989, 1991-ongoing;"Instrumentation (Q3); Spectroscopy (Q4)"
