Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2016);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
111;67311;Ciencia and Engenharia/ Science and Engineering Journal;journal;19834071, 0103944X;0.125;Q4;6;29;89;647;7;89;0.08;22,31;Brazil;Latin America;Universidade Federal de Uberlandia;1997-2018;Multidisciplinary (Q4)
112;33604;Journal and Proceedings - Royal Society of New South Wales;journal;00359173;0.118;Q4;7;18;55;207;8;48;0.23;11,50;Australia;Pacific Region;Royal Society of New South Wales;1982-1997, 2009-2019;Multidisciplinary (Q4)
113;21100253049;Proceedings of Science;conference and proceedings;18248039;0.117;-;17;2334;6881;47433;383;6786;0.06;20,32;Italy;Western Europe;Sissa Medialab Srl;1998-2019;Multidisciplinary
114;3900148513;Journal of Applied Sciences (discontinued);journal;18125654, 18125662;0.113;Q4;38;0;962;0;155;962;0.33;0,00;Pakistan;Asiatic Region;Asian Network for Scientific Information;2006-2015;Multidisciplinary (Q4)
115;22728;Zhongshan Daxue Xuebao/Acta Scientiarum Natralium Universitatis Sunyatseni;journal;05296579;0.110;Q4;11;147;474;1576;45;474;0.09;10,72;China;Asiatic Region;Journal of Zhongshan University;1980, 2001-2020;Multidisciplinary (Q4)
116;22176;Ohio Journal of Sciences;journal;00300950;0.109;Q4;16;8;20;237;1;18;0.08;29,63;United States;Northern America;Ohio Academy of Science;1945-1949, 1973-1974, 1979-1983, 1985, 1987, 1989, 1991-2010, 2013-2019;Multidisciplinary (Q4)
117;18800156734;Journal of Science and Technology in the Tropics;journal;18235034;0.108;Q4;4;9;33;131;1;30;0.04;14,56;Malaysia;Asiatic Region;COSTAM and Akademi Sains Malaysia;2009-2017;"Engineering (miscellaneous) (Q4); Multidisciplinary (Q4)"
118;5700165166;Malaysian Journal of Science;journal;13943065;0.108;Q4;10;23;94;884;15;92;0.15;38,43;Malaysia;Asiatic Region;University of Malaya;2006-2019;Multidisciplinary (Q4)
119;37540;Bulletin de la Societe Vaudoise des Sciences Naturelles;journal;00379603;0.107;Q4;11;0;13;0;1;11;0.00;0,00;Switzerland;Western Europe;Societe Vaudoise des Sciences Naturelles;1981-2013, 2015, 2017-2019;Multidisciplinary (Q4)
120;19300157108;Journal of Interdisciplinary and Multidisciplinary Research (discontinued);journal;19366264, 19453019;0.107;Q4;5;10;228;147;14;226;0.06;14,70;United States;Northern America;Scientific Journals International (SJI);2009-2010, 2014-2016;Multidisciplinary (Q4)
121;21753;New Scientist;journal;02624079;0.107;Q4;17;324;1492;1;45;822;0.05;0,00;United States;Northern America;Springer New York;1973-2020;Multidisciplinary (Q4)
122;24221;Scientist (discontinued);journal;08903670;0.107;Q4;18;242;725;477;29;565;0.06;1,97;United States;Northern America;Scientist Inc.;1986-2018;Multidisciplinary (Q4)
123;19700187504;Scientific Journal of King Faisal University;journal;16580311;0.102;Q4;4;8;23;176;1;23;0.00;22,00;Saudi Arabia;Middle East;King Faisal University;2009-2019;Multidisciplinary (Q4)
124;20300195074;ASM Science Journal;journal;18236782;0.101;Q4;4;0;50;0;6;38;0.22;0,00;Malaysia;Asiatic Region;Akademi Sains Malaysia;2011-2015, 2017-2020;Multidisciplinary (Q4)
125;25966;Smithsonian;journal;00377333;0.101;Q4;7;158;470;0;8;36;0.21;0,00;United States;Northern America;Smithsonian Institution;1971, 1975-1981, 1983-1984, 1987, 1989, 1996-1998, 2000-2011, 2013-2018;"Anthropology (Q4); Arts and Humanities (miscellaneous) (Q4); Multidisciplinary (Q4)"
126;38958;Research and Development (Barrington, Illinois);journal;07469179;0.100;Q4;3;20;164;10;0;104;0.00;0,50;United States;Northern America;Advantage Business Media;1984-1989, 1994-1996, 1998-1999, 2001-2002, 2007-2018;"Industrial and Manufacturing Engineering (Q4); Multidisciplinary (Q4)"
127;21100817622;Studies in Spanish and Latin American Cinemas;journal;20504845, 20504837;0.100;-;4;20;51;584;1;50;0.03;29,20;United Kingdom;Western Europe;Intellect Ltd.;2013-2019;"Communication (Q4); Cultural Studies (Q4); Visual Arts and Performing Arts (Q4)"
128;23467;Taiwan Review;journal;17275199, 17275148;0.100;Q4;2;89;391;0;0;373;0.00;0,00;Taiwan;Asiatic Region;Kwang Hwa Publishing Co.;2003-2019;Multidisciplinary (Q4)
129;21100446263;2016 AIAA Guidance, Navigation, and Control Conference;conference and proceedings;-;;-;11;233;0;4887;0;0;0.00;20,97;United States;Northern America;;;"Aerospace Engineering; Control and Systems Engineering; Electrical and Electronic Engineering"
130;21100901173;Applied Network Science;journal;23648228;;-;7;16;0;661;0;0;0.00;41,31;United Kingdom;Western Europe;Springer Open;2016-2020;"Computational Mathematics; Computer Networks and Communications; Multidisciplinary"
131;13883;Caribbean Journal of Science;journal;00086452;;-;31;9;0;301;0;0;0.00;33,44;Puerto Rico;Latin America;University of Puerto Rico Medical Sciences Campus;1980, 1982-2010, 2016, 2019;Multidisciplinary
132;21100862487;International Journal of Language and Culture;journal;22143157, 22143165;;-;5;12;26;574;18;26;0.69;47,83;Netherlands;Western Europe;John Benjamins Publishing Company;2014-2019;Multidisciplinary
133;21100897136;Karbala International Journal of Modern Science;journal;24056103, 2405609X;;-;13;35;29;1121;23;29;0.79;32,03;Iraq;Middle East;University of Kerbala;2015-2019;"Biochemistry, Genetics and Molecular Biology (miscellaneous); Chemistry (miscellaneous); Computer Science (miscellaneous); Multidisciplinary; Physics and Astronomy (miscellaneous)"
134;84932;Kexue tongbao, Scientia;journal;00977411;;-;19;406;338;18289;175;338;0.52;45,05;United States;Northern America;Plenum Publishers;1963-1964, 1980-1984, 1989, 2015-2020;Multidisciplinary
135;37052;Papers and Proceedings - Royal Society of Tasmania;journal;00804703;;-;11;15;5;612;1;5;0.20;40,80;Australia;Pacific Region;Royal Society of Tasmania;1982-1997, 2009-2011, 2015-2018;Multidisciplinary
136;21100457398;Proceedings of the 2015 IEEE International Conference on Aerospace Electronics and Remote Sensing, ICARES 2015;conference and proceedings;-;;-;5;29;0;314;0;0;0.00;10,83;United States;Northern America;;;"Control and Systems Engineering; Electrical and Electronic Engineering; Mechanical Engineering"
