Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2011);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
109;19200157110;"Tecnica Pecuaria en Mexico";journal;"00401889";0,276;Q3;8;18;101;440;41;101;0,40;24,44;Mexico;"Red de Revistas Cientificas de America Latina y el Caribe, Espana y Portugal";"2008-2012";"Animal Science and Zoology (Q3); Veterinary (miscellaneous) (Q3)"
110;21100201717;"Veterinary World";journal;"22310916, 09728988";0,276;Q3;21;151;463;2651;119;460;0,22;17,56;India;"Veterinary World";"2008-ongoing";"Veterinary (miscellaneous) (Q3)"
111;17062;"Acta Veterinaria Brno";journal;"18017576, 00017213";0,274;Q3;35;63;276;1285;152;276;0,49;20,40;Czech Republic;"University of Veterinary and Pharmaceutical Sciences";"1993, 1996-ongoing";"Veterinary (miscellaneous) (Q3)"
112;5000157107;"Journal of Veterinary Behavior: Clinical Applications and Research";journal;"15587878";0,271;Q3;30;42;101;1265;75;78;1,04;30,12;Netherlands;"Elsevier BV";"2006-ongoing";"Veterinary (miscellaneous) (Q3)"
113;19400158376;"CAB Reviews: Perspectives in Agriculture, Veterinary Science, Nutrition and Natural Resources";journal;"17498848";0,269;Q3;24;61;237;6590;169;237;0,79;108,03;United Kingdom;"CAB International";"2006-ongoing";"Agricultural and Biological Sciences (miscellaneous) (Q2); Nature and Landscape Conservation (Q3); Veterinary (miscellaneous) (Q3)"
114;11300153308;"Animal Science Papers and Reports";journal;"23008342, 08604037";0,268;Q3;20;34;108;969;69;108;0,66;28,50;Poland;"Polish Scientific Publishers PWN";"2007-ongoing";"Animal Science and Zoology (Q3); Biotechnology (Q3); Veterinary (miscellaneous) (Q3); Genetics (Q4)"
115;21100802717;"Journal of Veterinary Research (Poland)";journal;"24507393, 24508608";0,267;Q3;20;138;348;3329;175;345;0,45;24,12;Germany;"De Gruyter Open Ltd.";"2016-ongoing";"Veterinary (miscellaneous) (Q3)"
116;18247;"Indian Journal of Animal Sciences";journal;"03678318";0,266;Q3;20;281;919;5731;138;918;0,15;20,40;India;"Scientific Publishers";"1971-1978, 1980-1985, 1987-1988, 1996-ongoing";"Animal Science and Zoology (Q3); Veterinary (miscellaneous) (Q3)"
117;17660;"Archivos de Medicina Veterinaria";journal;"0301732X, 07176201";0,265;Q3;19;45;111;1547;60;103;0,64;34,38;Chile;"Universidad Austral de Chile";"1996-ongoing";"Veterinary (miscellaneous) (Q3)"
118;61695;"Journal of the South African Veterinary Association";journal;"10199128, 22249435";0,260;Q3;28;52;139;1416;69;135;0,40;27,23;South Africa;"OpenJournals Publishing AOSIS (Pty) Ltd";"1961, 1971-ongoing";"Medicine (miscellaneous) (Q3); Veterinary (miscellaneous) (Q3)"
119;37303;"Zuchtungskunde";journal;"00445401";0,260;Q3;13;36;127;658;40;126;0,28;18,28;Germany;"Verlag Eugen Ulmer GmbH";"1977, 1996-ongoing";"Animal Science and Zoology (Q3); Food Animals (Q3)"
120;101049;"Archiv für Geflugelkunde";journal;"00039098";0,251;Q3;22;42;118;1327;40;118;0,37;31,60;Germany;"Verlag Eugen Ulmer GmbH";"1996-2015";"Animal Science and Zoology (Q3); Food Animals (Q3)"
121;21502;"Bulletin of the European Association of Fish Pathologists";journal;"01080288";0,246;Q2;34;33;91;693;48;88;0,44;21,00;United Kingdom;"FRS Marine Lab.";"1996-ongoing";"Small Animals (Q2); Aquatic Science (Q4)"
122;4700152642;"Journal für Verbraucherschutz und Lebensmittelsicherheit";journal;"16615751";0,245;Q4;22;80;235;2211;134;187;0,81;27,64;Germany;"Birkhauser Verlag";"2006-ongoing";"Agronomy and Crop Science (Q3); Biotechnology (Q3); Food Science (Q3); Food Animals (Q4)"
123;12300154727;"Journal of Animal and Veterinary Advances";journal;"16805593";0,243;Q3;23;613;1292;14413;594;1292;0,46;23,51;Pakistan;"Medwell Online";"2008-2016 (cancelled)";"Agronomy and Crop Science (Q3); Veterinary (miscellaneous) (Q3)"
124;21100203903;"Journal of Integrative Agriculture";journal;"20953119";0,240;Q4;33;227;562;7549;340;561;0,54;33,26;Netherlands;"Elsevier BV";"2012-ongoing";"Agronomy and Crop Science (Q3); Animal Science and Zoology (Q3); Ecology (Q3); Food Science (Q3); Plant Science (Q3); Biochemistry (Q4); Food Animals (Q4)"
125;74199;"Deutsche tierarztliche Wochenschrift";journal;"03416593";0,239;Q3;24;0;127;0;52;126;0,36;0,00;Germany;"Verlag M Und H Schaper";"1965, 1971-2009";"Veterinary (miscellaneous) (Q3)"
126;19495;"Veterinarski Arhiv";journal;"03725480, 13318055";0,239;Q3;24;72;195;1814;93;195;0,35;25,19;Croatia;"University of Zagreb";"1981, 1996-ongoing";"Veterinary (miscellaneous) (Q3)"
127;4700152482;"International Journal of Dairy Science";journal;"18119743, 18119751";0,232;Q4;14;26;50;1348;35;50;0,82;51,85;Pakistan;"Asian Network for Scientific Information";"2006-ongoing";"Animal Science and Zoology (Q3); Food Animals (Q4)"
128;8000153104;"Compendium (Yardley, PA)";journal;"01931903";0,230;Q3;18;83;366;1501;103;298;0,31;18,08;United States;"Veterinary Learning Systems";"2007-2013";"Education (Q3); Medicine (miscellaneous) (Q3); Veterinary (miscellaneous) (Q3)"
129;18304;"Journal of Veterinary Dentistry";journal;"08987564";0,222;Q3;23;32;120;677;41;84;0,26;21,16;United States;"SAGE Publications";"1988-ongoing";"Veterinary (miscellaneous) (Q3)"
130;18865;"Revue de Medecine Veterinaire";journal;"00351555";0,222;Q3;30;96;247;2963;85;247;0,30;30,86;France;"Ecole Nationale Veterinaire De Toulouse";"1949, 1961, 1973-1989, 1996-ongoing";"Veterinary (miscellaneous) (Q3)"
131;11800154543;"Iranian Journal of Veterinary Research";journal;"17281997";0,221;Q3;15;54;179;1241;79;179;0,43;22,98;Iran;"Shiraz University";"2008-ongoing";"Veterinary (miscellaneous) (Q3); Animal Science and Zoology (Q4)"
132;38556;"In Practice";journal;"0263841X";0,220;Q3;22;91;249;482;58;218;0,27;5,30;United Kingdom;"BMJ Publishing Group";"1981-1989, 1991-ongoing";"Veterinary (miscellaneous) (Q3)"
133;18907;"Tierarztliche Praxis Ausgabe K: Kleintiere - Heimtiere";journal;"14341239";0,219;Q2;16;67;142;1799;43;138;0,38;26,85;Germany;"Schattauer GmbH";"1997-ongoing";"Small Animals (Q2)"
134;4700152214;"Journal of Exotic Pet Medicine";journal;"19316283, 15575063";0,215;Q3;27;47;130;960;61;118;0,46;20,43;Netherlands;"Elsevier BV";"2006-ongoing";"Veterinary (miscellaneous) (Q3)"
135;18807;"Onderstepoort Journal of Veterinary Research";journal;"00302465";0,214;Q3;32;18;94;125;47;93;0,42;6,94;South Africa;"OpenJournals Publishing AOSIS (Pty) Ltd";"1965-ongoing";"Medicine (miscellaneous) (Q3); Veterinary (miscellaneous) (Q3)"
136;18955;"Revista Cientifica de la Facultad de Ciencias Veterinarias de la Universidad del Zulia";journal;"07982259";0,211;Q3;11;63;243;1967;52;230;0,21;31,22;Venezuela;"Universidad del Zulia";"1997, 1999-ongoing";"Veterinary (miscellaneous) (Q3)"
137;19400157235;"Revista Colombiana de Ciencias Pecuarias";journal;"22562958, 01200690";0,207;Q3;11;41;127;1242;37;114;0,35;30,29;Colombia;"Universidad de Antioquia";"2008-ongoing";"Veterinary (miscellaneous) (Q3); Animal Science and Zoology (Q4)"
138;89762;"Turkish Journal of Veterinary and Animal Sciences";journal;"13036181, 13000128";0,206;Q3;31;68;231;1573;114;231;0,33;23,13;Turkey;"Scientific and Technical research Council of Turkey - TUBITAK/Turkiye Bilimsel ve Teknik Arastirma Kurumu";"1996-ongoing";"Veterinary (miscellaneous) (Q3)"
139;18346;"Medycyna Weterynaryjna";journal;"00258628";0,201;Q3;17;170;677;4789;206;672;0,26;28,17;Poland;"Medycyna Weterynaryjna";"1950-1951, 1960-1963, 1973-1979, 1996-ongoing";"Veterinary (miscellaneous) (Q3)"
140;18253;"Indian Veterinary Journal";journal;"00196479";0,198;Q3;14;596;1367;4085;89;1342;0,05;6,85;India;"Indian Veterinary Association";"1945-1951, 1965-1971, 1973-1979, 1996-ongoing";"Veterinary (miscellaneous) (Q3)"
141;19400157213;"Bulgarian Journal of Agricultural Science";journal;"13100351";0,197;Q3;15;107;277;2484;71;277;0,25;23,21;Bulgaria;"Agricultural Academy";"2008-ongoing";"Agricultural and Biological Sciences (miscellaneous) (Q3); Veterinary (miscellaneous) (Q3)"
142;19579;"Wiener Tierarztliche Monatsschrift";journal;"02539411";0,195;Q3;17;26;107;750;40;99;0,49;28,85;Austria;"B W K Public Relations";"1948-1949, 1962, 1965-1978, 1996-ongoing";"Veterinary (miscellaneous) (Q3)"
143;19578;"Vlaams Diergeneeskundig Tijdschrift";journal;"03039021";0,194;Q3;15;63;225;1732;49;186;0,28;27,49;Belgium;"Universiteit Gent";"1996-ongoing";"Veterinary (miscellaneous) (Q3)"
144;83385;"Veterinaria Italiana";journal;"0505401X";0,193;Q3;14;43;40;1208;18;40;0,45;28,09;Italy;"Istituto sperimentale zooprofilattico";"1975, 2010-ongoing";"Veterinary (miscellaneous) (Q3)"
145;18910;"Tierarztliche Umschau";journal;"00493864";0,189;Q3;11;84;250;1024;45;236;0,22;12,19;Germany;"Terra Verlag GmbH";"1948, 1961, 1974-1977, 1996-ongoing";"Veterinary (miscellaneous) (Q3)"
146;12300154716;"Veterinarija ir Zootechnika";journal;"13922130";0,189;Q3;8;39;161;1200;42;161;0,27;30,77;Lithuania;"Lietuvos Veterinarijos Akademija";"2008-ongoing";"Veterinary (miscellaneous) (Q3)"
147;12300154717;"Ankara Universitesi Veteriner Fakultesi Dergisi";journal;"13000861";0,188;Q3;9;52;131;1293;34;131;0,22;24,87;Turkey;"Ankara Universitesi";"2008-ongoing";"Veterinary (miscellaneous) (Q3); Animal Science and Zoology (Q4)"
148;12100157221;"International Journal of Probiotics and Prebiotics";journal;"15551431";0,183;Q4;13;25;102;978;40;101;0,31;39,12;United States;"New Century Health Publishers";"2008-ongoing";"Nutrition and Dietetics (Q3); Applied Microbiology and Biotechnology (Q4); Food Animals (Q4); Public Health, Environmental and Occupational Health (Q4)"
149;27969;"Journal of Equine Science";journal;"13477501, 13403516";0,181;Q3;15;10;30;217;11;30;0,12;21,70;Japan;"Japanese Society of Equine Science";"1996-ongoing";"Equine (Q3)"
150;10800153310;"Slovenian Veterinary Research";journal;"23858761, 15804003";0,181;Q3;9;116;55;1235;13;49;0,30;10,65;Slovenia;"Veterinarska Fakulteta";"2007-ongoing";"Veterinary (miscellaneous) (Q3)"
151;12700154705;"Annals of Animal Science";journal;"16423402";0,180;Q3;14;52;134;1353;41;134;0,39;26,02;Germany;"Walter de Gruyter GmbH";"2008-ongoing";"Small Animals (Q3); Animal Science and Zoology (Q4); Food Animals (Q4)"
152;18282;"Irish Veterinary Journal";journal;"03680762, 20460481";0,180;Q3;25;19;372;587;73;301;0,24;30,89;United Kingdom;"BioMed Central";"1973-1979, 1996-ongoing";"Veterinary (miscellaneous) (Q3)"
153;27232;"Lab Animal";journal;"00937355";0,178;Q3;28;147;415;765;81;257;0,25;5,20;United Kingdom;"Nature Publishing Group";"1995-ongoing";"Veterinary (miscellaneous) (Q3); Animal Science and Zoology (Q4)"
154;19400157239;"Veterinaria Mexico";journal;"03015092";0,178;Q4;10;27;99;1027;35;99;0,30;38,04;Mexico;"Universidad Nacional Autonoma de Mexico";"2008-2014";"Veterinary (miscellaneous) (Q4)"
155;19700182219;"Brazilian Journal of Veterinary Research and Animal Science";journal;"16784456, 14139596";0,176;Q4;14;50;180;1331;38;180;0,10;26,62;Brazil;"Universidade de Sao Paulo. Faculdade de Medicina Veterinari";"2006-ongoing";"Veterinary (miscellaneous) (Q4)"
156;18821;"Pferdeheilkunde";journal;"01777726";0,175;Q4;21;65;289;1843;45;243;0,15;28,35;Germany;"Hippiatrika Verlag GmbH";"1996-ongoing";"Equine (Q4)"
157;17060;"Acta Veterinaria";journal;"05678315, 18207448";0,174;Q4;14;60;178;1755;47;178;0,22;29,25;Germany;"Walter de Gruyter GmbH";"1973, 1981-1983, 1985, 1996-ongoing";"Veterinary (miscellaneous) (Q4)"
158;11200153303;"Israel Journal of Veterinary Medicine";journal;"03349152";0,169;Q4;9;40;77;929;19;66;0,23;23,23;Israel;"Israel Veterinary Medical Association";"2007-ongoing";"Animal Science and Zoology (Q4); Veterinary (miscellaneous) (Q4)"
159;18332;"Kleintierpraxis";journal;"00232076";0,166;Q3;12;61;216;1520;31;170;0,14;24,92;Germany;"Verlag M Und H Schaper";"1996, 1998-ongoing";"Small Animals (Q3)"
160;21100855893;"Revista Brasileira de Medicina Veterinaria";journal;"01002430, 25272179";0,165;Q4;6;44;40;884;6;40;0,15;20,09;Brazil;"Society of Veterinary Medicine of Rio de Janeiro";"2010-ongoing";"Veterinary (miscellaneous) (Q4)"
161;18341;"Magyar Allatorvosok Lapja";journal;"0025004X";0,163;Q4;10;111;301;1992;34;272;0,13;17,95;Hungary;"Magyar Mezogazdasag Ltd.";"1996-ongoing";"Veterinary (miscellaneous) (Q4)"
162;19700177005;"Veterinary Practitioner";journal;"09724036";0,161;Q4;4;86;192;1394;10;180;0,05;16,21;India;"Veterinary Practitioner";"2008-ongoing";"Veterinary (miscellaneous) (Q4)"
163;12300154723;"Thai Journal of Veterinary Medicine";journal;"01256491";0,159;Q4;9;83;253;1916;46;211;0,26;23,08;Thailand;"Chulalongkorn University";"2008-ongoing";"Veterinary (miscellaneous) (Q4)"
164;19700174704;"ITEA Informacion Tecnica Economica Agraria";journal;"16996887, 23863765";0,158;Q4;9;21;94;644;22;91;0,28;30,67;Spain;"Asociacion Interprofesional Desarrollo Agario";"2008-ongoing";"Agronomy and Crop Science (Q4); Horticulture (Q4); Veterinary (miscellaneous) (Q4)"
165;17654;"Annales de Medecine Veterinaire";journal;"00034118";0,155;Q4;14;10;53;728;12;53;0,27;72,80;Belgium;"Universite de Liege";"1947-1948, 1996-2014";"Veterinary (miscellaneous) (Q4)"
166;19600157803;"Buffalo Bulletin";journal;"01256726";0,151;Q4;9;28;111;415;8;111;0,05;14,82;Thailand;"International Buffalo  Information Center";"2008-ongoing";"Animal Science and Zoology (Q4); Veterinary (miscellaneous) (Q4)"
167;18905;"Tierarztliche Praxis Ausgabe G: Grosstiere - Nutztiere";journal;"14341220";0,151;Q4;17;51;166;1350;28;161;0,14;26,47;Germany;"Schattauer GmbH";"1996-ongoing";"Food Animals (Q4); Veterinary (miscellaneous) (Q4)"
168;19900191821;"Acta Scientiae Veterinariae";journal;"16780345, 16799216";0,150;Q4;10;99;111;3132;33;110;0,30;31,64;Brazil;"Universidade Federal do Rio Grande do Sul";"2010-ongoing";"Veterinary (miscellaneous) (Q4)"
169;98352;"Praktische Tierarzt";journal;"0032681X";0,145;Q4;15;133;431;1084;28;381;0,06;8,15;Germany;"Schluetersche GmbH und Co.";"1976, 1980, 1996-ongoing";"Veterinary (miscellaneous) (Q4)"
170;18934;"Tijdschrift voor Diergeneeskunde";journal;"00407453";0,144;Q4;17;219;845;752;44;547;0,08;3,43;Netherlands;"Euroscience Press";"1948-1949, 1961-1963, 1971-2014";"Veterinary (miscellaneous) (Q4)"
171;81685;"Ippologia";journal;"11205776";0,143;Q4;6;17;66;470;5;58;0,08;27,65;Italy;"Editore SCIVAC";"1996-2014";"Equine (Q4)"
172;21100786232;"Comparative Exercise Physiology";journal;"17552540, 17552559";0,141;Q4;12;0;72;0;18;70;0,21;0,00;Netherlands;"Wageningen Academic Publishers";"2016-ongoing";"Endocrinology, Diabetes and Metabolism (Q3); Biochemistry (Q4); Biophysics (Q4); Orthopedics and Sports Medicine (Q4); Physiology (Q4); Physiology (medical) (Q4); Veterinary (miscellaneous) (Q4)"
173;19400157216;"Philippine Journal of Veterinary Medicine";journal;"00317705";0,141;Q4;4;18;52;363;4;49;0,13;20,17;Philippines;"University of the Philippines";"2008-ongoing";"Veterinary (miscellaneous) (Q4)"
174;19900193621;"Journal of Veterinary Research";journal;"20082525, 22516190";0,140;Q4;6;65;155;1445;19;155;0,13;22,23;Iran;"Danishgah-i Tihran, danishkadah-i dampizishki";"2008-ongoing";"Veterinary (miscellaneous) (Q4)"
175;19700183002;"Indian Journal of Animal Research";journal;"03676722, 09760555";0,139;Q4;6;61;233;773;13;233;0,03;12,67;India;"Agricultural Research Communication Centre";"2008-ongoing";"Animal Science and Zoology (Q4); Veterinary (miscellaneous) (Q4)"
176;8600153122;"Archives of Veterinary Science";journal;"23176822, 1517784X";0,136;Q4;8;22;99;667;10;98;0,00;30,32;Brazil;"Universidade Federal do Parana";"2007-ongoing";"Veterinary (miscellaneous) (Q4)"
177;17055;"Bulletin de l'Academie veterinaire de France";journal;"00014192";0,136;Q4;6;40;144;924;14;133;0,13;23,10;France;"Academie Veterinaire de France";"1946-1948, 1964-1974, 2008-ongoing";"Veterinary (miscellaneous) (Q4)"
178;5700165147;"Journal of Veterinary Clinics";journal;"1598298X";0,136;Q4;5;117;353;2526;22;353;0,06;21,59;South Korea;"Korean Society of Veterinary Clinics";"2007-ongoing";"Veterinary (miscellaneous) (Q4)"
179;27281;"Scandinavian Journal of Laboratory Animal Science";journal;"09013393, 20020112";0,134;Q4;17;16;88;459;23;86;0,28;28,69;Denmark;"Scandinavian Federation for Laboratory Animal Science";"1996-2012, 2014-ongoing";"Animal Science and Zoology (Q4); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Veterinary (miscellaneous) (Q4)"
180;110289;"Veterinary Medicine";journal;"87507943";0,133;Q3;19;98;280;772;13;141;0,06;7,88;United States;"Veterinary Medicine Pub. Co.";"1945-1951, 1996-2015";"Small Animals (Q3)"
181;19500157311;"International Journal of Applied Research in Veterinary Medicine";journal;"15422666";0,132;Q4;11;0;77;0;18;77;0,11;0,00;United States;"Veterinary Solutions LLC";"2008-ongoing";"Veterinary (miscellaneous) (Q4)"
182;19900192601;"Global Veterinaria";journal;"19998163, 19926197";0,130;Q4;16;173;66;4598;16;66;0,24;26,58;Pakistan;"International Digital Organization for Scientific Information (IDOSI)";"2011-2014 (cancelled)";"Veterinary (miscellaneous) (Q4)"
183;83937;"Revista Latinoamericana de Microbiologia";journal;"00349771";0,129;Q4;19;0;26;0;10;25;0,17;0,00;Mexico;"Asociacion Latinoamericana de Microbiologia";"1960, 1970-1989, 1991-2008";"Microbiology (Q4); Microbiology (medical) (Q4); Veterinary (miscellaneous) (Q4)"
184;7200153136;"Revista Veterinaria";journal;"16696840, 16684834";0,129;Q4;6;30;310;641;14;308;0,03;21,37;Argentina;"Universidad Nacional del Nordeste";"2007-ongoing";"Animal Science and Zoology (Q4); Veterinary (miscellaneous) (Q4)"
185;19200156966;"Revista MVZ Cordoba";journal;"01220268, 19090544";0,126;Q4;9;55;122;1529;20;115;0,15;27,80;Colombia;"Universidad de Cordoba";"2008-ongoing";"Animal Science and Zoology (Q4); Aquatic Science (Q4); Veterinary (miscellaneous) (Q4)"
186;22600;"Journal of Wildlife Rehabilitation";journal;"10712232";0,125;Q4;7;17;46;384;9;22;0,42;22,59;United States;"International Wildlife Rehabilitation Council";"1996-2004, 2006, 2008, 2010-2011, 2014-ongoing";"Animal Science and Zoology (Q4); Veterinary (miscellaneous) (Q4)"
187;17685;"Australian Veterinary Practitioner";journal;"0310138X";0,123;Q3;14;35;70;558;5;62;0,05;15,94;Australia;"Australian Small Animal Veterinary Association";"1996-2013, 2015-ongoing";"Small Animals (Q3)"
188;19700190322;"Brazilian Journal of Veterinary Pathology";journal;"19830246";0,112;Q4;9;44;27;1154;4;26;0,15;26,23;Brazil;"Brazilian Association of Veterinary Pathology";"2010-ongoing";"Veterinary (miscellaneous) (Q4)"
189;21100368857;"Revue Veterinaire Clinique";journal;"22145680, 22145672";0,111;Q3;12;16;61;336;1;58;0,03;21,00;Italy;"Elsevier Masson SAS";"2014-ongoing";"Small Animals (Q3)"
190;21100829266;"Medicina Veterinaria (Brazil)";journal;"18094678";0,110;Q4;4;5;59;192;4;59;0,04;38,40;Brazil;"Universidade Federal Rural de Pernambuco";"2008-ongoing";"Veterinary (miscellaneous) (Q4)"
191;19700174727;"Large Animal Review";journal;"11244593";0,109;Q4;7;42;167;919;3;149;0,03;21,88;Italy;"Massimo Morgante";"2008-ongoing";"Veterinary (miscellaneous) (Q4)"
192;19500157815;"Iraqi Journal of Veterinary Sciences";journal;"16073894";0,106;Q4;7;18;28;391;4;28;0,14;21,72;Iraq;"University of Mosul";"2009-ongoing";"Animal Science and Zoology (Q4); Veterinary (miscellaneous) (Q4)"
193;19700201528;"Revista Mexicana De Ciencias Pecuarias";journal;"20071124";0,106;Q4;8;37;34;1066;1;34;0,03;28,81;Mexico;"Instituto Nacional de Investigaciones Forestales, Agricolas y Pecuarias";"2010-ongoing";"Animal Science and Zoology (Q4); Veterinary (miscellaneous) (Q4)"
194;13000154704;"Revue Suisse d'Agriculture";journal;"03751325";0,105;Q4;3;0;69;0;4;61;0,00;0,00;Switzerland;"Station Federale de Recherches Agronomiques de Changins";"2008-2009";"Agronomy and Crop Science (Q4); Animal Science and Zoology (Q4); Veterinary (miscellaneous) (Q4)"
195;18822;"Point Veterinaire";journal;"03354997";0,104;Q4;7;179;552;1401;4;448;0,01;7,83;France;"Point Veterinaire S.A.";"1996-ongoing";"Veterinary (miscellaneous) (Q4)"
196;19575;"Veterinary Technician";journal;"87508990";0,103;Q4;4;36;187;364;1;133;0,00;10,11;United States;"Veterinary Learning Systems";"1996-2013";"Small Animals (Q4)"
197;17083;"Advances in Small Animal Medicine and Surgery";journal;"10417826";0,101;Q4;2;12;33;53;1;33;0,00;4,42;United Kingdom;"W. B. Saunders Co., Ltd.";"2001-ongoing";"Small Animals (Q4)"
198;79051;"Tierarztliche Praxis. Supplement";journal;"09306447";0,101;Q4;2;0;19;0;0;17;0,00;0,00;Germany;"Schattauer";"1985, 1987-1989, 1993, 2008, 2010";"Veterinary (miscellaneous) (Q4)"
199;93510;"Pratique Vet";journal;"17674417";0,100;Q4;1;149;442;777;1;363;0,00;5,21;France;"Association Francaise de Veterinaires pour Animaux de Compagnie";"2004-2015";"Small Animals (Q4)"
200;29625;"Veterinary Economics";journal;"00424862";0,100;Q4;3;131;396;0;0;237;0,00;0,00;United States;"Advanstar Communications Inc.";"1996-2014";"Business, Management and Accounting (miscellaneous) (Q4); Small Animals (Q4)"
201;21100202112;"Acta Veterinaria Brasilica";journal;"19815484";;-;6;57;0;1822;0;0;0,00;31,96;Brazil;"Universidade Federal Rural do Semi-Arido";"2011-ongoing";"Veterinary (miscellaneous)"
202;21100871130;"Animal Frontiers";journal;"21606064, 21606056";;-;22;17;0;349;0;0;0,00;20,53;India;"Oxford University Press";"2011-ongoing";"Animal Science and Zoology; Food Animals"
203;21100244850;"Animals";journal;"20762615";;-;23;28;0;1572;0;0;0,00;56,14;Switzerland;"Multidisciplinary Digital Publishing Institute (MDPI)";"2011-ongoing";"Animal Science and Zoology; Veterinary (miscellaneous)"
204;21100874197;"Archiv fur Tierzucht";journal;"00039438";;-;24;68;236;2005;155;235;0,49;29,49;Germany;"Forschungsinstitut fuer die Biologie Landwirtschaftlicher Nutztiere";"1996-2015";"Animal Science and Zoology; Food Animals"
205;19900193564;"Bulgarian Journal of Veterinary Medicine";journal;"13111477, 13133543";;-;7;35;0;831;0;0;0,00;23,74;Bulgaria;"Thracian University, Faculty of Veterinary Medicine";"2011-ongoing";"Veterinary (miscellaneous)"
206;21100863709;"Case Report in Veterinary Medicine";journal;"20907001, 2090701X";;-;4;10;0;220;0;0;0,00;22,00;Egypt;"Hindawi Limited";"2011-ongoing";"Veterinary (miscellaneous)"
207;21100201055;"Human and Veterinary Medicine";journal;"20667655, 20667663";;-;8;34;0;818;0;0;0,00;24,06;Romania;"Bioflux Publishing House";"2011-ongoing";"Medicine (miscellaneous); Veterinary (miscellaneous)"
208;21100200403;"Istanbul Universitesi Veteriner Fakultesi Dergisi";journal;"02502836";;-;6;22;0;566;0;0;0,00;25,73;Turkey;"Istanbul University, Faculty of Veterinary Medicine";"2011-ongoing";"Veterinary (miscellaneous)"
209;21100218336;"Journal of the Hellenic Veterinary Medical Society";journal;"17922720";;-;6;32;0;1285;0;0;0,00;40,16;Greece;"Hellenic Veterinary Medical Society";"2011-ongoing";"Veterinary (miscellaneous)"
210;21100823452;"Journal of the Indonesian Tropical Animal Agriculture";journal;"20878273, 24606278";;-;8;44;53;1167;22;53;0,42;26,52;Indonesia;"Diponegoro University";"2016-ongoing";"Animal Science and Zoology; Veterinary (miscellaneous)"
211;19900192559;"Korean Journal of Veterinary Research";journal;"12250198";;-;6;46;0;1028;0;0;0,00;22,35;South Korea;"Korean Journal of Veterinary Research";"2011-ongoing";"Veterinary (miscellaneous)"
212;21100200413;"Revista de Investigaciones Veterinarias del Peru";journal;"16099117, 16823419";;-;9;60;83;1203;9;83;0,04;20,05;Peru;"Facultad de Medicina Veterinaria, Universidad Nacional Mayor de San Marcos";"2011-ongoing";"Veterinary (miscellaneous)"
213;19900193646;"Revista Electronica de Veterinaria";journal;"16957504";;-;4;247;0;2791;0;0;0,00;11,30;Spain;"Veterinaria Organizacion";"2011-ongoing";"Veterinary (miscellaneous)"
214;21100855868;"Veterinaria";journal;"03943151";;-;3;38;0;856;0;0;0,00;22,53;Italy;"SCIVAC ??Societ? Culturale Italiana Veterinari per Animali da Compagnia";"2011-ongoing";"Veterinary (miscellaneous)"
215;19550;"Veterinary Quarterly";journal;"01652176";;-;41;24;0;1260;0;0;0,00;52,50;United Kingdom;"Taylor & Francis";"1979, 1982-2007, 2011-ongoing";"Medicine (miscellaneous); Veterinary (miscellaneous)"
216;21100829275;"Veterinary Research";journal;"19944659, 19935412";;-;6;26;0;621;0;0;0,00;23,88;Pakistan;"Medwell Journals";"2011-2013, 2015";"Veterinary (miscellaneous)"
