Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2017);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
111;5700165166;Malaysian Journal of Science;journal;13943065;0.117;Q4;10;15;69;438;18;69;0.21;29,20;Malaysia;Asiatic Region;University of Malaya;2006-2019;Multidisciplinary (Q4)
112;21100464312;Metode;journal;21749221, 21743487;0.117;-;4;27;63;410;9;58;0.16;15,19;Spain;Western Europe;Research and Science Policy of the University of Valencia;2015-2020;History and Philosophy of Science (Q4)
113;21100253049;Proceedings of Science;conference and proceedings;18248039;0.115;-;17;2758;7702;51863;369;7600;0.04;18,80;Italy;Western Europe;Sissa Medialab Srl;1998-2019;Multidisciplinary
114;5400152705;Archives des Sciences;journal;1661464X;0.112;Q4;13;14;10;319;2;9;0.00;22,79;Switzerland;Western Europe;Societe de Physique et d'Histoire Naturelle de Geneve;2004-2014, 2017-2018;Multidisciplinary (Q4)
115;19700187504;Scientific Journal of King Faisal University;journal;16580311;0.111;Q4;4;11;23;239;1;23;0.07;21,73;Saudi Arabia;Middle East;King Faisal University;2009-2019;Multidisciplinary (Q4)
116;24843;Bulletin de la Societe Royale des Sciences de Liege;journal;00379565;0.109;Q4;10;3;27;71;4;25;0.12;23,67;Belgium;Western Europe;Societe Royale des Sciences de Liege;1988, 1996-2019;Multidisciplinary (Q4)
117;21100457398;Proceedings of the 2015 IEEE International Conference on Aerospace Electronics and Remote Sensing, ICARES 2015;conference and proceedings;-;0.109;-;5;0;29;0;31;27;1.15;0,00;United States;Northern America;;;"Control and Systems Engineering; Electrical and Electronic Engineering; Mechanical Engineering"
118;19700166523;Synthesiology;journal;18830978, 18832318;0.109;Q4;9;13;67;168;10;64;0.07;12,92;Japan;Asiatic Region;National Institute of Advanced Industrial Science and Technology (AIST);2008-2019;"Engineering (miscellaneous) (Q4); Multidisciplinary (Q4); Social Sciences (miscellaneous) (Q4)"
119;19300157108;Journal of Interdisciplinary and Multidisciplinary Research (discontinued);journal;19366264, 19453019;0.108;Q4;5;0;238;0;32;236;0.12;0,00;United States;Northern America;Scientific Journals International (SJI);2009-2010, 2014-2016;Multidisciplinary (Q4)
120;24221;Scientist (discontinued);journal;08903670;0.108;Q4;18;213;727;458;25;593;0.05;2,15;United States;Northern America;Scientist Inc.;1986-2018;Multidisciplinary (Q4)
121;67311;Ciencia and Engenharia/ Science and Engineering Journal;journal;19834071, 0103944X;0.107;Q4;6;12;89;233;10;89;0.05;19,42;Brazil;Latin America;Universidade Federal de Uberlandia;1997-2018;Multidisciplinary (Q4)
122;21753;New Scientist;journal;02624079;0.105;Q4;17;280;995;14;42;825;0.05;0,05;United States;Northern America;Springer New York;1973-2020;Multidisciplinary (Q4)
123;19700175735;Philippine Journal of Science;journal;00317683;0.105;-;13;52;89;1403;20;81;0.10;26,98;Philippines ;Asiatic Region;Department of Science and Technology;1979, 1982-1983, 1986-1988, 2009-2020;Social Sciences (miscellaneous) (Q4)
124;37540;Bulletin de la Societe Vaudoise des Sciences Naturelles;journal;00379603;0.104;Q4;11;8;7;271;0;6;0.00;33,88;Switzerland;Western Europe;Societe Vaudoise des Sciences Naturelles;1981-2013, 2015, 2017-2019;Multidisciplinary (Q4)
125;19700175755;Advances in Systems Science and Applications;journal;10786236;0.103;Q4;9;24;77;451;12;77;0.12;18,79;United States;Northern America;International Institute for General Systems Studies;2009-2019;"Engineering (miscellaneous) (Q4); Multidisciplinary (Q4)"
126;21100197942;Periodico Tche Quimica;journal;18060374, 21790302;0.102;-;11;41;62;929;6;60;0.08;22,66;Brazil;Latin America;Tche Quimica Group;2011-2019;"Chemistry (miscellaneous) (Q4); Education (Q4)"
127;16100154769;Arabic Sciences and Philosophy;journal;09574239, 14740524;0.101;Q4;17;8;33;499;7;32;0.32;62,38;United Kingdom;Western Europe;Cambridge University Press;1991-2020;"History (Q4); History and Philosophy of Science (Q4); Multidisciplinary (Q4); Philosophy (Q4)"
128;3900148513;Journal of Applied Sciences (discontinued);journal;18125654, 18125662;0.101;Q4;38;0;21;0;3;21;0.13;0,00;Pakistan;Asiatic Region;Asian Network for Scientific Information;2006-2015;Multidisciplinary (Q4)
129;25966;Smithsonian;journal;00377333;0.101;Q4;7;111;477;0;6;29;0.27;0,00;United States;Northern America;Smithsonian Institution;1971, 1975-1981, 1983-1984, 1987, 1989, 1996-1998, 2000-2011, 2013-2018;"Anthropology (Q4); Arts and Humanities (miscellaneous) (Q4); Multidisciplinary (Q4)"
130;38958;Research and Development (Barrington, Illinois);journal;07469179;0.100;Q4;3;30;116;0;1;80;0.00;0,00;United States;Northern America;Advantage Business Media;1984-1989, 1994-1996, 1998-1999, 2001-2002, 2007-2018;"Industrial and Manufacturing Engineering (Q4); Multidisciplinary (Q4)"
131;23467;Taiwan Review;journal;17275199, 17275148;0.100;Q4;2;60;343;0;0;330;0.00;0,00;Taiwan;Asiatic Region;Kwang Hwa Publishing Co.;2003-2019;Multidisciplinary (Q4)
132;21100901173;Applied Network Science;journal;23648228;;-;7;37;16;1480;19;15;1.27;40,00;United Kingdom;Western Europe;Springer Open;2016-2020;"Computational Mathematics; Computer Networks and Communications; Multidisciplinary"
133;21100862487;International Journal of Language and Culture;journal;22143157, 22143165;;-;5;14;38;557;16;38;0.33;39,79;Netherlands;Western Europe;John Benjamins Publishing Company;2014-2019;Multidisciplinary
134;21100896466;International Journal of Service Science, Management, Engineering, and Technology;journal;19479603, 1947959X;;-;5;24;1;1128;0;1;0.00;47,00;United States;Northern America;IGI Global Publishing;2014, 2017-2020;"Business, Management and Accounting (miscellaneous); Computer Science (miscellaneous); Engineering (miscellaneous); Multidisciplinary"
135;21100897136;Karbala International Journal of Modern Science;journal;24056103, 2405609X;;-;13;33;64;1172;108;64;1.69;35,52;Iraq;Middle East;University of Kerbala;2015-2019;"Biochemistry, Genetics and Molecular Biology (miscellaneous); Chemistry (miscellaneous); Computer Science (miscellaneous); Multidisciplinary; Physics and Astronomy (miscellaneous)"
136;37052;Papers and Proceedings - Royal Society of Tasmania;journal;00804703;;-;11;5;20;456;1;18;0.06;91,20;Australia;Pacific Region;Royal Society of Tasmania;1982-1997, 2009-2011, 2015-2018;Multidisciplinary
