Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (1999);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
182;22701;Applied Organometallic Chemistry;journal;02682605, 10990739;0.878;Q1;76;99;265;1868;349;265;1.3;18.87;United Kingdom;Western Europe;John Wiley and Sons Ltd;1987-2021;"Chemistry (miscellaneous) (Q1); Inorganic Chemistry (Q2)"
183;25788;Bioorganic and Medicinal Chemistry Letters;journal;14643405, 0960894X;0.875;Q2;154;677;1945;13396;3480;1944;1.87;19.79;United Kingdom;Western Europe;Elsevier Ltd.;1991-2021;"Clinical Biochemistry (Q1); Drug Discovery (Q1); Pharmaceutical Science (Q1); Biochemistry (Q2); Molecular Medicine (Q2); Organic Chemistry (Q2); Molecular Biology (Q3)"
184;14123;Lipids;journal;15589307, 00244201;0.874;Q2;125;280;550;7115;1264;546;1.94;25.41;Germany;Western Europe;"John Wiley &amp; Sons Inc.";1966-2021;"Biochemistry (Q2); Organic Chemistry (Q2); Cell Biology (Q3)"
185;13716;Petroleum Science and Technology;journal;15322459, 10916466;0.874;Q1;51;63;198;1092;121;195;0.54;17.33;United States;Northern America;Taylor and Francis Ltd.;1997-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Energy Engineering and Power Technology (Q1); Fuel Technology (Q1); Geotechnical Engineering and Engineering Geology (Q1)"
186;14858;Biophysical Chemistry;journal;03014622, 18734200;0.873;Q2;100;126;436;5039;697;435;1.52;39.99;Netherlands;Western Europe;Elsevier;1973-2021;"Biochemistry (Q2); Biophysics (Q2); Organic Chemistry (Q2)"
187;26949;Journal of Chemical Thermodynamics;journal;10963626, 00219614;0.872;Q2;94;119;393;3167;385;393;0.9;26.61;United States;Northern America;Academic Press Inc.;1969-2022;"Materials Science (miscellaneous) (Q1); Atomic and Molecular Physics, and Optics (Q2); Physical and Theoretical Chemistry (Q2)"
188;20541;Computational Materials Science;journal;09270256;0.869;Q1;126;148;387;2948;355;382;0.71;19.92;Netherlands;Western Europe;Elsevier;1970, 1992-2022;"Chemistry (miscellaneous) (Q1); Computer Science (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Mechanics of Materials (Q1); Computational Mathematics (Q2); Physics and Astronomy (miscellaneous) (Q2)"
189;12207;Journal of Quantitative Spectroscopy and Radiative Transfer;journal;00224073;0.869;Q2;111;193;439;4654;531;439;1.12;24.11;United Kingdom;Western Europe;Elsevier Ltd.;1961-2021;"Radiation (Q1); Atomic and Molecular Physics, and Optics (Q2); Spectroscopy (Q2)"
190;36469;Polymer Networks and Blends;journal;11819510;0.869;Q2;13;0;56;0;49;56;0.89;0;Canada;Northern America;CHEMTEC PUBLISHING;1991-1997;"Engineering (miscellaneous) (Q1); Polymers and Plastics (Q1); Organic Chemistry (Q2)"
191;25786;Bioorganic and Medicinal Chemistry;journal;14643391, 09680896;0.864;Q2;171;321;688;11263;1245;687;1.78;35.09;United Kingdom;Western Europe;Elsevier Ltd.;1993-2021;"Clinical Biochemistry (Q1); Drug Discovery (Q1); Pharmaceutical Science (Q1); Biochemistry (Q2); Molecular Medicine (Q2); Organic Chemistry (Q2); Molecular Biology (Q3)"
192;4000150314;Chemical Biology and Drug Design;journal;17470277;0.862;-;82;143;245;4445;417;243;1.7;31.08;United Kingdom;Western Europe;Blackwell;2006-2021;"Biochemistry (Q2); Molecular Medicine (Q2)"
193;23938;Atomic Spectroscopy;journal;01955373;0.861;Q2;31;37;110;527;125;110;1.12;14.24;United States;Northern America;Perkin - Elmer Corp.;1980-1989, 1996-2021;Spectroscopy (Q2)
194;25944;Macromolecular Theory and Simulations;journal;15213919, 10221344;0.86;Q2;56;61;213;2245;260;213;1.14;36.8;Germany;Western Europe;Wiley-VCH Verlag;1992-2021;"Materials Chemistry (Q1); Polymers and Plastics (Q1); Condensed Matter Physics (Q2); Inorganic Chemistry (Q2); Organic Chemistry (Q2)"
195;28522;Journal of Macromolecular Science - Physics;journal;1525609X, 00222348;0.859;Q1;50;84;163;1703;159;162;0.96;20.27;United States;Northern America;Taylor and Francis Ltd.;1967-2021;"Chemistry (miscellaneous) (Q1); Materials Chemistry (Q1); Polymers and Plastics (Q1); Condensed Matter Physics (Q2)"
196;23488;Current Medicinal Chemistry;journal;09298673, 1875533X;0.851;-;183;69;71;7616;176;71;3.15;110.38;United Arab Emirates;Middle East;Bentham Science Publishers B.V.;1994-2021;"Pharmacology (Q1); Molecular Medicine (Q2)"
197;24158;"Journal of Chemical &amp; Engineering Data";journal;00219568, 15205134;0.851;Q1;140;279;787;5034;841;787;1.12;18.04;United States;Northern America;American Chemical Society;1956-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1)"
198;21494;Reviews on Heteroatom Chemistry;journal;09156151;0.849;Q2;22;18;54;1457;66;54;1.4;80.94;Japan;Asiatic Region;M Y U Scientific Publishing Division;1996-2000;Inorganic Chemistry (Q2)
199;13711;Combustion Theory and Modelling;journal;13647830, 17413559;0.846;Q1;64;40;52;1003;69;52;1.33;25.08;United Kingdom;Western Europe;Taylor and Francis Ltd.;1997-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Energy Engineering and Power Technology (Q1); Fuel Technology (Q1); Modeling and Simulation (Q1); Physics and Astronomy (miscellaneous) (Q2)"
200;23412;Journal of AOAC International;journal;10603271;0.844;Q2;90;193;502;4191;679;502;1.33;21.72;United States;Northern America;AOAC International;1993-2021;"Agronomy and Crop Science (Q1); Food Science (Q1); Pharmacology (Q1); Analytical Chemistry (Q2); Environmental Chemistry (Q2)"
201;33722;Journal of Agricultural and Food Chemistry;journal;15205118, 00218561;0.843;Q1;310;865;2471;24528;3955;2471;1.5;28.36;United States;Northern America;American Chemical Society;1908, 1953-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1)"
202;22769;Chemical and Pharmaceutical Bulletin;journal;00092363, 13475223;0.842;Q1;95;363;1235;7001;1444;1235;1.16;19.29;Japan;Asiatic Region;Pharmaceutical Society of Japan;1958-2021;"Chemistry (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Drug Discovery (Q2)"
203;24528;Solvent Extraction and Ion Exchange;journal;15322262, 07366299;0.842;Q1;67;72;194;1826;212;194;0.89;25.36;United States;Northern America;Taylor and Francis Ltd.;1983-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1)"
204;25891;Journal of Macromolecular Science - Pure and Applied Chemistry;journal;10601325;0.83;Q1;52;115;514;2696;501;512;0.84;23.44;United States;Northern America;Taylor and Francis Ltd.;1992-2021;"Ceramics and Composites (Q1); Chemistry (miscellaneous) (Q1); Materials Chemistry (Q1); Polymers and Plastics (Q1)"
205;23453;Combinatorial Chemistry and High Throughput Screening;journal;13862073, 18755402;0.829;Q2;66;30;16;1446;27;16;1.69;48.2;United Arab Emirates;Middle East;Bentham Science Publishers B.V.;1998-2021;"Computer Science Applications (Q1); Medicine (miscellaneous) (Q1); Drug Discovery (Q2); Organic Chemistry (Q2)"
206;24517;Solid State Nuclear Magnetic Resonance;journal;09262040, 15273326;0.829;Q1;64;51;234;1385;358;234;1.3;27.16;Netherlands;Western Europe;Elsevier;1992-2021;"Chemistry (miscellaneous) (Q1); Instrumentation (Q1); Radiation (Q1); Nuclear and High Energy Physics (Q2)"
207;14805;Steroids;journal;0039128X, 18785867;0.827;Q2;107;109;322;3538;725;320;2.5;32.46;United States;Northern America;Elsevier Inc.;1963-2021;"Clinical Biochemistry (Q1); Pharmacology (Q1); Biochemistry (Q2); Endocrinology (Q2); Organic Chemistry (Q2); Molecular Biology (Q3)"
208;22597;Food Hydrocolloids;journal;0268005X;0.822;Q1;174;63;174;1871;242;174;1.36;29.7;Netherlands;Western Europe;Elsevier;1986, 1995-2022;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Food Science (Q1)"
209;24023;Journal of Chromatographic Science;journal;00219665, 1945239X;0.821;Q2;58;74;248;1232;316;248;1.34;16.65;United States;Northern America;Oxford University Press;1963-2021;"Medicine (miscellaneous) (Q1); Analytical Chemistry (Q2)"
210;23345;Bulletin of the Chemical Society of Japan;journal;00092673, 13480634;0.819;Q1;101;342;1187;12521;1693;1187;1.45;36.61;Japan;Asiatic Region;The Chemical Society of Japan;1965-2021;Chemistry (miscellaneous) (Q1)
211;4000152121;Annual Reports on NMR Spectroscopy;book series;00664103;0.815;Q2;43;15;27;3109;62;22;2.44;207.27;United States;Northern America;Academic Press Inc.;1968-1970, 1972, 1974-2021;"Atomic and Molecular Physics, and Optics (Q2); Spectroscopy (Q2)"
212;22177;Physics and Chemistry of Glasses;journal;00319090;0.815;Q2;40;60;189;1059;156;189;0.81;17.65;United Kingdom;Western Europe;Society of Glass Technology;1969-1978, 1980-1994, 1996-2005;"Ceramics and Composites (Q1); Physical and Theoretical Chemistry (Q2)"
213;24678;Crystallography Reviews;journal;0889311X;0.814;Q1;29;1;9;171;30;9;6;171;United Kingdom;Western Europe;Taylor and Francis Ltd.;1987-1996, 1998-2000, 2002-2021;"Chemistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Biochemistry (Q2); Condensed Matter Physics (Q2); Structural Biology (Q2)"
214;18063;Journal of Power Sources;journal;03787753;0.814;Q2;320;393;756;5881;888;750;1.26;14.96;Netherlands;Western Europe;Elsevier;1976-2021;"Electrical and Electronic Engineering (Q1); Energy Engineering and Power Technology (Q1); Renewable Energy, Sustainability and the Environment (Q1); Physical and Theoretical Chemistry (Q2)"
215;24072;Mikrochimica Acta;journal;14365073, 00263672;0.812;Q2;94;72;330;1862;420;330;1.4;25.86;Austria;Western Europe;Springer-Verlag Wien;1926-1944, 1947-2021;Analytical Chemistry (Q2)
216;24154;Journal of Analytical and Applied Pyrolysis;journal;01652370;0.811;Q1;144;76;174;1940;247;173;1.34;25.53;Netherlands;Western Europe;Elsevier;1970, 1979-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1)"
217;28564;Journal of Physics and Chemistry of Solids;journal;00223697;0.805;Q1;112;327;914;5996;880;910;0.9;18.34;United Kingdom;Western Europe;Elsevier Ltd.;1956-2022;"Chemistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Condensed Matter Physics (Q2)"
218;11000153778;Journal of the Chemical Society, Perkin Transactions 2;journal;14701820, 03009580;0.805;Q1;89;398;1269;14828;1781;1269;1.42;37.26;United Kingdom;Western Europe;Chemical Society;1972-2002;Chemistry (miscellaneous) (Q1)
219;37409;Anti-Cancer Drug Design;journal;02669536;0.802;Q2;53;53;155;2342;347;152;2.5;44.19;United States;Northern America;Cognizant Communication Corporation;1985-2001;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Oncology (Q1); Pharmacology (Q1); Biochemistry (Q2); Drug Discovery (Q2); Organic Chemistry (Q2)"
220;21841;Food Additives and Contaminants;journal;0265203X, 14645122;0.802;Q1;102;65;324;1427;387;321;1.02;21.95;United Kingdom;Western Europe;Taylor and Francis Ltd.;1984-2008;"Chemistry (miscellaneous) (Q1); Food Science (Q1); Health, Toxicology and Mutagenesis (Q1); Public Health, Environmental and Occupational Health (Q1); Toxicology (Q1)"
221;12157;Journal of Electron Spectroscopy and Related Phenomena;journal;03682048;0.801;Q2;93;278;901;6854;848;901;1.11;24.65;Netherlands;Western Europe;Elsevier;1972-2021;"Atomic and Molecular Physics, and Optics (Q2); Condensed Matter Physics (Q2); Electronic, Optical and Magnetic Materials (Q2); Physical and Theoretical Chemistry (Q2); Radiation (Q2); Spectroscopy (Q2)"
222;92981;Field Analytical Chemistry and Technology;journal;1086900X;0.8;Q2;34;33;75;682;91;75;1.05;20.67;United States;Northern America;"John Wiley &amp; Sons Inc.";1996-2001;"Environmental Science (miscellaneous) (Q1); Instrumentation (Q1); Analytical Chemistry (Q2); Environmental Chemistry (Q2)"
223;13664;Journal of Adhesion Science and Technology;journal;15685616, 01694243;0.799;Q1;73;93;258;2311;291;257;1.03;24.85;United Kingdom;Western Europe;Taylor and Francis Ltd.;1987-2021;"Chemistry (miscellaneous) (Q1); Surfaces, Coatings and Films (Q1); Materials Chemistry (Q2); Mechanics of Materials (Q2); Surfaces and Interfaces (Q2)"
224;4800156101;Journal of the Chemical Society - Faraday Transactions;journal;09565000;0.799;Q2;95;0;1918;0;3527;1918;1.79;0;United Kingdom;Western Europe;Royal Society of Chemistry;1989-1998;Physical and Theoretical Chemistry (Q2)
225;24065;LC-GC Europe (discontinued);journal;14716577;0.785;Q2;29;46;125;660;149;125;1.26;14.35;United States;Northern America;Advanstar Communications Inc.;1996-2018;Analytical Chemistry (Q2)
226;21458;Pure and Applied Chemistry;journal;00334545;0.779;Q1;157;234;861;3413;1254;861;1.09;14.59;United States;Northern America;Walter de Gruyter GmbH;1960-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1)"
227;19700180810;Alkaloids: Chemical and Biological Perspectives;book series;07358210;0.772;Q2;14;11;22;2316;26;10;0.78;210.55;Netherlands;Western Europe;Elsevier;1996, 1998-1999, 2001;"Drug Discovery (Q2); Organic Chemistry (Q2)"
228;32694;Tappi Journal;trade journal;07341415;0.772;Q1;47;147;543;1977;281;541;0.42;13.45;United States;Northern America;TAPPI Press;1977-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1); Media Technology (Q1)"
229;23932;Analytical Letters;journal;1532236X, 00032719;0.769;Q2;62;227;632;4992;762;631;1.18;21.99;United States;Northern America;Taylor and Francis Ltd.;1967-2021;"Biochemistry (medical) (Q1); Analytical Chemistry (Q2); Biochemistry (Q2); Clinical Biochemistry (Q2); Electrochemistry (Q2); Spectroscopy (Q2)"
230;21445;Polymer Bulletin;journal;14362449, 01700839;0.763;Q2;63;159;627;2822;563;627;0.85;17.75;Germany;Western Europe;Springer Verlag;1978-2021;"Polymers and Plastics (Q1); Chemistry (miscellaneous) (Q2); Condensed Matter Physics (Q2); Materials Chemistry (Q2)"
231;16945;Chemistry and Physics of Lipids;journal;18732941, 00093084;0.757;Q2;103;99;294;4122;511;291;1.24;41.64;Ireland;Western Europe;Elsevier Ireland Ltd;1966-2021;"Biochemistry (Q2); Organic Chemistry (Q2); Cell Biology (Q3); Molecular Biology (Q3)"
232;14456;Polymer International;journal;10970126, 09598103;0.754;-;110;183;532;4221;430;532;0.76;23.07;United Kingdom;Western Europe;John Wiley and Sons Ltd;1991-2021;Polymers and Plastics (Q1)
233;25801;Carbohydrate Polymers;journal;18791344, 01448617;0.752;Q2;228;110;345;2988;439;344;1.03;27.16;United Kingdom;Western Europe;Elsevier Ltd.;1981-2022;"Polymers and Plastics (Q1); Materials Chemistry (Q2); Organic Chemistry (Q2)"
234;14132;Methods of Biochemical Analysis;journal;00766941;0.752;Q2;24;0;16;0;16;16;1;0;United States;Northern America;"John Wiley &amp; Sons Inc.";1954-1958, 1960, 1962-1963, 1965-1971, 1973-1974, 1976-1977, 1979-1985, 1987-1988, 1990-1992, 1994, 1998, 2001, 2003, 2005-2008, 2010-2011, 2015;"Medicine (miscellaneous) (Q1); Biochemistry (Q2); Organic Chemistry (Q2)"
235;22042;Journal of the Ceramic Society of Japan;journal;18820743, 13486535;0.748;Q2;60;238;738;3204;447;738;0.62;13.46;Japan;Asiatic Region;Ceramic Society of Japan;1988-2021;"Ceramics and Composites (Q2); Chemistry (miscellaneous) (Q2); Condensed Matter Physics (Q2); Materials Chemistry (Q2)"
236;24012;International Journal of Environmental Analytical Chemistry;journal;10290397, 03067319;0.747;Q2;45;76;255;1891;265;252;0.75;24.88;United Kingdom;Western Europe;Taylor and Francis Ltd.;1971-2021;"Pollution (Q1); Public Health, Environmental and Occupational Health (Q1); Waste Management and Disposal (Q1); Water Science and Technology (Q1); Analytical Chemistry (Q2); Environmental Chemistry (Q2); Health, Toxicology and Mutagenesis (Q2); Soil Science (Q2)"
237;24127;International Journal of Quantum Chemistry;journal;1097461X, 00207608;0.736;Q2;107;311;1091;10609;1277;1091;1.17;34.11;United States;Northern America;"John Wiley &amp; Sons Inc.";1967-2021;"Atomic and Molecular Physics, and Optics (Q2); Condensed Matter Physics (Q2); Physical and Theoretical Chemistry (Q2)"
238;16936;Minerals Engineering;journal;08926875;0.731;Q2;115;115;285;1753;195;285;0.62;15.24;United Kingdom;Western Europe;Elsevier Ltd.;1988-2021;"Control and Systems Engineering (Q1); Geotechnical Engineering and Engineering Geology (Q1); Mechanical Engineering (Q1); Chemistry (miscellaneous) (Q2)"
239;25270;Inorganica Chimica Acta;journal;18733255, 00201693;0.729;Q2;102;484;1744;16699;2375;1744;1.4;34.5;Netherlands;Western Europe;Elsevier BV;1967-2021;"Inorganic Chemistry (Q2); Materials Chemistry (Q2); Physical and Theoretical Chemistry (Q2)"
240;14433;Polymer Composites;journal;02728397, 15480569;0.728;Q2;87;75;267;1430;221;266;0.66;19.07;United States;Northern America;"John Wiley &amp; Sons Inc.";1980-2021;"Polymers and Plastics (Q1); Ceramics and Composites (Q2); Chemistry (miscellaneous) (Q2); Materials Chemistry (Q2)"
241;57844;Journal of Molecular Modeling;journal;16102940, 09485023;0.727;Q2;71;13;54;478;75;54;1.23;36.77;Germany;Western Europe;Springer Verlag;1996-2021;"Computer Science Applications (Q1); Computational Theory and Mathematics (Q2); Inorganic Chemistry (Q2); Organic Chemistry (Q2); Physical and Theoretical Chemistry (Q2); Catalysis (Q3)"
242;12318;Optical Materials;journal;09253467;0.727;-;109;139;291;3205;305;290;1.16;23.06;Netherlands;Western Europe;Elsevier;1992-2021;"Computer Science (miscellaneous) (Q1); Electrical and Electronic Engineering (Q1); Atomic and Molecular Physics, and Optics (Q2); Electronic, Optical and Magnetic Materials (Q2)"
243;25803;Carbohydrate Research;journal;00086215, 1873426X;0.721;Q2;138;256;1083;6714;1458;1067;1.23;26.23;United Kingdom;Western Europe;Elsevier BV;1965-2021;"Medicine (miscellaneous) (Q1); Analytical Chemistry (Q2); Biochemistry (Q2); Organic Chemistry (Q2)"
244;22010;Zeitschrift fur Anorganische und Allgemeine Chemie;journal;00442313, 15213749;0.72;Q2;68;382;986;9718;1092;986;1.2;25.44;Germany;Western Europe;Wiley-VCH Verlag;1892-1945, 1947-2021;Inorganic Chemistry (Q2)
245;23433;Chimia;journal;00094293;0.715;Q2;56;81;230;1645;314;230;1.48;20.31;Switzerland;Western Europe;Swiss Chemical Society;1947-1949, 1960-1961, 1973-1986, 1996-2021;"Medicine (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2)"
246;13261;Progress in Organic Coatings;journal;00330655, 03009440;0.714;Q2;115;71;260;2136;276;256;0.92;30.08;Netherlands;Western Europe;Elsevier;1972-2021;"Chemical Engineering (miscellaneous) (Q1); Materials Chemistry (Q2); Organic Chemistry (Q2); Surfaces, Coatings and Films (Q2)"
247;4900152204;Liebigs Annales;journal;09473440;0.712;Q2;46;0;624;0;879;624;1.49;0;Germany;Western Europe;VCH Verlagsgesellschaft;1994-1997;Chemistry (miscellaneous) (Q2)
248;16948;Chirality;journal;1520636X, 08990042;0.707;Q2;80;124;307;2883;462;303;1.36;23.25;United States;Northern America;Wiley-Liss Inc.;1989-2021;"Pharmacology (Q1); Analytical Chemistry (Q2); Drug Discovery (Q2); Organic Chemistry (Q2); Spectroscopy (Q2); Catalysis (Q3)"
249;23913;Analytical and Bioanalytical Chemistry;journal;16182642, 16182650;0.698;Q2;174;0;25;0;28;25;0;0;Germany;Western Europe;Springer Verlag;1996, 2001-2021;"Analytical Chemistry (Q2); Biochemistry (Q2)"
250;19900192900;Molecular Informatics;journal;18681751, 18681743;0.697;Q2;70;31;115;917;236;113;1.58;29.58;Germany;Western Europe;"Wiley - VCH Verlag GmbH &amp; CO. KGaA";2010-2021;"Computer Science Applications (Q1); Drug Discovery (Q2); Organic Chemistry (Q2); Molecular Medicine (Q3); Structural Biology (Q3)"
251;24515;Separation Science and Technology;journal;15205754, 01496395;0.697;Q2;81;207;547;4144;523;546;0.93;20.02;United States;Northern America;Taylor and Francis Ltd.;1978-2021;"Chemical Engineering (miscellaneous) (Q1); Filtration and Separation (Q1); Process Chemistry and Technology (Q1); Chemistry (miscellaneous) (Q2)"
252;36548;Concepts in Magnetic Resonance;journal;10990534, 10437347;0.696;Q2;36;23;63;1025;112;63;2;44.57;United States;Northern America;"John Wiley &amp; Sons Inc.";1989-2001;"Chemistry (miscellaneous) (Q2); Physical and Theoretical Chemistry (Q2); Spectroscopy (Q2)"
253;24513;Separation and Purification Reviews;journal;15422119;0.691;Q2;58;5;13;734;13;11;0.78;146.8;United States;Northern America;Taylor and Francis Ltd.;1972-1995, 2003-2021;"Analytical Chemistry (Q2); Filtration and Separation (Q2)"
254;4900152205;European Journal of Solid State and Inorganic Chemistry;journal;09924361;0.686;Q2;0;0;0;0;0;0;0;0;France;Western Europe;Gauthier Villars Editeur;1996, 1998;"Chemistry (miscellaneous) (Q2); Inorganic Chemistry (Q2)"
255;25303;Polyhedron;journal;02775387;0.682;Q2;102;426;1801;13111;2007;1800;1.17;30.78;United Kingdom;Western Europe;Elsevier Ltd.;1982-2021;"Inorganic Chemistry (Q2); Materials Chemistry (Q2); Physical and Theoretical Chemistry (Q2)"
256;25194;Journal of Applied Electrochemistry;journal;15728838, 0021891X;0.68;Q2;116;180;528;3792;554;528;0.97;21.07;Netherlands;Western Europe;Springer Netherlands;1971-2021;"Chemical Engineering (miscellaneous) (Q1); Electrochemistry (Q2); Materials Chemistry (Q2)"
257;28443;Steel Research International;journal;16113683;0.678;Q2;55;74;242;1496;111;242;0.38;20.22;United States;Northern America;Wiley-Blackwell;2003-2021;"Metals and Alloys (Q1); Condensed Matter Physics (Q2); Materials Chemistry (Q2); Physical and Theoretical Chemistry (Q2)"
258;29079;Particle and Particle Systems Characterization;journal;15214117, 09340866;0.671;Q2;60;38;137;646;96;137;0.64;17;Germany;Western Europe;Wiley-VCH Verlag;1984-2021;"Materials Science (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2); Condensed Matter Physics (Q2)"
259;25943;Macromolecular Symposia;journal;10221360, 15213900;0.67;Q2;79;292;997;5187;810;997;0.69;17.76;Germany;Western Europe;Wiley-VCH Verlag;1994-2021;"Polymers and Plastics (Q1); Condensed Matter Physics (Q2); Materials Chemistry (Q2); Organic Chemistry (Q2)"
260;23418;Chemistry Letters;journal;03667022, 13480715;0.665;Q2;116;667;1851;10812;2231;1851;1.22;16.21;Japan;Asiatic Region;The Chemical Society of Japan;1973, 1979, 1981, 1988, 1996-2021;Chemistry (miscellaneous) (Q2)
261;55157;Perspectives in Drug Discovery and Design;journal;15739023, 09282866;0.664;Q2;38;26;81;1715;155;81;2.04;65.96;Netherlands;Western Europe;Kluwer Academic Publishers;1993-2000;"Pharmacology (Q1); Drug Discovery (Q2); Organic Chemistry (Q2)"
262;28005;Hyperfine Interactions;journal;15729540, 03043843;0.663;Q2;47;292;772;5068;576;766;0.59;17.36;Netherlands;Western Europe;Springer Netherlands;1975-2021;"Atomic and Molecular Physics, and Optics (Q2); Condensed Matter Physics (Q2); Nuclear and High Energy Physics (Q2); Physical and Theoretical Chemistry (Q2)"
263;24640;Journal of Liquid Chromatography and Related Technologies;journal;1520572X, 10826076;0.663;Q2;51;224;687;4475;739;687;1.12;19.98;United States;Northern America;Taylor and Francis Ltd.;1996-2021;"Pharmaceutical Science (Q1); Analytical Chemistry (Q2); Clinical Biochemistry (Q2); Biochemistry (Q3)"
264;26971;Journal of Physical Organic Chemistry;journal;10991395, 08943230;0.662;Q2;68;116;327;4231;375;327;1.2;36.47;United Kingdom;Western Europe;John Wiley and Sons Ltd;1988-2021;"Organic Chemistry (Q2); Physical and Theoretical Chemistry (Q2)"
265;26908;Advances in Carbohydrate Chemistry and Biochemistry;journal;00652318;0.661;Q2;42;5;21;37;34;18;1.62;7.4;United States;Northern America;Academic Press Inc.;1965-1992, 1994-1995, 1997-2001, 2003-2004, 2006-2007, 2009-2020;"Organic Chemistry (Q2); Biochemistry (Q3)"
266;12179;Journal of Luminescence;journal;00222313;0.661;Q2;119;182;890;3331;722;888;0.67;18.3;Netherlands;Western Europe;Elsevier;1970-2022;"Atomic and Molecular Physics, and Optics (Q2); Biophysics (Q2); Chemistry (miscellaneous) (Q2); Condensed Matter Physics (Q2); Biochemistry (Q3)"
267;24061;Journal of Raman Spectroscopy;journal;03770486, 10974555;0.655;Q3;117;146;404;2537;445;404;1.18;17.38;United Kingdom;Western Europe;John Wiley and Sons Ltd;1973-2021;"Materials Science (miscellaneous) (Q1); Spectroscopy (Q3)"
268;22683;Analytical Sciences;journal;09106340, 13482246;0.654;Q2;76;295;699;4265;691;699;0.99;14.46;Japan;Asiatic Region;Japan Society for Analytical Chemistry;1985-2021;Analytical Chemistry (Q2)
269;24039;Food Chemistry;journal;18737072, 03088146;0.654;Q3;281;292;660;7269;615;659;0.88;24.89;United Kingdom;Western Europe;Elsevier Ltd.;1976-2022;"Food Science (Q1); Medicine (miscellaneous) (Q1); Analytical Chemistry (Q3)"
270;91934;Bulletin de la Societe Chimique de France;journal;00378968;0.653;Q2;22;0;122;0;119;122;0;0;United Kingdom;Western Europe;John Wiley and Sons Ltd;1945, 1961, 1965-1972, 1976-1987, 1995-1996;Chemistry (miscellaneous) (Q2)
271;26966;Journal of Photochemistry and Photobiology A: Chemistry;journal;18732666, 10106030;0.649;Q2;165;212;929;6066;1049;929;1.03;28.61;Netherlands;Western Europe;Elsevier;1987-2022;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2); Physics and Astronomy (miscellaneous) (Q2)"
272;13557;Journal of Chemical Engineering of Japan;journal;00219592;0.646;Q2;50;140;508;1639;365;508;0.75;11.71;Japan;Asiatic Region;Society of Chemical Engineers, Japan;1968-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2)"
273;23050;Journal of Microencapsulation;journal;02652048, 14645246;0.638;Q2;81;60;169;1066;201;167;0.98;17.77;United Kingdom;Western Europe;Informa Healthcare;1984-2021;"Pharmaceutical Science (Q1); Bioengineering (Q2); Colloid and Surface Chemistry (Q2); Organic Chemistry (Q2); Physical and Theoretical Chemistry (Q2)"
274;16083;Journal of Chemical Technology and Biotechnology;journal;02682575, 10974660;0.637;Q2;124;166;494;4066;528;492;1;24.49;United Kingdom;Western Europe;John Wiley and Sons Ltd;1979-1981, 1983-2021;"Chemical Engineering (miscellaneous) (Q1); Fuel Technology (Q1); Renewable Energy, Sustainability and the Environment (Q1); Waste Management and Disposal (Q1); Biotechnology (Q2); Inorganic Chemistry (Q2); Organic Chemistry (Q2); Pollution (Q2)"
275;23061;Journal of Pharmaceutical and Biomedical Analysis;journal;07317085, 1873264X;0.637;Q3;133;341;835;7075;953;835;1.18;20.75;Netherlands;Western Europe;Elsevier;1983-2022;"Pharmaceutical Science (Q1); Clinical Biochemistry (Q2); Drug Discovery (Q2); Analytical Chemistry (Q3); Spectroscopy (Q3)"
276;21000196008;Computational and Theoretical Chemistry;journal;2210271X;0.634;Q2;92;501;1307;15935;1474;1307;1.06;31.81;Netherlands;Western Europe;Elsevier BV;2011-2021;"Condensed Matter Physics (Q2); Physical and Theoretical Chemistry (Q2); Biochemistry (Q3)"
277;25199;Journal of Solid State Electrochemistry;journal;14328488, 14330768;0.634;Q2;89;61;101;2239;118;101;1.17;36.7;Germany;Western Europe;Springer Verlag;1997-2021;"Electrical and Electronic Engineering (Q1); Condensed Matter Physics (Q2); Electrochemistry (Q2); Materials Science (miscellaneous) (Q2)"
