Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2002);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
161;25941;Macromolecular Research;journal;15985032;0.552;Q1;52;61;137;1209;122;137;1;19.82;South Korea;Asiatic Region;Polymer Society of Korea;2002-2021;"Chemical Engineering (miscellaneous) (Q1); Polymers and Plastics (Q1); Materials Chemistry (Q2); Organic Chemistry (Q3)"
162;23373;Journal of Environmental Planning and Management;journal;13600559, 09640568;0.548;Q1;75;47;136;1807;117;136;0.86;38.45;United Kingdom;Western Europe;Routledge;1992-2021;"Environmental Science (miscellaneous) (Q1); Fluid Flow and Transfer Processes (Q1); Geography, Planning and Development (Q1); Management, Monitoring, Policy and Law (Q1); Water Science and Technology (Q1)"
163;16849;Biochemical Engineering Journal;journal;1369703X;0.542;Q2;130;82;212;1739;223;211;1.08;21.21;Netherlands;Western Europe;Elsevier;1998-2021;"Bioengineering (Q2); Biomedical Engineering (Q2); Biotechnology (Q2); Environmental Engineering (Q2)"
164;22183;Comptes Rendus Chimie;journal;18781543, 16310748;0.538;Q1;79;97;342;2853;352;340;0.99;29.41;France;Western Europe;Academie des sciences;2002-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2)"
165;15263;Pulp and Paper Canada;trade journal;03164004;0.53;Q1;28;154;431;622;129;421;0.27;4.04;Canada;Northern America;Business Information Group;1974-1992, 1994-2019;"Chemical Engineering (miscellaneous) (Q1); Industrial and Manufacturing Engineering (Q1); Economics and Econometrics (Q2); Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2)"
166;23182;Food Reviews International;journal;87559129, 15256103;0.527;Q1;78;18;50;1204;78;50;1.68;66.89;United States;Northern America;Taylor and Francis Ltd.;1985-2021;"Chemical Engineering (miscellaneous) (Q1); Food Science (Q2)"
167;16390;Chemical Engineering (discontinued);trade journal;00092460;0.52;Q1;19;341;846;413;77;294;0.08;1.21;United States;Northern America;Chemical Week Associates;1973-2018, 2020;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2)"
168;16085;Journal of Industrial Microbiology and Biotechnology;journal;14765535, 13675435;0.514;-;118;119;405;3274;367;403;0.87;27.51;Germany;Western Europe;Springer Verlag;1996-2021;"Applied Microbiology and Biotechnology (Q2); Biotechnology (Q2)"
169;26581;Catalysis Surveys from Asia;journal;15728803, 15711013;0.51;Q4;55;17;35;627;37;35;0.67;36.88;United States;Northern America;Springer New York;2002-2021;"Chemistry (miscellaneous) (Q2); Catalysis (Q4)"
170;13749;Heat and Mass Transfer;journal;09477411, 14321181;0.507;Q1;74;71;263;1250;136;262;0.54;17.61;Germany;Western Europe;Springer Verlag;1995-2021;"Fluid Flow and Transfer Processes (Q1); Condensed Matter Physics (Q3)"
171;24063;Journal of Separation Science;journal;16159314, 16159306;0.505;Q2;106;179;471;4927;875;455;1.86;27.53;Germany;Western Europe;Wiley-VCH Verlag;2000-2021;"Filtration and Separation (Q2); Analytical Chemistry (Q3)"
172;23502;Dyes and Pigments;journal;01437208, 18733743;0.503;Q1;129;97;323;2096;298;321;0.98;21.61;Netherlands;Western Europe;Elsevier BV;1980-2022;"Chemical Engineering (miscellaneous) (Q1); Process Chemistry and Technology (Q2)"
173;12900;Designed Monomers and Polymers;journal;15685551, 1385772X;0.499;Q1;38;30;102;1081;67;101;0.73;36.03;United Kingdom;Western Europe;Taylor and Francis Ltd.;1998-2021;"Chemical Engineering (miscellaneous) (Q1); Polymers and Plastics (Q1); Chemistry (miscellaneous) (Q2); Materials Chemistry (Q2)"
174;110291;Applied Biochemistry and Biotechnology;journal;02732289;0.495;Q2;119;175;514;3971;508;511;0.93;22.69;United States;Northern America;Humana Press;1981-2021;"Medicine (miscellaneous) (Q1); Applied Microbiology and Biotechnology (Q2); Bioengineering (Q2); Biotechnology (Q2); Environmental Engineering (Q2); Biochemistry (Q3); Molecular Biology (Q4)"
175;16337;Journal of Bioscience and Bioengineering;journal;13474421, 13891723;0.489;Q2;116;208;738;5594;764;737;0.94;26.89;Netherlands;Western Europe;Elsevier;1990-1991, 1993-1994, 1999-2021;"Applied Microbiology and Biotechnology (Q2); Bioengineering (Q2); Biotechnology (Q2)"
176;17813;Materials Science and Engineering C;journal;09284931, 18730191;0.489;-;145;247;380;4052;383;378;0.75;16.4;Netherlands;Western Europe;Elsevier BV;1993-2021;"Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2); Mechanics of Materials (Q2); Condensed Matter Physics (Q3)"
177;65472;World Refining;trade journal;10874003;0.484;Q2;5;0;357;0;11;148;0.05;0;United States;Northern America;Hart Publications Incorporated;1996-2001;Process Chemistry and Technology (Q2)
178;17700156701;Environmental Progress and Sustainable Energy;journal;19447450, 19447442;0.478;Q1;68;50;128;611;108;115;0.74;12.22;United States;Northern America;"John Wiley &amp; Sons Inc.";2009-2021;"Chemical Engineering (miscellaneous) (Q1); Environmental Engineering (Q2); Environmental Science (miscellaneous) (Q2); Renewable Energy, Sustainability and the Environment (Q2); Waste Management and Disposal (Q2); Water Science and Technology (Q2); Environmental Chemistry (Q3)"
179;15516;Biotechnology Letters;journal;15736776, 01415492;0.473;-;114;374;925;5290;859;924;0.86;14.14;Netherlands;Western Europe;Springer Netherlands;1979-2021;"Medicine (miscellaneous) (Q1); Biotechnology (Q2)"
180;82667;Paper Technology;trade journal;09586024;0.473;Q1;14;103;275;239;36;167;0.13;2.32;United Kingdom;Western Europe;Paper Industry Technical Association;1969-1974, 1980-2014;"Chemical Engineering (miscellaneous) (Q1); Media Technology (Q1); Materials Science (miscellaneous) (Q2)"
181;13716;Petroleum Science and Technology;journal;15322459, 10916466;0.457;Q1;51;78;233;1210;78;229;0.29;15.51;United States;Northern America;Taylor and Francis Ltd.;1997-2021;"Chemical Engineering (miscellaneous) (Q1); Energy Engineering and Power Technology (Q1); Fuel Technology (Q1); Geotechnical Engineering and Engineering Geology (Q1); Chemistry (miscellaneous) (Q2)"
182;38590;Acta Chemica Scandinavica;journal;0904213X;0.455;Q1;41;0;170;0;136;170;0;0;United Kingdom;Western Europe;Royal Society of Chemistry;1973-1986, 1988-1999;Chemical Engineering (miscellaneous) (Q1)
183;74806;APPITA Annual General Conference;conference and proceedings;-;0.455;-;12;71;283;716;51;280;0.22;10.08;Australia;Pacific Region;;1998-2003;"Chemical Engineering (miscellaneous); Engineering (miscellaneous)"
184;21100443320;Johnson Matthey Technology Review;journal;20565135;0.453;Q2;53;54;98;432;69;84;0.67;8;United Kingdom;Western Europe;Johnson Matthey Public Limited Company;2014-2021;"Metals and Alloys (Q1); Process Chemistry and Technology (Q2); Electrochemistry (Q3)"
185;12891;Color Research and Application;journal;15206378, 03612317;0.445;Q1;65;104;209;978;177;199;0.76;9.4;United States;Northern America;"John Wiley &amp; Sons Inc.";1976-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2); Human Factors and Ergonomics (Q2)"
186;14584;Studies in Surface Science and Catalysis;book series;01672991;0.445;Q4;65;471;2254;8467;1113;2228;0.48;17.98;Netherlands;Western Europe;Elsevier BV;1976, 1979-2008, 2010, 2013, 2015, 2017, 2019;"Materials Chemistry (Q2); Surfaces, Coatings and Films (Q2); Condensed Matter Physics (Q3); Physical and Theoretical Chemistry (Q3); Catalysis (Q4)"
187;26779;Artificial Organs;journal;15251594, 0160564X;0.443;Q3;79;198;527;3282;673;498;1.09;16.58;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1977-2021;"Biomedical Engineering (Q2); Medicine (miscellaneous) (Q2); Bioengineering (Q3); Biomaterials (Q3)"
188;15462;Biotechnology and Applied Biochemistry;journal;14708744, 08854513;0.44;Q2;74;61;190;1995;273;184;1.2;32.7;United States;Northern America;Wiley-Blackwell;1986-2021;"Applied Microbiology and Biotechnology (Q2); Biomedical Engineering (Q2); Medicine (miscellaneous) (Q2); Process Chemistry and Technology (Q2); Bioengineering (Q3); Biotechnology (Q3); Drug Discovery (Q3); Molecular Medicine (Q3)"
189;15419;Bioprocess and Biosystems Engineering;journal;16157605, 16157591;0.438;Q3;73;38;402;997;272;400;0.67;26.24;Germany;Western Europe;Springer Verlag;1996-2021;"Medicine (miscellaneous) (Q2); Bioengineering (Q3); Biotechnology (Q3)"
190;20422;International Communications in Heat and Mass Transfer;journal;07351933;0.437;Q1;121;115;339;1348;142;339;0.44;11.72;United Kingdom;Western Europe;Elsevier Ltd.;1983-2021;"Chemical Engineering (miscellaneous) (Q1); Atomic and Molecular Physics, and Optics (Q3); Condensed Matter Physics (Q3)"
191;94411;Polymer Reaction Engineering;journal;10543414;0.436;-;26;15;50;321;64;49;1.15;21.4;United States;Northern America;Marcel Dekker Inc.;1993-2003;Materials Science (miscellaneous) (Q2)
192;20589;Journal of Food Process Engineering;journal;01458876, 17454530;0.435;Q1;49;25;85;427;49;85;0.46;17.08;United States;Northern America;Wiley-Blackwell;1977-2021;"Chemical Engineering (miscellaneous) (Q1); Food Science (Q2)"
193;68577;Laboratory Robotics and Automation;journal;08957533;0.422;Q1;16;0;85;0;64;85;0.61;0;United States;Northern America;VCH Publishers;1995-2000;Chemical Engineering (miscellaneous) (Q1)
194;13982;Review of Progress in Coloration and Related Topics;journal;05579325;0.421;Q1;28;12;29;926;25;29;0.79;77.17;United Kingdom;Western Europe;Society of Dyers and Colourists;1967, 1971-1979, 1981-2005;"Business and International Management (Q1); Chemical Engineering (miscellaneous) (Q1); History (Q1); Industrial and Manufacturing Engineering (Q1); Environmental Science (miscellaneous) (Q2)"
195;24593;Calphad: Computer Coupling of Phase Diagrams and Thermochemistry;journal;03645916;0.417;Q1;66;37;104;1091;59;101;0.49;29.49;United Kingdom;Western Europe;Elsevier Ltd.;1977-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2); Computer Science Applications (Q3)"
196;21100495724;2000 IEEE Power Engineering Society, Conference Proceedings;conference and proceedings;-;0.416;-;27;0;239;0;109;237;0.46;0;United States;Northern America;;;Process Chemistry and Technology
197;145625;Ionics;journal;09477047;0.415;Q1;62;62;197;1327;100;197;0.51;21.4;Germany;Western Europe;Institute for Ionics;1995-2021;"Chemical Engineering (miscellaneous) (Q1); Engineering (miscellaneous) (Q1); Materials Science (miscellaneous) (Q2); Physics and Astronomy (miscellaneous) (Q3)"
198;93856;AIChE Ethylene Producers Conference Proceedings;conference and proceedings;-;0.41;-;8;41;95;142;9;95;0.12;3.46;United States;Northern America;;1999, 2001-2015;"Chemical Engineering (miscellaneous); Chemistry (miscellaneous)"
199;13671;Biologicals;journal;10958320, 10451056;0.41;Q3;60;36;131;678;134;126;0.96;18.83;United States;Northern America;Academic Press Inc.;1990-2021;"Medicine (miscellaneous) (Q2); Pharmacology (Q2); Applied Microbiology and Biotechnology (Q3); Bioengineering (Q3); Biotechnology (Q3); Immunology and Microbiology (miscellaneous)  (Q3)"
200;13557;Journal of Chemical Engineering of Japan;journal;00219592;0.41;Q1;50;205;571;2820;298;518;0.45;13.76;Japan;Asiatic Region;Society of Chemical Engineers, Japan;1968-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q2)"
201;15393;Biocatalysis and Biotransformation;journal;10292446, 10242422;0.409;Q4;50;50;105;1674;88;99;0.8;33.48;United Kingdom;Western Europe;Informa Healthcare;1987-2021;"Biochemistry (Q3); Biotechnology (Q3); Catalysis (Q4)"
202;13691;Journal of Vinyl and Additive Technology;journal;15480585, 10835601;0.409;Q2;36;29;95;512;42;95;0.48;17.66;United Kingdom;Western Europe;John Wiley and Sons Ltd;1984-1989, 1992-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Marketing (Q2); Materials Chemistry (Q2); Polymers and Plastics (Q2)"
203;17159;Textile Reseach Journal;journal;00405175, 17467748;0.409;Q2;90;170;480;2627;351;479;0.66;15.45;United Kingdom;Western Europe;SAGE Publications Ltd;1931-2021;"Chemical Engineering (miscellaneous) (Q2); Polymers and Plastics (Q2)"
204;17954;Computer Methods in Biomechanics and Biomedical Engineering;journal;14768259, 10255842;0.407;Q3;61;42;75;1080;64;75;0.81;25.71;United Kingdom;Western Europe;Informa Healthcare;1997-2021;"Biomedical Engineering (Q2); Medicine (miscellaneous) (Q2); Bioengineering (Q3); Computer Science Applications (Q3); Human-Computer Interaction (Q3)"
205;24801;Molecular Simulation;journal;08927022, 10290435;0.407;Q2;59;59;163;1874;140;163;0.98;31.76;United Kingdom;Western Europe;Taylor and Francis Ltd.;1987-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2); Condensed Matter Physics (Q3); Information Systems (Q3); Modeling and Simulation (Q3)"
206;15943;Indian Journal of Fibre and Textile Research;journal;09710426;0.404;Q2;45;65;169;1095;48;169;0.22;16.85;India;Asiatic Region;National Institute of Science Communication and Information Resources (NISCAIR);1990-2021;"Chemical Engineering (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2); Polymers and Plastics (Q2)"
207;16393;Chemical Engineering Communications;journal;00986445, 15635201;0.402;Q2;54;95;220;1999;85;220;0.36;21.04;United Kingdom;Western Europe;Taylor and Francis Ltd.;1973-1976, 1978-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2)"
208;144861;Journal of Industrial and Engineering Chemistry;journal;1226086X;0.396;Q2;113;91;154;1787;138;154;1.11;19.64;South Korea;Asiatic Region;Korean Society of Industrial Engineering Chemistry;1996-2021;Chemical Engineering (miscellaneous) (Q2)
209;16396;Chemical Engineering and Technology;journal;09307516, 15214125;0.395;Q2;85;234;619;2813;272;553;0.42;12.02;Germany;Western Europe;Wiley-VCH Verlag;1978, 1987-2021;"Industrial and Manufacturing Engineering (Q1); Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2)"
210;16322;Desalination;journal;00119164;0.386;Q2;203;514;660;5349;403;658;0.6;10.41;Netherlands;Western Europe;Elsevier;1966-2022;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2); Water Science and Technology (Q2)"
211;16325;Advanced Powder Technology;journal;15685527, 09218831;0.385;Q2;79;28;93;493;49;93;0.47;17.61;Netherlands;Western Europe;Elsevier BV;1990-2021;"Chemical Engineering (miscellaneous) (Q2); Mechanics of Materials (Q2)"
212;19500157076;Reaction Kinetics, Mechanisms and Catalysis;journal;18785204, 18785190;0.381;Q4;43;143;468;2014;210;468;0.46;14.08;Netherlands;Western Europe;Springer Netherlands;2010-2021;"Physical and Theoretical Chemistry (Q3); Catalysis (Q4)"
213;26583;Ceramics - Silikaty;journal;08625468, 18045847;0.376;Q2;35;26;82;343;31;81;0.43;13.19;Czech Republic;Eastern Europe;Institute of Chemical Technology;1991-2021;"Ceramics and Composites (Q2); Chemical Engineering (miscellaneous) (Q2); Materials Chemistry (Q2); Analytical Chemistry (Q3); Physical and Theoretical Chemistry (Q3)"
214;23028;New Zealand Journal of Forestry Science;journal;11795395, 00480134;0.376;Q2;32;22;91;555;45;91;0.47;25.23;Switzerland;Western Europe;Scion Publishing;1979, 1981, 1983-2021;"Chemical Engineering (miscellaneous) (Q2); Ecology (Q2); Forestry (Q2); Plant Science (Q3)"
215;82895;American Society of Mechanical Engineers, The Fluid Power and Systems Technology Division (Publication) FPST;conference and proceedings;-;0.371;-;10;0;38;0;18;38;0.17;0;United States;Northern America;;;"Fluid Flow and Transfer Processes; Mechanical Engineering"
216;25879;International Journal of Molecular Sciences;journal;14220067, 16616596;0.369;Q4;195;82;37;3419;25;34;0.68;41.7;Switzerland;Western Europe;Multidisciplinary Digital Publishing Institute (MDPI);2000-2021;"Medicine (miscellaneous) (Q2); Computer Science Applications (Q3); Inorganic Chemistry (Q3); Organic Chemistry (Q3); Physical and Theoretical Chemistry (Q3); Spectroscopy (Q3); Catalysis (Q4); Molecular Biology (Q4)"
217;14943;Animal Biotechnology;journal;15322378, 10495398;0.368;Q3;36;21;47;662;48;47;1.26;31.52;United States;Northern America;Taylor and Francis Ltd.;1990-2021;"Animal Science and Zoology (Q3); Bioengineering (Q3); Biotechnology (Q3)"
218;14737;International Journal of Artificial Organs;journal;03913988, 17246040;0.366;Q3;59;138;340;3958;354;268;0.99;28.68;Italy;Western Europe;Wichtig Publishing Srl;1978-2021;"Medicine (miscellaneous) (Q2); Bioengineering (Q3); Biomaterials (Q3); Biomedical Engineering (Q3)"
219;13609;Korean Journal of Chemical Engineering;journal;19757220, 02561115;0.363;Q2;65;178;419;3486;343;419;0.77;19.58;United States;Northern America;Springer New York;1984-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2)"
220;15627;Food and Bioproducts Processing;journal;09603085, 17443571;0.36;Q2;80;47;79;983;50;79;0.35;20.91;United Kingdom;Western Europe;Institution of Chemical Engineers;1991-2021;"Chemical Engineering (miscellaneous) (Q2); Food Science (Q2); Biochemistry (Q3); Biotechnology (Q3)"
221;79877;SPE - DOE Improved Oil Recovery Symposium Proceedings;conference and proceedings;-;0.36;-;33;0;10;0;6;10;0.6;0;United States;Northern America;;2000, 2004, 2006, 2008, 2010, 2012, 2014, 2016;"Chemical Engineering (miscellaneous); Energy Engineering and Power Technology"
222;23189;Food Science and Technology International;journal;15321738, 10820132;0.351;Q2;65;49;172;1689;104;172;0.47;34.47;United States;Northern America;SAGE Publications Inc.;1995-2021;"Industrial and Manufacturing Engineering (Q1); Chemical Engineering (miscellaneous) (Q2); Food Science (Q2)"
223;26450;Polymer - Plastics Technology and Engineering;journal;15256111, 03602559;0.35;Q2;0;0;0;0;0;0;0;0;United States;Northern America;Taylor and Francis Ltd.;1973-2019;"Chemical Engineering (miscellaneous) (Q2); Materials Chemistry (Q2); Materials Science (miscellaneous) (Q2); Polymers and Plastics (Q2)"
224;13571;Journal of Polymer Engineering;journal;03346447;0.348;Q2;27;27;91;572;41;91;0.37;21.19;Germany;Western Europe;Walter de Gruyter GmbH;1981-1988, 1990-2021;"Chemical Engineering (miscellaneous) (Q2); Polymers and Plastics (Q2); Materials Chemistry (Q3)"
225;25827;Chinese Journal of Polymer Science (English Edition);journal;02567679, 14396203;0.346;Q2;40;69;231;1229;101;231;0.54;17.81;Germany;Western Europe;Springer Verlag;1985-2021;"Chemical Engineering (miscellaneous) (Q2); Polymers and Plastics (Q2); Organic Chemistry (Q3)"
226;12400154727;International Journal of Coal Preparation and Utilization;journal;19392699, 19392702;0.342;Q2;32;21;43;271;20;42;0.33;12.9;United Kingdom;Western Europe;Routledge;1999-2000, 2003-2021;"Geotechnical Engineering and Engineering Geology (Q1); Chemical Engineering (miscellaneous) (Q2); Energy Engineering and Power Technology (Q2); Fuel Technology (Q2); Mechanical Engineering (Q2)"
227;14397;Plastics, Rubber and Composites;journal;17432898, 14658011;0.342;Q2;41;64;204;1316;98;203;0.43;20.56;United Kingdom;Western Europe;Maney Publishing;1991-1992, 1998-2021;"Chemical Engineering (miscellaneous) (Q2); Polymers and Plastics (Q2); Ceramics and Composites (Q3); Materials Chemistry (Q3)"
228;64644;Winter Simulation Conference Proceedings;conference and proceedings;02750708;0.341;-;62;283;752;3048;453;750;0.55;10.77;United States;Northern America;;1980-1991, 1993-2003;"Applied Mathematics; Chemical Health and Safety; Modeling and Simulation; Safety, Risk, Reliability and Quality; Software"
229;13089;International Journal of Polymer Analysis and Characterization;journal;15635341, 1023666X;0.34;Q2;44;20;76;475;40;76;0.52;23.75;United Kingdom;Western Europe;Taylor and Francis Ltd.;1995-2021;"Chemical Engineering (miscellaneous) (Q2); Polymers and Plastics (Q2); Analytical Chemistry (Q3)"
230;25305;SAR and QSAR in Environmental Research;journal;1029046X, 1062936X;0.337;Q3;50;61;79;0;96;79;1.05;0;United Kingdom;Western Europe;Taylor and Francis Ltd.;1993-2021;"Medicine (miscellaneous) (Q2); Bioengineering (Q3); Drug Discovery (Q3); Molecular Medicine (Q4)"
231;20766;Drug and Chemical Toxicology;journal;01480545, 15256014;0.335;Q1;46;35;118;982;108;118;1.01;28.06;United States;Northern America;Informa Healthcare;1977-2021;"Chemical Health and Safety (Q1); Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2); Health, Toxicology and Mutagenesis (Q3); Pharmacology (Q3); Toxicology (Q3)"
232;13540;Advances in Polymer Technology;journal;07306679, 10982329;0.33;Q2;47;28;73;736;50;73;0.56;26.29;United States;Northern America;"John Wiley &amp; Sons Inc.";1981-2021;"Chemical Engineering (miscellaneous) (Q2); Polymers and Plastics (Q2); Organic Chemistry (Q3)"
233;27012;Progress in Colloid and Polymer Science;book series;0340255X;0.326;Q3;38;54;295;1483;167;295;0.46;27.46;Germany;Western Europe;Springer Verlag;1978-1979, 1983-1985, 1987-1988, 1990, 1993-1994, 1996-2013;"Polymers and Plastics (Q2); Colloid and Surface Chemistry (Q3); Materials Chemistry (Q3); Organic Chemistry (Q3); Physical and Theoretical Chemistry (Q3)"
234;20479;JSME International Journal, Series B: Fluids and Thermal Engineering;journal;13408054, 13475371;0.315;Q1;37;119;272;1582;79;272;0.28;13.29;Japan;Asiatic Region;Japan Society of Mechanical Engineers;1988-2007;"Fluid Flow and Transfer Processes (Q1); Mechanical Engineering (Q2); Physical and Theoretical Chemistry (Q3)"
235;23489;Chemical Speciation and Bioavailability;journal;09542299;0.313;Q2;0;0;0;0;0;0;0;0;United Kingdom;Western Europe;Taylor and Francis Ltd.;1989-2018;"Chemical Health and Safety (Q2); Health, Toxicology and Mutagenesis (Q3); Toxicology (Q3)"
236;13301;Surface Coatings International Part B: Coatings International;journal;14764865;0.31;Q2;22;43;130;777;31;130;0.29;18.07;United Kingdom;Western Europe;"Oil &amp; Colour Chemists' Association";1996-2006;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Surfaces and Interfaces (Q3); Surfaces, Coatings and Films (Q3)"
237;12000154478;ChemSusChem;journal;1864564X, 18645631;0.309;Q2;172;116;260;2334;145;259;0.5;20.12;Germany;Western Europe;Wiley-VCH Verlag;2008-2021;"Energy (miscellaneous) (Q1); Chemical Engineering (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2); Environmental Chemistry (Q4)"
238;78605;Journal of Bioactive and Compatible Polymers;journal;15308030, 08839115;0.309;Q3;50;29;98;736;74;94;0.67;25.38;United Kingdom;Western Europe;SAGE Publications Ltd;1986-2021;"Polymers and Plastics (Q2); Bioengineering (Q3); Biomaterials (Q3); Materials Chemistry (Q3)"
239;29409;Energy Sources;journal;15210510, 00908312;0.307;Q2;54;103;249;1784;171;249;0.54;17.32;United Kingdom;Western Europe;Taylor and Francis Ltd.;1973-2006;"Chemical Engineering (miscellaneous) (Q2); Energy Engineering and Power Technology (Q2); Fuel Technology (Q2)"
240;144932;Protein Journal;journal;15723887;0.306;Q3;56;71;279;2109;242;279;0.79;29.7;United States;Northern America;Springer New York;1996-2021;"Analytical Chemistry (Q3); Bioengineering (Q3); Biochemistry (Q4); Organic Chemistry (Q4)"
241;11700154632;Proceedings - International Conference on Application of Concurrency to System Design, ACSD;conference and proceedings;15504808;0.304;-;23;0;24;0;17;23;0.71;0;United States;Northern America;;;"Chemical Engineering (miscellaneous); Chemistry (miscellaneous); Engineering (miscellaneous); Materials Science (miscellaneous)"
242;32932;Textile Chemist and Colorist;journal;0040490X;0.304;Q2;27;0;34;0;23;34;0;0;United States;Northern America;American Association of Textile Chemists and Colorists;1971-2000;Chemical Engineering (miscellaneous) (Q2)
243;18523;Cytotechnology;journal;09209069, 15730778;0.303;Q3;65;55;232;1238;141;229;0.43;22.51;Netherlands;Western Europe;Springer Netherlands;1987-2021;"Bioengineering (Q3); Biomedical Engineering (Q3); Biotechnology (Q3); Clinical Biochemistry (Q3); Cell Biology (Q4)"
244;22804;Chemical Papers;journal;03666352, 13369075;0.302;Q2;46;75;219;1288;81;219;0.36;17.17;Switzerland;Western Europe;Springer International Publishing AG;1973, 1996-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Industrial and Manufacturing Engineering (Q2); Materials Chemistry (Q3); Biochemistry (Q4)"
245;57377;International Chemical Recovery Conference;conference and proceedings;-;0.298;-;11;0;31;0;7;30;0.23;0;United States;Northern America;TAPPI Press;1998, 2001, 2010;"Chemical Engineering (miscellaneous); Chemistry (miscellaneous); Industrial and Manufacturing Engineering; Media Technology"
246;16304;Adsorption Science and Technology;journal;02636174;0.297;Q2;40;84;210;1855;145;210;0.68;22.08;United Kingdom;Western Europe;Hindawi Limited;1984-1985, 1989-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Surfaces and Interfaces (Q3)"
247;26449;Polymer News;journal;00323918;0.291;Q2;17;74;241;595;56;171;0.16;8.04;United Kingdom;Western Europe;Taylor and Francis Ltd.;1974-1978, 1983-1984, 1989-1990, 1995-2005, 2020;"Chemical Engineering (miscellaneous) (Q2); Polymers and Plastics (Q2)"
248;23415;Accreditation and Quality Assurance;journal;09491775, 14320517;0.288;Q2;40;100;251;933;86;251;0.43;9.33;United States;Northern America;Springer New York;1996-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Safety, Risk, Reliability and Quality (Q2); Instrumentation (Q3)"
249;19700180801;Studies in Interface Science;book series;13837303;0.288;Q3;21;33;82;1476;28;12;0.34;44.73;Netherlands;Western Europe;Elsevier;1995-1996, 1998, 2000-2003, 2005-2006, 2010-2011;"Colloid and Surface Chemistry (Q3); Materials Chemistry (Q3); Physical and Theoretical Chemistry (Q3); Surfaces and Interfaces (Q3)"
250;15490;Biotechnology and Genetic Engineering Reviews;journal;02648725, 20465556;0.285;Q3;44;15;53;1599;58;53;0.97;106.6;United Kingdom;Western Europe;Taylor and Francis Ltd.;1984-1994, 1996-2010, 2012-2021;"Bioengineering (Q3); Biotechnology (Q3); Molecular Biology (Q4)"
251;13559;Journal of Loss Prevention in the Process Industries;journal;09504230;0.284;Q2;88;59;179;1119;90;178;0.51;18.97;Netherlands;Western Europe;Elsevier BV;1988-2022;"Chemical Engineering (miscellaneous) (Q2); Energy Engineering and Power Technology (Q2); Industrial and Manufacturing Engineering (Q2); Safety, Risk, Reliability and Quality (Q2); Control and Systems Engineering (Q3); Food Science (Q3); Management Science and Operations Research (Q3)"
252;18060;ZKG International (discontinued);trade journal;07224397, 09490205, 07224400;0.284;Q2;17;179;296;413;35;249;0.09;2.31;Germany;Western Europe;Bauverlag GmbH;1982-1989, 1994-2017, 2021;"Building and Construction (Q2); Chemical Engineering (miscellaneous) (Q2); Industrial and Manufacturing Engineering (Q2); Materials Science (miscellaneous) (Q2)"
253;98079;Textile Chemist and Colorist and American Dyestuff Reporter;journal;15262847;0.283;Q2;21;0;107;0;76;107;0.61;0;United States;Northern America;American Association of Textile Chemists and Colorists;1999-2000;"Chemical Engineering (miscellaneous) (Q2); Polymers and Plastics (Q2)"
254;12969;Gao Xiao Hua Xue Gong Cheng Xue Bao/Journal of Chemical Engineering of Chinese Universities;journal;10039015;0.281;Q2;18;62;68;628;23;68;0.34;10.13;China;Asiatic Region;Zhejiang University Press;1990-1994, 2000-2021;Chemical Engineering (miscellaneous) (Q2)
255;26471;ASAIO Journal;journal;10582916, 1538943X;0.28;Q3;71;112;771;2150;446;740;0.46;19.2;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1978-1985, 1992-2021;"Medicine (miscellaneous) (Q2); Bioengineering (Q3); Biomedical Engineering (Q3); Biophysics (Q3); Biomaterials (Q4)"
