Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2015);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
110;17124;Journal of Veterinary Medicine Series C: Anatomia Histologia Embryologia;journal;14390264, 03402096;0.309;Q2;32;58;185;1945;120;183;0.62;33,53;United Kingdom;Blackwell Publishing Inc.;1972-ongoing;"Veterinary (miscellaneous) (Q2); Medicine (miscellaneous) (Q3)"
111;19200156959;Kafkas Universitesi Veteriner Fakultesi Dergisi;journal;13006045;0.307;Q2;15;153;553;4508;275;547;0.45;29,46;Turkey;Kafkas University;2008-ongoing;Veterinary (miscellaneous) (Q2)
112;19495;Veterinarski Arhiv;journal;03725480, 13318055;0.302;Q2;24;62;180;1715;98;180;0.61;27,66;Croatia;University of Zagreb;1981, 1996-ongoing;Veterinary (miscellaneous) (Q2)
113;61695;Journal of the South African Veterinary Association;journal;10199128, 22249435;0.297;Q2;28;27;136;850;79;136;0.48;31,48;South Africa;OpenJournals Publishing AOSIS (Pty) Ltd;1961, 1971-ongoing;"Veterinary (miscellaneous) (Q2); Medicine (miscellaneous) (Q3)"
114;12700154705;Annals of Animal Science;journal;16423402;0.295;Q2;14;80;205;3447;157;205;0.75;43,09;Germany;Walter de Gruyter GmbH;2008-ongoing;"Small Animals (Q2); Animal Science and Zoology (Q3); Food Animals (Q3)"
115;18870;Schweizer Archiv für Tierheilkunde;journal;00367281;0.295;Q2;25;96;284;1117;112;201;0.57;11,64;Switzerland;Verlag Hans Huber AG;1947-1951, 1961, 1965-ongoing;Veterinary (miscellaneous) (Q2)
116;19400157235;Revista Colombiana de Ciencias Pecuarias;journal;22562958, 01200690;0.293;Q3;11;38;140;1209;63;123;0.59;31,82;Colombia;Universidad de Antioquia;2008-ongoing;"Animal Science and Zoology (Q3); Veterinary (miscellaneous) (Q3)"
117;6500153244;American Journal of Animal and Veterinary Sciences;journal;15574563, 15574555;0.289;Q3;13;32;107;1151;71;107;0.57;35,97;United States;Science Publications;2007-ongoing;"Animal Science and Zoology (Q3); Veterinary (miscellaneous) (Q3)"
118;19400158376;CAB Reviews: Perspectives in Agriculture, Veterinary Science, Nutrition and Natural Resources;journal;17498848;0.284;Q3;24;52;173;6178;128;173;0.63;118,81;United Kingdom;CAB International;2006-ongoing;"Agricultural and Biological Sciences (miscellaneous) (Q2); Nature and Landscape Conservation (Q3); Veterinary (miscellaneous) (Q3)"
119;21100201717;Veterinary World;journal;22310916, 09728988;0.281;Q3;21;249;601;7417;329;601;0.53;29,79;India;Veterinary World;2008-ongoing;Veterinary (miscellaneous) (Q3)
120;4700152214;Journal of Exotic Pet Medicine;journal;19316283, 15575063;0.278;Q3;27;64;155;1773;92;130;0.46;27,70;Netherlands;Elsevier BV;2006-ongoing;Veterinary (miscellaneous) (Q3)
121;18865;Revue de Medecine Veterinaire;journal;00351555;0.27;Q3;30;48;222;1846;116;222;0.51;38,46;France;Ecole Nationale Veterinaire De Toulouse;1949, 1961, 1973-1989, 1996-ongoing;Veterinary (miscellaneous) (Q3)
122;16500154706;Asian Journal of Poultry Science;journal;18193609;0.269;Q3;9;25;40;962;26;40;0.57;38,48;Pakistan;Academic Journals, Inc.;2009-2016 (cancelled);"Animal Science and Zoology (Q3); Food Animals (Q3)"
123;17776;Equine Veterinary Education;journal;09577734;0.268;Q3;28;148;387;3713;194;292;0.59;25,09;United States;Wiley-Blackwell;1989-ongoing;Equine (Q3)
124;22533;Journal of Applied Animal Research;journal;09712119;0.268;Q3;20;60;234;1794;104;227;0.49;29,90;United Kingdom;Taylor & Francis;1992-ongoing;"Animal Science and Zoology (Q3); Veterinary (miscellaneous) (Q3)"
125;21502;Bulletin of the European Association of Fish Pathologists;journal;01080288;0.265;Q2;34;33;74;851;50;73;0.47;25,79;United Kingdom;FRS Marine Lab.;1996-ongoing;"Small Animals (Q2); Aquatic Science (Q4)"
126;18247;Indian Journal of Animal Sciences;journal;03678318;0.263;Q3;20;266;914;5573;246;913;0.24;20,95;India;Scientific Publishers;1971-1978, 1980-1985, 1987-1988, 1996-ongoing;"Animal Science and Zoology (Q3); Veterinary (miscellaneous) (Q3)"
127;101049;Archiv für Geflugelkunde;journal;00039098;0.261;Q3;22;23;97;854;44;97;0.42;37,13;Germany;Verlag Eugen Ulmer GmbH;1996-2015;"Animal Science and Zoology (Q3); Food Animals (Q3)"
128;36020;Society and Animals;journal;15685306, 10631119;0.258;Q3;34;31;89;1447;70;86;0.63;46,68;Netherlands;Brill;1993-ongoing;"Sociology and Political Science (Q3); Veterinary (miscellaneous) (Q3)"
129;19700177005;Veterinary Practitioner;journal;09724036;0.254;Q3;4;128;418;1851;38;403;0.06;14,46;India;Veterinary Practitioner;2008-ongoing;Veterinary (miscellaneous) (Q3)
130;19579;Wiener Tierarztliche Monatsschrift;journal;02539411;0.25;Q3;17;25;99;771;50;94;0.68;30,84;Austria;B W K Public Relations;1948-1949, 1962, 1965-1978, 1996-ongoing;Veterinary (miscellaneous) (Q3)
131;18907;Tierarztliche Praxis Ausgabe K: Kleintiere - Heimtiere;journal;14341239;0.244;Q3;16;47;150;1417;65;145;0.3;30,15;Germany;Schattauer GmbH;1997-ongoing;Small Animals (Q3)
132;18304;Journal of Veterinary Dentistry;journal;08987564;0.243;Q3;23;29;102;848;35;87;0.36;29,24;United States;SAGE Publications;1988-ongoing;Veterinary (miscellaneous) (Q3)
133;19700174704;ITEA Informacion Tecnica Economica Agraria;journal;16996887, 23863765;0.24;Q3;9;24;82;924;29;81;0.43;38,50;Spain;Asociacion Interprofesional Desarrollo Agario;2008-ongoing;"Agronomy and Crop Science (Q3); Horticulture (Q3); Veterinary (miscellaneous) (Q3)"
134;89762;Turkish Journal of Veterinary and Animal Sciences;journal;13036181, 13000128;0.239;Q3;31;115;360;3095;169;359;0.42;26,91;Turkey;Scientific and Technical research Council of Turkey - TUBITAK/Turkiye Bilimsel ve Teknik Arastirma Kurumu;1996-ongoing;Veterinary (miscellaneous) (Q3)
135;4000151807;International Journal of Poultry Science;journal;16828356;0.238;Q3;41;105;330;3293;115;330;0.27;31,36;Pakistan;Asian Network for Scientific Information;2002-ongoing;"Animal Science and Zoology (Q3); Food Animals (Q3)"
136;19400157216;Philippine Journal of Veterinary Medicine;journal;00317705;0.235;Q3;4;11;53;300;12;51;0.17;27,27;Philippines;University of the Philippines;2008-ongoing;Veterinary (miscellaneous) (Q3)
137;21100802717;Journal of Veterinary Research (Poland);journal;24507393, 24508608;0.234;Q3;20;84;324;2313;153;324;0.46;27,54;Germany;De Gruyter Open Ltd.;2016-ongoing;Veterinary (miscellaneous) (Q3)
138;21100372631;European Poultry Science;journal;16129199;0.232;Q4;7;43;70;1591;28;70;0.4;37,00;Germany;Verlag Eugen Ulmer;2014-ongoing;"Animal Science and Zoology (Q4); Food Animals (Q4)"
139;21100218336;Journal of the Hellenic Veterinary Medical Society;journal;17922720;0.231;Q3;6;17;67;690;26;66;0.35;40,59;Greece;Hellenic Veterinary Medical Society;2011-ongoing;Veterinary (miscellaneous) (Q3)
140;19400157213;Bulgarian Journal of Agricultural Science;journal;13100351;0.229;Q3;15;216;698;5673;195;698;0.25;26,26;Bulgaria;Agricultural Academy;2008-ongoing;"Agricultural and Biological Sciences (miscellaneous) (Q3); Veterinary (miscellaneous) (Q3)"
141;17700156009;Animal Nutrition and Feed Technology;journal;0974181X, 09722963;0.228;Q4;11;48;158;1530;69;157;0.45;31,88;India;Animal Nutrition Association;2008-ongoing;Food Animals (Q4)
142;21100200403;Istanbul Universitesi Veteriner Fakultesi Dergisi;journal;02502836;0.228;Q3;6;38;99;1016;37;99;0.33;26,74;Turkey;Istanbul University, Faculty of Veterinary Medicine;2011-ongoing;Veterinary (miscellaneous) (Q3)
143;8000153104;Compendium (Yardley, PA);journal;01931903;0.227;Q3;18;0;150;0;68;126;0.54;0,00;United States;Veterinary Learning Systems;2007-2013;"Education (Q3); Medicine (miscellaneous) (Q3); Veterinary (miscellaneous) (Q3)"
144;18821;Pferdeheilkunde;journal;01777726;0.226;Q3;21;52;189;2001;69;185;0.35;38,48;Germany;Hippiatrika Verlag GmbH;1996-ongoing;Equine (Q3)
145;19700201528;Revista Mexicana De Ciencias Pecuarias;journal;20071124;0.222;Q3;8;34;112;1119;42;112;0.37;32,91;Mexico;Instituto Nacional de Investigaciones Forestales, Agricolas y Pecuarias;2010-ongoing;"Veterinary (miscellaneous) (Q3); Animal Science and Zoology (Q4)"
146;18905;Tierarztliche Praxis Ausgabe G: Grosstiere - Nutztiere;journal;14341220;0.219;Q3;17;39;128;1086;51;125;0.4;27,85;Germany;Schattauer GmbH;1996-ongoing;"Veterinary (miscellaneous) (Q3); Food Animals (Q4)"
147;10600153337;Asian Journal of Animal and Veterinary Advances;journal;16839919;0.217;Q3;20;82;331;4086;177;330;0.43;49,83;United States;Academic Journals Inc.;2008-2016 (cancelled);"Veterinary (miscellaneous) (Q3); Animal Science and Zoology (Q4)"
148;27232;Lab Animal;journal;00937355;0.21600000000000005;Q3;28;194;554;1176;104;248;0.43;6,06;United Kingdom;Nature Publishing Group;1995-ongoing;"Veterinary (miscellaneous) (Q3); Animal Science and Zoology (Q4)"
149;37303;Zuchtungskunde;journal;00445401;0.214;Q4;13;28;107;707;34;104;0.41;25,25;Germany;Verlag Eugen Ulmer GmbH;1977, 1996-ongoing;"Animal Science and Zoology (Q4); Food Animals (Q4)"
150;12300154717;Ankara Universitesi Veteriner Fakultesi Dergisi;journal;13000861;0.213;Q3;9;52;157;1578;59;157;0.33;30,35;Turkey;Ankara Universitesi;2008-ongoing;"Veterinary (miscellaneous) (Q3); Animal Science and Zoology (Q4)"
151;4700152642;Journal für Verbraucherschutz und Lebensmittelsicherheit;journal;16615751;0.206;Q4;22;61;129;798;53;113;0.39;13,08;Germany;Birkhauser Verlag;2006-ongoing;"Biotechnology (Q3); Food Science (Q3); Agronomy and Crop Science (Q4); Food Animals (Q4)"
152;21100268419;Macedonian Veterinary Review;journal;14097621, 18577415;0.205;Q3;4;31;40;834;21;40;0.53;26,90;Macedonia;University Ss Kiril and Metodij, Faculty of Veterinary Medicine;2013-ongoing;Veterinary (miscellaneous) (Q3)
153;17660;Archivos de Medicina Veterinaria;journal;0301732X, 07176201;0.203;Q3;19;63;163;1897;63;152;0.31;30,11;Chile;Universidad Austral de Chile;1996-ongoing;Veterinary (miscellaneous) (Q3)
154;19700182219;Brazilian Journal of Veterinary Research and Animal Science;journal;16784456, 14139596;0.201;Q3;14;43;174;1211;35;170;0.2;28,16;Brazil;Universidade de Sao Paulo. Faculdade de Medicina Veterinari;2006-ongoing;Veterinary (miscellaneous) (Q3)
155;11200153303;Israel Journal of Veterinary Medicine;journal;03349152;0.199;Q3;9;48;137;973;43;121;0.37;20,27;Israel;Israel Veterinary Medical Association;2007-ongoing;"Veterinary (miscellaneous) (Q3); Animal Science and Zoology (Q4)"
156;8600153122;Archives of Veterinary Science;journal;23176822, 1517784X;0.197;Q3;8;61;118;1600;23;118;0.16;26,23;Brazil;Universidade Federal do Parana;2007-ongoing;Veterinary (miscellaneous) (Q3)
157;18253;Indian Veterinary Journal;journal;00196479;0.195;Q3;14;380;1303;3034;50;1223;0.03;7,98;India;Indian Veterinary Association;1945-1951, 1965-1971, 1973-1979, 1996-ongoing;Veterinary (miscellaneous) (Q3)
158;21100349558;Animal Reproduction;journal;19843143, 18069614;0.193;Q3;7;20;41;1056;16;41;0.39;52,80;Brazil;Colegio Brasileiro de Reproducao Animal;2014-ongoing;"Veterinary (miscellaneous) (Q3); Animal Science and Zoology (Q4)"
159;21100855893;Revista Brasileira de Medicina Veterinaria;journal;01002430, 25272179;0.193;Q3;6;88;230;2090;37;230;0.1;23,75;Brazil;Society of Veterinary Medicine of Rio de Janeiro;2010-ongoing;Veterinary (miscellaneous) (Q3)
160;19200157110;Tecnica Pecuaria en Mexico;journal;00401889;0.193;Q3;8;0;9;0;2;9;0.0;0,00;Mexico;Red de Revistas Cientificas de America Latina y el Caribe, Espana y Portugal;2008-2012;"Veterinary (miscellaneous) (Q3); Animal Science and Zoology (Q4)"
161;19900193621;Journal of Veterinary Research;journal;20082525, 22516190;0.192;Q3;6;60;156;1639;21;156;0.11;27,32;Iran;Danishgah-i Tihran, danishkadah-i dampizishki;2008-ongoing;Veterinary (miscellaneous) (Q3)
162;18283;Japanese Journal of Veterinary Research;journal;00471917;0.19;Q3;20;25;53;767;23;35;0.58;30,68;Japan;Hokkaido University;1965-ongoing;Veterinary (miscellaneous) (Q3)
163;11800154543;Iranian Journal of Veterinary Research;journal;17281997;0.189;Q3;15;65;184;1736;73;184;0.3;26,71;Iran;Shiraz University;2008-ongoing;"Veterinary (miscellaneous) (Q3); Animal Science and Zoology (Q4)"
164;19400157219;Journal of Veterinary Parasitology;journal;09711031;0.188;Q3;9;0;94;0;10;94;0.0;0,00;India;Indian Association for the Advancement of Veterinary Parasitology;2007-2012;Veterinary (miscellaneous) (Q3)
165;12300154716;Veterinarija ir Zootechnika;journal;13922130;0.188;Q3;8;44;172;1254;48;172;0.22;28,50;Lithuania;Lietuvos Veterinarijos Akademija;2008-ongoing;Veterinary (miscellaneous) (Q3)
166;19900193646;Revista Electronica de Veterinaria;journal;16957504;0.187;Q3;4;72;385;1682;11;378;0.02;23,36;Spain;Veterinaria Organizacion;2011-ongoing;Veterinary (miscellaneous) (Q3)
167;19600157803;Buffalo Bulletin;journal;01256726;0.183;Q3;9;61;463;1308;57;459;0.11;21,44;Thailand;International Buffalo  Information Center;2008-ongoing;"Veterinary (miscellaneous) (Q3); Animal Science and Zoology (Q4)"
168;4700152482;International Journal of Dairy Science;journal;18119743, 18119751;0.181;Q4;14;28;34;1229;17;34;0.24;43,89;Pakistan;Asian Network for Scientific Information;2006-ongoing;"Animal Science and Zoology (Q4); Food Animals (Q4)"
169;12100157221;International Journal of Probiotics and Prebiotics;journal;15551431;0.181;Q4;13;14;50;542;18;50;0.37;38,71;United States;New Century Health Publishers;2008-ongoing;"Applied Microbiology and Biotechnology (Q4); Food Animals (Q4); Nutrition and Dietetics (Q4); Public Health, Environmental and Occupational Health (Q4)"
170;21100200413;Revista de Investigaciones Veterinarias del Peru;journal;16099117, 16823419;0.179;Q3;9;88;199;2138;35;199;0.13;24,30;Peru;Facultad de Medicina Veterinaria, Universidad Nacional Mayor de San Marcos;2011-ongoing;Veterinary (miscellaneous) (Q3)
171;19900193564;Bulgarian Journal of Veterinary Medicine;journal;13111477, 13133543;0.177;Q3;7;40;108;1264;36;108;0.25;31,60;Bulgaria;Thracian University, Faculty of Veterinary Medicine;2011-ongoing;Veterinary (miscellaneous) (Q3)
172;38556;In Practice;journal;0263841X;0.174;Q4;22;81;289;852;49;249;0.23;10,52;United Kingdom;BMJ Publishing Group;1981-1989, 1991-ongoing;Veterinary (miscellaneous) (Q4)
173;21100228007;Archives of Razi Institute;journal;03653439;0.173;Q4;5;34;76;897;19;76;0.29;26,38;Iran;Razi Vaccine and Serum Research Institute;2012-ongoing;"Immunology and Microbiology (miscellaneous)  (Q4); Toxicology (Q4); Veterinary (miscellaneous) (Q4)"
174;21100838766;Frontiers of Agricultural Science and Engineering;journal;20957505, 2095977X;0.173;Q4;7;39;42;1727;34;37;0.92;44,28;China;Higher Education Press Limited Company;2014-ongoing;"Agricultural and Biological Sciences (miscellaneous) (Q3); Biotechnology (Q4); Veterinary (miscellaneous) (Q4)"
175;21100248002;Journal of Veterinary Science and Technology;journal;21577579;0.173;Q4;6;0;85;0;32;71;0.33;0,00;India;OMICS Publishing Group;2012-2014 (cancelled);Veterinary (miscellaneous) (Q4)
176;12300154723;Thai Journal of Veterinary Medicine;journal;01256491;0.171;Q4;9;87;258;2070;57;226;0.19;23,79;Thailand;Chulalongkorn University;2008-ongoing;Veterinary (miscellaneous) (Q4)
177;19900191821;Acta Scientiae Veterinariae;journal;16780345, 16799216;0.16899999999999998;Q4;10;47;217;1128;64;217;0.27;24,00;Brazil;Universidade Federal do Rio Grande do Sul;2010-ongoing;Veterinary (miscellaneous) (Q4)
178;18341;Magyar Allatorvosok Lapja;journal;0025004X;0.16699999999999998;Q4;10;44;333;772;28;289;0.1;17,55;Hungary;Magyar Mezogazdasag Ltd.;1996-ongoing;Veterinary (miscellaneous) (Q4)
179;27969;Journal of Equine Science;journal;13477501, 13403516;0.165;Q4;15;12;31;313;16;21;0.94;26,08;Japan;Japanese Society of Equine Science;1996-ongoing;Equine (Q4)
180;21100786232;Comparative Exercise Physiology;journal;17552540, 17552559;0.161;Q4;12;30;86;949;45;84;0.52;31,63;Netherlands;Wageningen Academic Publishers;2016-ongoing;"Biochemistry (Q4); Biophysics (Q4); Endocrinology, Diabetes and Metabolism (Q4); Orthopedics and Sports Medicine (Q4); Physiology (Q4); Physiology (medical) (Q4); Veterinary (miscellaneous) (Q4)"
181;21100220124;Taurus;journal;15153037;0.16;Q4;1;17;68;309;4;43;0.08;18,18;Argentina;Revista Taurus;2012-ongoing;Veterinary (miscellaneous) (Q4)
182;19900192601;Global Veterinaria;journal;19998163, 19926197;0.158;Q4;16;0;526;0;242;526;0.35;0,00;Pakistan;International Digital Organization for Scientific Information (IDOSI);2011-2014 (cancelled);Veterinary (miscellaneous) (Q4)
183;19700183002;Indian Journal of Animal Research;journal;03676722, 09760555;0.157;Q4;6;177;333;3356;49;331;0.13;18,96;India;Agricultural Research Communication Centre;2008-ongoing;"Animal Science and Zoology (Q4); Veterinary (miscellaneous) (Q4)"
184;19700174727;Large Animal Review;journal;11244593;0.156;Q4;7;38;156;749;20;139;0.11;19,71;Italy;Massimo Morgante;2008-ongoing;Veterinary (miscellaneous) (Q4)
185;12300154727;Journal of Animal and Veterinary Advances;journal;16805593;0.155;Q4;23;55;1272;1382;251;1272;0.13;25,13;Pakistan;Medwell Online;2008-2016 (cancelled);"Agronomy and Crop Science (Q4); Veterinary (miscellaneous) (Q4)"
186;21100389723;Asian Pacific Journal of Reproduction;journal;23050500, 23050519;0.154;Q4;10;60;194;2004;72;194;0.32;33,40;United Kingdom;Elsevier Limited;2012-ongoing;"Obstetrics and Gynecology (Q3); Animal Science and Zoology (Q4); Plant Science (Q4); Reproductive Medicine (Q4); Veterinary (miscellaneous) (Q4)"
187;19578;Vlaams Diergeneeskundig Tijdschrift;journal;03039021;0.153;Q4;15;55;167;1650;26;116;0.21;30,00;Belgium;Universiteit Gent;1996-ongoing;Veterinary (miscellaneous) (Q4)
188;21100202112;Acta Veterinaria Brasilica;journal;19815484;0.151;Q4;6;60;519;1483;24;517;0.03;24,72;Brazil;Universidade Federal Rural do Semi-Arido;2011-ongoing;Veterinary (miscellaneous) (Q4)
189;19900192559;Korean Journal of Veterinary Research;journal;12250198;0.15;Q4;6;46;141;1040;31;141;0.24;22,61;South Korea;Korean Journal of Veterinary Research;2011-ongoing;Veterinary (miscellaneous) (Q4)
190;19500157311;International Journal of Applied Research in Veterinary Medicine;journal;15422666;0.14800000000000002;Q4;11;28;84;545;18;84;0.16;19,46;United States;Veterinary Solutions LLC;2008-ongoing;Veterinary (miscellaneous) (Q4)
191;19200156966;Revista MVZ Cordoba;journal;01220268, 19090544;0.147;Q4;9;64;183;1410;45;173;0.27;22,03;Colombia;Universidad de Cordoba;2008-ongoing;"Animal Science and Zoology (Q4); Aquatic Science (Q4); Veterinary (miscellaneous) (Q4)"
192;19700190322;Brazilian Journal of Veterinary Pathology;journal;19830246;0.141;Q4;9;22;83;478;22;72;0.33;21,73;Brazil;Brazilian Association of Veterinary Pathology;2010-ongoing;Veterinary (miscellaneous) (Q4)
193;21100201055;Human and Veterinary Medicine;journal;20667655, 20667663;0.141;Q4;8;72;49;1941;30;49;0.53;26,96;Romania;Bioflux Publishing House;2011-ongoing;"Medicine (miscellaneous) (Q4); Veterinary (miscellaneous) (Q4)"
194;18934;Tijdschrift voor Diergeneeskunde;journal;00407453;0.138;Q4;17;0;639;0;43;457;0.01;0,00;Netherlands;Euroscience Press;1948-1949, 1961-1963, 1971-2014;Veterinary (miscellaneous) (Q4)
195;19500157815;Iraqi Journal of Veterinary Sciences;journal;16073894;0.13699999999999998;Q4;7;4;80;96;12;80;0.18;24,00;Iraq;University of Mosul;2009-ongoing;"Animal Science and Zoology (Q4); Veterinary (miscellaneous) (Q4)"
196;21100826224;Journal of Advanced Veterinary and Animal Research;journal;23117710;0.136;Q4;6;80;41;2354;13;41;0.32;29,43;Bangladesh;Network for the Veterinarians of Bangladesh;2014-ongoing;"Animal Science and Zoology (Q4); Veterinary (miscellaneous) (Q4)"
197;21100829266;Medicina Veterinaria (Brazil);journal;18094678;0.136;Q4;4;4;58;182;9;56;0.18;45,50;Brazil;Universidade Federal Rural de Pernambuco;2008-ongoing;Veterinary (miscellaneous) (Q4)
198;18955;Revista Cientifica de la Facultad de Ciencias Veterinarias de la Universidad del Zulia;journal;07982259;0.135;Q4;11;48;178;1530;28;170;0.15;31,88;Venezuela;Universidad del Zulia;1997, 1999-ongoing;Veterinary (miscellaneous) (Q4)
199;10800153310;Slovenian Veterinary Research;journal;23858761, 15804003;0.132;Q4;9;22;67;756;19;67;0.16;34,36;Slovenia;Veterinarska Fakulteta;2007-ongoing;Veterinary (miscellaneous) (Q4)
200;18346;Medycyna Weterynaryjna;journal;00258628;0.13;Q4;17;14;428;438;90;426;0.22;31,29;Poland;Medycyna Weterynaryjna;1950-1951, 1960-1963, 1973-1979, 1996-ongoing;Veterinary (miscellaneous) (Q4)
201;19400157239;Veterinaria Mexico;journal;03015092;0.13;Q4;10;8;37;299;8;37;0.45;37,38;Mexico;Universidad Nacional Autonoma de Mexico;2008-2014;Veterinary (miscellaneous) (Q4)
202;18910;Tierarztliche Umschau;journal;00493864;0.125;Q4;11;80;250;1165;20;206;0.11;14,56;Germany;Terra Verlag GmbH;1948, 1961, 1974-1977, 1996-ongoing;Veterinary (miscellaneous) (Q4)
203;21100368857;Revue Veterinaire Clinique;journal;22145680, 22145672;0.124;Q3;12;13;58;266;7;58;0.15;20,46;Italy;Elsevier Masson SAS;2014-ongoing;Small Animals (Q3)
204;5700165147;Journal of Veterinary Clinics;journal;1598298X;0.12;Q4;5;118;302;2144;13;302;0.02;18,17;South Korea;Korean Society of Veterinary Clinics;2007-ongoing;Veterinary (miscellaneous) (Q4)
205;21100855868;Veterinaria;journal;03943151;0.12;Q4;3;50;98;1349;13;79;0.11;26,98;Italy;SCIVAC ??Societ? Culturale Italiana Veterinari per Animali da Compagnia;2011-ongoing;Veterinary (miscellaneous) (Q4)
206;98352;Praktische Tierarzt;journal;0032681X;0.119;Q4;15;142;402;2166;21;363;0.05;15,25;Germany;Schluetersche GmbH und Co.;1976, 1980, 1996-ongoing;Veterinary (miscellaneous) (Q4)
207;21100829275;Veterinary Research;journal;19944659, 19935412;0.115;Q4;6;1;49;48;9;49;0.21;48,00;Pakistan;Medwell Journals;2011-2013, 2015;Veterinary (miscellaneous) (Q4)
208;17055;Bulletin de l'Academie veterinaire de France;journal;00014192;0.114;Q4;6;45;133;1066;8;129;0.06;23,69;France;Academie Veterinaire de France;1946-1948, 1964-1974, 2008-ongoing;Veterinary (miscellaneous) (Q4)
209;22600;Journal of Wildlife Rehabilitation;journal;10712232;0.114;Q4;7;15;9;272;1;7;0.14;18,13;United States;International Wildlife Rehabilitation Council;1996-2004, 2006, 2008, 2010-2011, 2014-ongoing;"Animal Science and Zoology (Q4); Veterinary (miscellaneous) (Q4)"
210;18822;Point Veterinaire;journal;03354997;0.111;Q4;7;32;435;236;2;340;0.0;7,38;France;Point Veterinaire S.A.;1996-ongoing;Veterinary (miscellaneous) (Q4)
211;21100307486;Bulletin of the International Dairy Federation;conference and proceedings;00002013;0.109;-;1;0;29;0;1;27;0.04;0,00;Belgium;;2013;"Animal Science and Zoology; Biochemistry; Food Animals; Food Science; Immunology"
212;17654;Annales de Medecine Veterinaire;journal;00034118;0.107;Q4;14;0;30;0;2;30;0.05;0,00;Belgium;Universite de Liege;1947-1948, 1996-2014;Veterinary (miscellaneous) (Q4)
213;17685;Australian Veterinary Practitioner;journal;0310138X;0.107;Q3;14;15;34;251;4;26;0.14;16,73;Australia;Australian Small Animal Veterinary Association;1996-2013, 2015-ongoing;Small Animals (Q3)
214;7200153136;Revista Veterinaria;journal;16696840, 16684834;0.107;Q4;6;29;90;621;3;90;0.05;21,41;Argentina;Universidad Nacional del Nordeste;2007-ongoing;"Animal Science and Zoology (Q4); Veterinary (miscellaneous) (Q4)"
215;18332;Kleintierpraxis;journal;00232076;0.104;Q3;12;44;161;1595;4;129;0.02;36,25;Germany;Verlag M Und H Schaper;1996, 1998-ongoing;Small Animals (Q3)
216;110289;Veterinary Medicine;journal;87507943;0.104;Q3;19;98;273;193;6;165;0.03;1,97;United States;Veterinary Medicine Pub. Co.;1945-1951, 1996-2015;Small Animals (Q3)
217;21100236003;Epidemiologie et Sante Animale;journal;07542186;0.102;Q4;2;35;90;478;4;86;0.06;13,66;France;L'Association pour l'Etude de l'Epidemiologie des Maladies Animales (AEEMA);2012-ongoing;Veterinary (miscellaneous) (Q4)
218;81685;Ippologia;journal;11205776;0.101;Q4;6;0;36;0;2;32;0.0;0,00;Italy;Editore SCIVAC;1996-2014;Equine (Q4)
219;27281;Scandinavian Journal of Laboratory Animal Science;journal;09013393, 20020112;0.101;Q4;17;15;16;431;0;16;0.0;28,73;Denmark;Scandinavian Federation for Laboratory Animal Science;1996-2012, 2014-ongoing;"Animal Science and Zoology (Q4); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Veterinary (miscellaneous) (Q4)"
220;17083;Advances in Small Animal Medicine and Surgery;journal;10417826;0.1;Q4;2;13;43;60;0;43;0.0;4,62;United Kingdom;W. B. Saunders Co., Ltd.;2001-ongoing;Small Animals (Q4)
221;93510;Pratique Vet;journal;17674417;0.1;Q4;1;40;428;202;0;367;0.0;5,05;France;Association Francaise de Veterinaires pour Animaux de Compagnie;2004-2015;Small Animals (Q4)
222;29625;Veterinary Economics;journal;00424862;0.1;Q4;3;0;233;0;0;140;0.0;0,00;United States;Advanstar Communications Inc.;1996-2014;"Business, Management and Accounting (miscellaneous) (Q4); Small Animals (Q4)"
223;21100466246;Veterinary Record Case Reports;journal;20526121;0.1;Q4;2;0;53;0;1;50;0.02;0,00;United Kingdom;BMJ Publishing Group;2016-ongoing;Veterinary (miscellaneous) (Q4)
224;19575;Veterinary Technician;journal;87508990;0.1;Q4;4;0;77;0;0;53;0.0;0,00;United States;Veterinary Learning Systems;1996-2013;Small Animals (Q4)
225;21100871130;Animal Frontiers;journal;21606064, 21606056;;-;22;37;110;1096;240;97;2.2;29,62;India;Oxford University Press;2011-ongoing;"Animal Science and Zoology; Food Animals"
226;21100823377;Animal Nutrition;journal;24056383, 24056545;;-;13;60;0;2672;0;0;0.0;44,53;China;KeAi Communications Co;2015-ongoing;"Animal Science and Zoology; Food Animals"
227;21100874197;Archiv fur Tierzucht;journal;00039438;;-;24;51;167;1674;143;167;0.68;32,82;Germany;Forschungsinstitut fuer die Biologie Landwirtschaftlicher Nutztiere;1996-2015;"Animal Science and Zoology; Food Animals"
228;21100863709;Case Report in Veterinary Medicine;journal;20907001, 2090701X;;-;4;15;68;328;19;68;0.33;21,87;Egypt;Hindawi Limited;2011-ongoing;Veterinary (miscellaneous)
229;21100860444;Dog Behavior;journal;24210684, 24215678;;-;4;15;0;474;0;0;0.0;31,60;Italy;Edizioni ETS;2015-ongoing;"Animal Science and Zoology; Applied Psychology; Small Animals"
