Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2015);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
112;26195;Wuhan University Journal of Natural Sciences;journal;10071202, 19934998;0.124;Q4;19;81;256;1490;48;256;0.18;18.4;China;Asiatic Region;Wuhan University;1996, 1998-2019;Multidisciplinary (Q4)
113;19300157108;Journal of Interdisciplinary and Multidisciplinary Research (discontinued);journal;19366264, 19453019;0.123;Q4;5;177;51;2636;2;51;0.04;14.89;United States;Northern America;Scientific Journals International (SJI);2009-2010, 2014-2016;Multidisciplinary (Q4)
114;20300195074;ASM Science Journal;journal;18236782;0.121;Q4;4;9;60;171;4;44;0.14;19;Malaysia;Asiatic Region;Akademi Sains Malaysia;2011-2015, 2017-2020;Multidisciplinary (Q4)
115;21100253049;Proceedings of Science;conference and proceedings;18248039;0.119;-;17;3235;5733;65779;294;5643;0.06;20.33;Italy;Western Europe;Sissa Medialab Srl;1998-2019;Multidisciplinary
116;21100268424;Journal of Mathematical and Fundamental Sciences;journal;23375760;0.118;Q4;10;24;80;479;24;80;0.19;19.96;Indonesia;Asiatic Region;Institute for Research and Community Services, Institut Teknologi Bandung;2011, 2013-2019;"Agricultural and Biological Sciences (miscellaneous) (Q4); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Chemistry (miscellaneous) (Q4); Earth and Planetary Sciences (miscellaneous) (Q4); Mathematics (miscellaneous) (Q4); Medicine (miscellaneous) (Q4); Multidisciplinary (Q4); Physics and Astronomy (miscellaneous) (Q4)"
117;23516;Journal of the Royal Society of Western Australia;journal;0035922X;0.117;Q4;26;8;41;100;7;40;0.15;12.5;Australia;Pacific Region;Royal Society of Western Australia Inc.;1981, 1983-2019;Multidisciplinary (Q4)
118;33604;Journal and Proceedings - Royal Society of New South Wales;journal;00359173;0.108;Q4;7;23;45;471;2;39;0;20.48;Australia;Pacific Region;Royal Society of New South Wales;1982-1997, 2009-2019;Multidisciplinary (Q4)
119;18800156734;Journal of Science and Technology in the Tropics;journal;18235034;0.107;Q4;4;12;36;148;3;31;0.11;12.33;Malaysia;Asiatic Region;COSTAM and Akademi Sains Malaysia;2009-2017;"Engineering (miscellaneous) (Q4); Multidisciplinary (Q4)"
120;21753;New Scientist;journal;02624079;0.107;Q4;17;355;2326;0;68;862;0.07;0;United States;Northern America;Springer New York;1973-2020;Multidisciplinary (Q4)
121;22728;Zhongshan Daxue Xuebao/Acta Scientiarum Natralium Universitatis Sunyatseni;journal;05296579;0.107;Q4;11;163;460;1683;45;460;0.11;10.33;China;Asiatic Region;Journal of Zhongshan University;1980, 2001-2020;Multidisciplinary (Q4)
122;24221;Scientist (discontinued);journal;08903670;0.106;Q4;18;237;700;423;21;522;0.05;1.78;United States;Northern America;Scientist Inc.;1986-2018;Multidisciplinary (Q4)
123;19700166523;Synthesiology;journal;18830978, 18832318;0.106;Q4;9;20;64;253;18;61;0.24;12.65;Japan;Asiatic Region;National Institute of Advanced Industrial Science and Technology (AIST);2008-2019;"Engineering (miscellaneous) (Q4); Multidisciplinary (Q4); Social Sciences (miscellaneous) (Q4)"
124;67311;Ciencia and Engenharia/ Science and Engineering Journal;journal;19834071, 0103944X;0.103;Q4;6;34;65;813;2;65;0.02;23.91;Brazil;Latin America;Universidade Federal de Uberlandia;1997-2018;Multidisciplinary (Q4)
125;19700187504;Scientific Journal of King Faisal University;journal;16580311;0.101;Q4;4;7;30;228;1;30;0.06;32.57;Saudi Arabia;Middle East;King Faisal University;2009-2019;Multidisciplinary (Q4)
126;25966;Smithsonian;journal;00377333;0.101;Q4;7;156;314;0;4;36;0.11;0;United States;Northern America;Smithsonian Institution;1971, 1975-1981, 1983-1984, 1987, 1989, 1996-1998, 2000-2011, 2013-2018;"Anthropology (Q4); Arts and Humanities (miscellaneous) (Q4); Multidisciplinary (Q4)"
127;21100197942;Periodico Tche Quimica;journal;18060374, 21790302;0.1;-;11;25;47;509;4;45;0.11;20.36;Brazil;Latin America;Tche Quimica Group;2011-2019;"Chemistry (miscellaneous) (Q4); Education (Q4)"
128;38958;Research and Development (Barrington, Illinois);journal;07469179;0.1;Q4;3;42;172;0;3;104;0;0;United States;Northern America;Advantage Business Media;1984-1989, 1994-1996, 1998-1999, 2001-2002, 2007-2018;"Industrial and Manufacturing Engineering (Q4); Multidisciplinary (Q4)"
129;23467;Taiwan Review;journal;17275199, 17275148;0.1;Q4;2;122;399;0;0;382;0;0;Taiwan;Asiatic Region;Kwang Hwa Publishing Co.;2003-2019;Multidisciplinary (Q4)
130;21100411756;Heliyon;journal;24058440;;-;18;29;0;1152;0;0;0;39.72;Netherlands;Western Europe;Elsevier BV;2015-2020;Multidisciplinary
131;21100862487;International Journal of Language and Culture;journal;22143157, 22143165;;-;5;12;14;519;3;14;0.21;43.25;Netherlands;Western Europe;John Benjamins Publishing Company;2014-2019;Multidisciplinary
132;21100897136;Karbala International Journal of Modern Science;journal;24056103, 2405609X;;-;13;29;0;878;0;0;0;30.28;Iraq;Middle East;University of Kerbala;2015-2019;"Biochemistry, Genetics and Molecular Biology (miscellaneous); Chemistry (miscellaneous); Computer Science (miscellaneous); Multidisciplinary; Physics and Astronomy (miscellaneous)"
133;84932;Kexue tongbao, Scientia;journal;00977411;;-;19;338;0;17323;0;0;0;51.25;United States;Northern America;Plenum Publishers;1963-1964, 1980-1984, 1989, 2015-2020;Multidisciplinary
134;21100464312;Metode;journal;21749221, 21743487;;-;4;30;0;328;0;0;0;10.93;Spain;Western Europe;Research and Science Policy of the University of Valencia;2015-2020;History and Philosophy of Science
135;37052;Papers and Proceedings - Royal Society of Tasmania;journal;00804703;;-;11;5;0;154;0;0;0;30.8;Australia;Pacific Region;Royal Society of Tasmania;1982-1997, 2009-2011, 2015-2018;Multidisciplinary
136;21100457028;Science advances;journal;23752548;;-;102;266;0;13870;0;0;0;52.14;United States;Northern America;American Association for the Advancement of Science;2015-2020;Medicine (miscellaneous)
