Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (1999);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
511;22749;International Journal of Ecology and Environmental Sciences;journal;0377015X;0.222;Q2;18;25;95;779;14;95;0.14;31,16;India;International Scientific Publications;1974-1977, 1979, 1987-2010 (cancelled);"Environmental Science (miscellaneous) (Q2); Ecology (Q3); Ecology, Evolution, Behavior and Systematics (Q4)"
512;20766;Drug and Chemical Toxicology;journal;01480545, 15256014;0.221;Q4;38;47;103;1097;54;98;0.40;23,34;United States;Marcel Dekker Inc.;1977-ongoing;"Chemical Health and Safety (Q2); Medicine (miscellaneous) (Q2); Pharmacology (Q3); Public Health, Environmental and Occupational Health (Q3); Toxicology (Q3); Health, Toxicology and Mutagenesis (Q4)"
513;23348;Journal of Environmental Biology;journal;23940379, 02548704;0.221;Q3;40;70;182;1261;20;182;0.11;18,01;India;Academy of Environmental Biology;1988-ongoing;"Environmental Engineering (Q3); Toxicology (Q3); Health, Toxicology and Mutagenesis (Q4)"
514;17292;Occasional Paper of the Canadian Wildlife Service;journal;05766370;0.221;Q3;11;18;45;579;16;45;0.08;32,17;Canada;Canadian Wildlife Service/Service Canadien de la Faune;1987, 1989, 1991-1997, 1999-2006, 2008-2009, 2011;"Ecology (Q3); Ecology, Evolution, Behavior and Systematics (Q4)"
515;30419;Anales - Instituto de Biologia, Universidad Nacional Autonoma de Mexico, Serie Botanica;journal;-;0.22;Q2;6;0;16;0;3;16;0.00;0,00;Mexico;Universidad Nacional Autonoma de Mexico;1989, 1991-1992, 1994-1996;"Earth and Planetary Sciences (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2)"
516;21100572462;Proceedings of the Annual Workshop on I/O in Parallel and Distributed Systems, IOPADS;conference and proceedings;00001997;0.22;-;6;0;11;0;9;10;0.90;0,00;United States;;1997;"Waste Management and Disposal; Water Science and Technology"
517;17185;Textilveredlung;trade journal;00405310;0.22;Q2;10;14;122;34;27;122;0.19;2,43;Switzerland;Swiss Society Textile and Chemistry;1975-1976, 1979, 1981-1982, 1985-1986, 1988-1999, 2003, 2005-2006;"Business and International Management (Q2); Chemical Engineering (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2); Polymers and Plastics (Q2)"
518;12888;Chinese Journal of Chemical Engineering;journal;10049541;0.218;Q3;44;50;136;694;27;136;0.18;13,88;China;Chemical Industry Press;1993-ongoing;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3); Environmental Engineering (Q3); Biochemistry (Q4)"
519;20393;Insect Systematics and Evolution;journal;1399560X;0.218;Q3;25;52;148;1136;25;148;0.12;21,85;Netherlands;Brill;1996-ongoing;"Ecology (Q3); Ecology, Evolution, Behavior and Systematics (Q4); Insect Science (Q4)"
520;66652;Toxic Substance Mechanisms;journal;10769188;0.218;Q3;10;16;68;646;23;64;0.38;40,38;United Kingdom;Taylor & Francis;1995-2000;"Pollution (Q3); Toxicology (Q4)"
521;18773;Water International;journal;02508060;0.217;Q2;42;53;103;746;34;98;0.17;14,08;United Kingdom;Taylor & Francis;1975-ongoing;"Water Science and Technology (Q2); Management, Monitoring, Policy and Law (Q3)"
522;21100239259;SAE Technical Papers;journal;01487191;0.21600000000000003;Q3;97;2963;7140;30012;2735;7139;0.40;10,13;United States;SAE International;1906-ongoing;"Automotive Engineering (Q2); Industrial and Manufacturing Engineering (Q2); Pollution (Q3); Safety, Risk, Reliability and Quality (Q3)"
523;19383;Fluoride - Quarterly Reports;journal;00154725;0.215;Q4;41;30;131;444;31;113;0.39;14,80;New Zealand;International Society for Flouride Research;1973-ongoing;"Agricultural and Biological Sciences (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3); Dentistry (miscellaneous) (Q3); Public Health, Environmental and Occupational Health (Q3); Biochemistry (Q4); Health, Toxicology and Mutagenesis (Q4); Toxicology (Q4)"
524;8500153124;Environmental and Planning Law Journal;journal;0813300X;0.214;Q3;16;37;118;2662;27;91;0.29;71,95;Australia;Law Book Co.;1984-ongoing;"Geography, Planning and Development (Q2); Law (Q2); Management, Monitoring, Policy and Law (Q3)"
525;23354;Journal of Environmental Education;journal;00958964;0.213;Q2;46;22;52;518;47;52;0.86;23,55;United Kingdom;Taylor & Francis;1971-ongoing;"Environmental Science (miscellaneous) (Q2); Education (Q3)"
526;5400152634;Asia-Pacific Journal of Chemical Engineering;journal;19322143, 19322135;0.212;Q3;28;39;35;677;11;35;0.31;17,36;United States;Wiley-Blackwell;1993-1995, 2006-ongoing;"Chemical Engineering (miscellaneous) (Q2); Renewable Energy, Sustainability and the Environment (Q3); Waste Management and Disposal (Q3)"
527;23474;Environmental Ethics;journal;01634275;0.212;Q2;26;24;69;1150;26;69;0.27;47,92;United States;Envirnomental Philosophy, Inc.;1979-1981, 1984, 1988, 1990, 1996-ongoing;"Environmental Science (miscellaneous) (Q2); Philosophy (Q2)"
528;14298;Harvard Environmental Law Review;journal;01478257;0.21100000000000002;Q2;28;11;29;0;18;29;0.80;0,00;United States;Harvard University, Law School Publications Center;1979-1983, 1987, 1989, 1996-ongoing;"Environmental Science (miscellaneous) (Q2); Law (Q2); Management, Monitoring, Policy and Law (Q3)"
529;64919;Proceedings - Estonian Academy of Sciences: Geology;journal;-;0.21100000000000002;Q2;10;0;31;0;14;31;0.20;0,00;Estonia;Estonian Academy Publishers;1994-1998;"Earth and Planetary Sciences (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2)"
530;27316;Metal Finishing;journal;00260576;0.21;Q3;23;18;224;1572;121;222;0.78;87,33;Netherlands;Elsevier BV;1969-2013;"Industrial and Manufacturing Engineering (Q2); Metals and Alloys (Q2); Polymers and Plastics (Q2); Pollution (Q3); Waste Management and Disposal (Q3)"
531;23945;Gefahrstoffe Reinhaltung der Luft;journal;09498036;0.20800000000000002;Q3;17;95;253;1212;50;249;0.23;12,76;Germany;Springer Verlag;1996-ongoing;"Management, Monitoring, Policy and Law (Q3); Pollution (Q3); Health, Toxicology and Mutagenesis (Q4)"
532;24737;Polish Journal of Ecology;journal;24501395, 15052249;0.20800000000000002;Q3;25;31;135;1028;27;135;0.30;33,16;Poland;Polish Academy of Sciences;1996, 1998-ongoing;"Ecology (Q3); Ecology, Evolution, Behavior and Systematics (Q4)"
533;25129;Journal of Environmental Pathology, Toxicology and Oncology;journal;07318898;0.207;Q4;43;40;140;1061;75;138;0.56;26,53;United States;Begell House;1984-1990, 1992-ongoing;"Medicine (miscellaneous) (Q2); Pathology and Forensic Medicine (Q3); Health, Toxicology and Mutagenesis (Q4); Toxicology (Q4)"
534;12456;Acta Biotheoretica;journal;00015342, 15728358;0.20600000000000002;Q2;30;25;81;839;29;79;0.35;33,56;Netherlands;Springer Netherlands;1935-1943, 1947-1948, 1951-1953, 1955-1965, 1967-1988, 1990-ongoing;"Agricultural and Biological Sciences (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2); Medicine (miscellaneous) (Q2); Philosophy (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Applied Mathematics (Q4)"
535;14607;Ekologia Bratislava;journal;1337947X, 1335342X;0.20600000000000002;Q3;18;66;132;1024;22;132;0.19;15,52;Slovakia;De Gruyter Open Ltd.;1993-1994, 1996-ongoing;Ecology (Q3)
536;15943;Indian Journal of Fibre and Textile Research;journal;09710426;0.20600000000000002;Q2;35;58;136;635;21;136;0.14;10,95;India;Scientific Publishers;1990-ongoing;"Environmental Science (miscellaneous) (Q2); Polymers and Plastics (Q2); Chemical Engineering (miscellaneous) (Q3); Materials Science (miscellaneous) (Q3)"
537;23324;Journal for Nature Conservation;journal;16171381;0.20600000000000002;Q3;39;19;53;1040;21;53;0.41;54,74;Netherlands;Elsevier BV;1991, 1994, 1996, 2002-ongoing;"Ecology (Q3); Nature and Landscape Conservation (Q3)"
538;16980;Hydrologie und Wasserbewirtschaftung;journal;14391783;0.204;Q3;12;28;55;547;9;55;0.12;19,54;Germany;Bundesanstalt fur Gewaesserkunde;1999-ongoing;Water Science and Technology (Q3)
539;23285;Natures Sciences Societes;journal;12401307, 17652979;0.204;Q2;16;22;55;837;21;55;0.27;38,05;France;EDP Sciences;1995-ongoing;"Agricultural and Biological Sciences (miscellaneous) (Q2); Earth and Planetary Sciences (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2); Multidisciplinary (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Social Sciences (miscellaneous) (Q3)"
540;23314;Physical Geography;journal;02723646;0.204;Q2;37;30;94;1109;30;93;0.27;36,97;United Kingdom;Taylor & Francis;1975, 1980-ongoing;"Earth and Planetary Sciences (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2); Atmospheric Science (Q3)"
541;23419;Journal of Marine Environmental Engineering;journal;1061026X, 10290427;0.20199999999999999;Q3;14;14;50;419;9;50;0.44;29,93;United States;Old City Publishing Inc.;1996-2001, 2003-2006, 2008, 2012-ongoing, 2010-ongoing;"Ocean Engineering (Q2); Environmental Engineering (Q3); Pollution (Q3); Waste Management and Disposal (Q3)"
542;20926;Environmental Protection Engineering;journal;03248828;0.201;Q3;18;37;54;466;9;54;0.14;12,59;Poland;Wydawnictwo Politechniki Wroclawskiej;1980-1981, 1983, 1996-ongoing;"Environmental Engineering (Q3); Waste Management and Disposal (Q3)"
543;27789;International Journal of Marine and Coastal Law;journal;09273522, 15718085;0.201;Q2;25;15;61;0;17;59;0.07;0,00;Netherlands;Martinus Nijhoff Publishers;1994-ongoing;"Environmental Science (miscellaneous) (Q2); Geography, Planning and Development (Q2); Law (Q2); Management, Monitoring, Policy and Law (Q3); Oceanography (Q3)"
544;145422;Natural Resources Research;journal;15207439;0.201;Q2;39;22;91;589;14;88;0.11;26,77;United States;Kluwer Academic/Plenum Publishers;1996-ongoing;Environmental Science (miscellaneous) (Q2)
545;15600154714;Earth;journal;1943345X;0.2;Q2;12;16;50;64;19;45;0.42;4,00;United States;American Geological Institute;2008-ongoing;"Earth and Planetary Sciences (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2); Renewable Energy, Sustainability and the Environment (Q3)"
546;32555;Japan Agricultural Research Quarterly;journal;00213551;0.2;Q3;27;40;117;537;27;117;0.29;13,43;Japan;Ministry of Agriculture;1973-1974, 1977-1978, 1983, 1987, 1993-ongoing;"Ecology (Q3); Agronomy and Crop Science (Q4); Animal Science and Zoology (Q4); Biotechnology (Q4)"
547;14643;Turkish Journal of Engineering and Environmental Sciences;journal;13000160, 13036157;0.2;Q3;31;43;148;639;14;148;0.08;14,86;Turkey;Scientific and Technical research Council of Turkey - TUBITAK/Turkiye Bilimsel ve Teknik Arastirma Kurumu;1994-2014, 2016-ongoing;"Fluid Flow and Transfer Processes (Q2); Ocean Engineering (Q2); Environmental Engineering (Q3); Water Science and Technology (Q3)"
548;17877;Dodo;journal;02655640;0.19899999999999998;Q3;9;17;68;201;15;68;0.10;11,82;United Kingdom;Currell Wildlife Preservation Trust;1996-2001;"Agricultural and Biological Sciences (miscellaneous) (Q2); Ecology (Q3)"
549;21536;Environmental Science and Policy;journal;14629011;0.19899999999999998;Q3;95;38;29;1204;10;29;0.34;31,68;Netherlands;Elsevier BV;1998-ongoing;"Geography, Planning and Development (Q2); Management, Monitoring, Policy and Law (Q3)"
550;35423;Russian Meteorology and Hydrology;journal;10683739;0.198;Q3;14;112;420;1731;63;420;0.17;15,46;United States;Allerton Press Inc.;1993-ongoing;"Fluid Flow and Transfer Processes (Q2); Water Science and Technology (Q3); Atmospheric Science (Q4)"
551;40278;Adverse Drug Reactions and Toxicological Reviews;journal;0964198X;0.19699999999999998;Q4;23;15;51;919;33;40;0.95;61,27;United Kingdom;Adis International Ltd.;1991-2002;"Pharmacology (Q3); Health, Toxicology and Mutagenesis (Q4); Toxicology (Q4)"
552;21362;Archiv für Lebensmittelhygiene;journal;0003925X;0.196;Q3;14;28;64;174;17;64;0.19;6,21;Germany;Verlag M Und H Schaper;1959-1961, 1973-1989, 1996-ongoing;"Management, Monitoring, Policy and Law (Q3); Food Science (Q4); Health, Toxicology and Mutagenesis (Q4); Microbiology (Q4)"
553;89609;Boletin - Real Sociedad Espanola de Historia Natural: Seccion Geologica;journal;-;0.19399999999999998;Q2;8;0;71;0;26;71;0.37;0,00;Spain;Real Sociedad Espanola de Historia Natural;1993-1995, 1997;"Earth and Planetary Sciences (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2)"
554;34696;Turk Tarim ve Ormancilik Dergisi/Turkish Journal of Agriculture and Forestry;journal;1300011X, 13036173;0.19399999999999998;Q3;36;197;268;3869;28;268;0.08;19,64;Turkey;Scientific and Technical research Council of Turkey - TUBITAK/Turkiye Bilimsel ve Teknik Arastirma Kurumu;1994-ongoing;"Ecology (Q3); Forestry (Q3); Food Science (Q4)"
555;19600161815;Australian Journal of Environmental Education;journal;08140626;0.193;Q2;15;22;53;594;20;53;0.39;27,00;United Kingdom;Cambridge University Press;1984-1999, 2001-ongoing;"Environmental Science (miscellaneous) (Q2); Education (Q3)"
556;101700;European Journal of Wildlife Research;journal;16124642;0.193;Q3;41;54;186;1228;36;186;0.23;22,74;Germany;Springer Verlag;1996-2002, 2004-ongoing;"Management, Monitoring, Policy and Law (Q3); Ecology, Evolution, Behavior and Systematics (Q4); Nature and Landscape Conservation (Q4)"
557;16951;Grundwasser;journal;14321165, 1430483X;0.193;Q3;19;11;30;316;5;28;0.18;28,73;Germany;Springer Verlag;1997-ongoing;Water Science and Technology (Q3)
558;19900192156;Journal of Hazardous, Toxic, and Radioactive Waste;journal;21535493, 21535515;0.193;Q3;24;30;58;339;21;58;0.36;11,30;United States;American Society of Civil Engineers;2011-ongoing;"Geotechnical Engineering and Engineering Geology (Q2); Chemical Engineering (miscellaneous) (Q3); Environmental Engineering (Q3); Waste Management and Disposal (Q3); Water Science and Technology (Q3); Environmental Chemistry (Q4)"
559;21100239825;Zoology and Ecology;journal;21658005, 21658013;0.193;Q3;16;50;98;1038;14;98;0.14;20,76;United Kingdom;Taylor and Francis Inc.;2012-ongoing;"Ecology (Q3); Animal Science and Zoology (Q4)"
560;36855;Acta Scientiarum Naturalium - Academiae Scientiarum Bohemoslovacae Brno;journal;00328758;0.192;Q2;2;0;5;0;3;5;0.00;0,00;Czech Republic;Academy of Sciences of the Czech Republic;1979, 1982, 1985, 1987-1997;"Earth and Planetary Sciences (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2)"
561;23396;Journal of Global Environmental Engineering;journal;13411268;0.192;Q3;7;11;29;172;4;29;0.10;15,64;Japan;Japan Society of Civil Engineers/Doboku Gakkai;1995-2004, 2006-2012;"Geography, Planning and Development (Q2); Management, Monitoring, Policy and Law (Q3); Global and Planetary Change (Q4)"
562;85160;Journal of Tree Fruit Production;journal;10551387;0.192;Q3;12;6;20;103;6;20;0.14;17,17;United States;Food Products Press;1995-1997, 2002, 2004;"Ecology (Q3); Agronomy and Crop Science (Q4); Plant Science (Q4)"
563;26033;Occasional Paper - Institute of Arctic and Alpine Research;journal;00696145;0.192;Q2;1;0;2;0;2;2;0.00;0,00;United States;University of Colorado;1979-1984, 1986-1987, 1989-1990, 1992, 1996-1997;"Earth and Planetary Sciences (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2)"
564;80051;Biologiya Morya (Vladivostok);journal;01343475;0.191;Q2;8;0;58;0;14;58;0.29;0,00;Russian Federation;Izdatel'stvo Nauka;1989, 1991-1997;"Earth and Planetary Sciences (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2)"
565;12828;Population and Environment;journal;01990039;0.19;Q2;44;24;70;907;27;70;0.26;37,79;United States;Kluwer Academic/Plenum Publishers;1980-1985, 1987-ongoing;"Demography (Q2); Environmental Science (miscellaneous) (Q2)"
566;30716;Annales de la Societe Geologique de Belgique;journal;00379395;0.18899999999999997;Q2;8;0;40;0;12;40;0.33;0,00;Belgium;Universite de Liege;1979-1993, 1996-1997;"Earth and Planetary Sciences (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2)"
567;20188;Disaster Prevention & Management;journal;09653562;0.18899999999999997;Q3;45;186;73;413;10;73;0.03;2,22;United Kingdom;Emerald Group Publishing Ltd.;1992-2001, 2003-ongoing;"Business, Management and Accounting (miscellaneous) (Q2); Health (social science) (Q3); Management, Monitoring, Policy and Law (Q3); Public Health, Environmental and Occupational Health (Q3)"
568;57806;Socijalna Ekologija;journal;13300113, 18490360;0.18899999999999997;Q3;7;12;82;875;10;82;0.18;72,92;Croatia;Hrvatsko sociolosko drustvo;1994-ongoing;"Geography, Planning and Development (Q2); Management, Monitoring, Policy and Law (Q3)"
569;28216;Geocarto Imnternational;journal;10106049;0.188;Q3;29;77;125;1578;24;119;0.15;20,49;United Kingdom;Taylor & Francis;1986-ongoing;"Geography, Planning and Development (Q2); Water Science and Technology (Q3)"
570;16889;Illinois Petroleum;journal;00735108;0.188;Q2;2;0;2;0;1;2;0.00;0,00;United States;Illinois State Geological Survey;1979-1982, 1984, 1991-1997;"Earth and Planetary Sciences (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2)"
571;32037;Zeitschrift für Kulturtechnik und Landentwicklung;journal;0934666X;0.188;Q3;9;50;132;634;11;132;0.09;12,68;Germany;Blackwell-Wiss.-Verl;1996-2002;"Geography, Planning and Development (Q2); Water Science and Technology (Q3)"
572;22766;Asia Pacific Journal of Environmental Law;journal;13852140;0.18600000000000003;Q3;5;17;41;1540;8;20;0.31;90,59;Australia;University of Sydney;1996-2002, 2004-ongoing;Management, Monitoring, Policy and Law (Q3)
573;25243;Renewable Resources Journal;journal;07386532;0.18600000000000003;Q2;8;8;30;130;9;30;0.32;16,25;United States;Renewable Natural Resources Foundation;1993-2011, 2014-ongoing;"Environmental Science (miscellaneous) (Q2); Renewable Energy, Sustainability and the Environment (Q3)"
574;79676;Report - University of California Water Resources Center;journal;03755975;0.18600000000000003;Q3;3;0;60;0;7;60;0.19;0,00;United States;University of California, Water Resources Center;1977, 1979-1981, 1983-1984, 1988, 1996-1998, 2000, 2002-2009;"Earth and Planetary Sciences (miscellaneous) (Q2); Water Science and Technology (Q3)"
575;80975;Bulletin - Societe Belge de Geologie;journal;-;0.185;Q2;5;0;24;0;8;24;0.30;0,00;Belgium;Societe belge de geologie;1987, 1989, 1991-1994, 1996-1997;"Earth and Planetary Sciences (miscellaneous) (Q2); Engineering (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2)"
576;23996;International Journal of Environment and Pollution;journal;09574352;0.184;Q3;41;61;222;1572;47;222;0.21;25,77;United Kingdom;Inderscience Publishers;1991-ongoing;"Management, Monitoring, Policy and Law (Q3); Pollution (Q3); Waste Management and Disposal (Q3)"
577;145497;Journal of Environmental Science and Engineering;journal;0367827X;0.184;Q2;23;42;113;541;19;113;0.15;12,88;India;National Environmental Engineering Research Institute;2004-ongoing;"Environmental Science (miscellaneous) (Q2); Medicine (miscellaneous) (Q2)"
578;55840;Treballs - Museu de Geologia de Barcelona;journal;11304995;0.184;Q2;4;0;9;0;2;9;0.00;0,00;Spain;Museu de Geologia de Barcelona;1992-1993, 1995-1997;"Earth and Planetary Sciences (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2)"
579;28801;Applied Energy;journal;03062619;0.18100000000000002;Q3;162;74;135;1027;22;134;0.18;13,88;United Kingdom;Elsevier Ltd.;1975-ongoing;"Energy Engineering and Power Technology (Q2); Energy (miscellaneous) (Q2); Fuel Technology (Q2); Building and Construction (Q3); Civil and Structural Engineering (Q3); Management, Monitoring, Policy and Law (Q3); Mechanical Engineering (Q3); Nuclear Energy and Engineering (Q3)"
580;37381;In Vitro and Molecular Toxicology: Journal of Basic and Applied Research;journal;10979336;0.18100000000000002;Q4;20;25;114;711;49;110;0.42;28,44;United States;Mary Ann Liebert Inc.;1996-2001;"Health, Toxicology and Mutagenesis (Q4); Toxicology (Q4)"
581;110123;Natural Resources Forum;journal;01650203;0.18100000000000002;Q2;43;25;84;737;16;84;0.22;29,48;United Kingdom;Wiley-Blackwell;1976-ongoing;Environmental Science (miscellaneous) (Q2)
582;19600162144;Science China Life Sciences;journal;16747305, 18691889;0.18;Q2;43;88;256;1275;79;256;0.27;14,49;China;Zhongguo Kexue Zazhishe/Science in China Press;2010-ongoing;"Environmental Science (miscellaneous) (Q2); Agricultural and Biological Sciences (miscellaneous) (Q3); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3)"
583;21100224426;Environment Systems & Decisions;journal;21945411, 21945403;0.179;Q2;35;36;93;723;22;89;0.25;20,08;United States;Springer Science + Business Media;2013-ongoing;Environmental Science (miscellaneous) (Q2)
584;21982;Herpetofauna;journal;01727761;0.179;Q2;2;0;7;0;1;7;0.00;0,00;Germany;Herpetofauna-Verlags GmbH;1987-1994, 1996;"Earth and Planetary Sciences (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2)"
585;21562;Environments;journal;07116780;0.17800000000000002;Q3;14;25;85;565;9;85;0.15;22,60;Canada;University of Waterloo;1983-1994, 1996-2010, 2012;"Geography, Planning and Development (Q2); Ecology (Q3); Management, Monitoring, Policy and Law (Q3)"
586;30969;MOCT-MOST: Economic Policy in Transitional Economics;journal;11207388;0.17800000000000002;Q2;11;24;56;650;13;56;0.21;27,08;United States;;1991-1997;"Earth and Planetary Sciences (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2)"
587;25279;Revista Internacional de Contaminacion Ambiental;journal;01884999;0.177;Q3;16;14;38;212;9;38;0.15;15,14;Mexico;Universidad Nacional Autonoma de Mexico;1996-ongoing;"Pollution (Q3); Waste Management and Disposal (Q3)"
588;36512;Tropical Science;journal;00413291;0.17600000000000002;Q2;17;42;122;598;23;122;0.18;14,24;United Kingdom;Whurr Publishers Ltd.;1978, 1985, 1988, 1993-2007;"Environmental Science (miscellaneous) (Q2); Agricultural and Biological Sciences (miscellaneous) (Q3); Economics and Econometrics (Q4); Plant Science (Q4)"
589;39252;European Water Pollution Control;journal;09255060;0.174;Q2;11;0;82;0;23;79;0.34;0,00;Netherlands;Elsevier BV;1991-1997;"Earth and Planetary Sciences (miscellaneous) (Q2); Engineering (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2); Ocean Engineering (Q2); Pollution (Q3)"
590;90549;Landscape Research;journal;14699710, 01426397;0.17300000000000001;Q2;36;14;46;775;23;46;0.40;55,36;United Kingdom;Carfax Publishing Ltd.;1970, 1972-ongoing;"Environmental Science (miscellaneous) (Q2); Geography, Planning and Development (Q2); Management, Monitoring, Policy and Law (Q3); Nature and Landscape Conservation (Q4)"
591;22681;Impact Assessment and Project Appraisal;journal;14615517, 14715465;0.172;Q3;45;33;38;743;6;33;0.18;22,52;United Kingdom;Taylor & Francis;1998-ongoing;"Geography, Planning and Development (Q2); Management, Monitoring, Policy and Law (Q3)"
592;23369;Journal of Environmental Law;journal;1464374X, 09528873;0.172;Q3;25;12;44;1048;14;44;0.31;87,33;United Kingdom;Oxford University Press;1989-ongoing;"Law (Q2); Management, Monitoring, Policy and Law (Q3)"
593;16730;Aquatic Ecosystem Health and Management;journal;15394077, 14634988;0.171;Q3;37;47;35;1385;11;33;0.33;29,47;United Kingdom;Taylor & Francis;1998-ongoing;"Ecology (Q3); Management, Monitoring, Policy and Law (Q3); Aquatic Science (Q4)"
594;24778;Journal of Agricultural and Environmental Ethics;journal;11877863;0.171;Q2;41;4;26;122;11;26;0.24;30,50;Netherlands;Kluwer Academic Publishers;1991-ongoing;"Environmental Science (miscellaneous) (Q2); History (Q2); Agricultural and Biological Sciences (miscellaneous) (Q3); Environmental Chemistry (Q4)"
595;22630;Proceedings of the Linnean Society of New South Wales;journal;0370047X;0.171;Q2;18;15;77;352;16;77;0.21;23,47;Australia;Linnean Society of New South Wales;1980-1981, 1983, 1996-2001, 2003-2011, 2015;"Environmental Science (miscellaneous) (Q2); Agricultural and Biological Sciences (miscellaneous) (Q3); Ecology (Q3)"
596;21100220158;Remediation;journal;10515658, 15206831;0.171;Q3;23;42;129;487;30;122;0.28;11,60;United States;John Wiley & Sons Inc.;1990-1995, 2012-ongoing;"Environmental Engineering (Q3); Pollution (Q3); Waste Management and Disposal (Q3)"
597;33154;Journal of Architectural and Planning Research;journal;07380895;0.17;Q2;22;19;58;130;15;58;0.26;6,84;United States;Locke Science Publishing Company, Inc.;1984-ongoing;"Architecture (Q2); Environmental Science (miscellaneous) (Q2); Geography, Planning and Development (Q2); Urban Studies (Q3)"
598;110000;International Journal of Environmental Studies;journal;00207233, 10290400;0.168;Q3;27;54;144;1353;18;140;0.09;25,06;United Kingdom;Taylor & Francis;1970-ongoing;"Geography, Planning and Development (Q2); Computers in Earth Sciences (Q3); Pollution (Q3); Waste Management and Disposal (Q3); Ecology (Q4)"
599;67044;International Conference on Debris-Flow Hazards Mitigation: Mechanics, Prediction, and Assessment, Proceedings;conference and proceedings;00002003, 00002007, 00001997, 00002011;0.16699999999999998;-;24;0;78;0;21;77;0.27;0,00;Sweden;;1997, 2003, 2007, 2011;"Earth-Surface Processes; Geotechnical Engineering and Engineering Geology; Water Science and Technology"
600;37775;South African Journal of Plant and Soil;journal;02571862;0.16699999999999998;Q4;16;40;92;726;14;90;0.14;18,15;United Kingdom;Taylor & Francis;1984-ongoing;"Ecology (Q4); Plant Science (Q4); Soil Science (Q4)"
601;22231;Advances in Ecological Sciences;journal;13698273;0.165;Q2;7;0;64;0;12;63;0.19;0,00;United Kingdom;WIT Press;1998, 2001, 2003;"Environmental Science (miscellaneous) (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3)"
602;5000160301;Environmental Quality Management;journal;10881913;0.165;Q3;23;22;133;98;29;132;0.14;4,45;United States;Wiley-Liss Inc;1991-1995, 2006-ongoing;"Management, Monitoring, Policy and Law (Q3); Pollution (Q3); Public Health, Environmental and Occupational Health (Q3); Waste Management and Disposal (Q3)"
603;68621;Journal of Aquatic Ecosystem Health;journal;09251014;0.165;Q4;3;0;5;0;3;5;0.00;0,00;Netherlands;Kluwer Academic Publishers;1992-1996;Pollution (Q4)
604;24489;Pollution Atmospherique;journal;00323632;0.165;Q4;9;40;86;530;9;82;0.12;13,25;France;Association Pour la Prevention de la Pollution Atmospherique;1975-1992, 1996-2014;"Atmospheric Science (Q4); Pollution (Q4)"
605;30149;Nuclear Safety;journal;00295604;0.163;Q4;6;0;36;0;7;34;0.11;0,00;United States;Oak Ridge National Laboratory;1969-1997;"Public Health, Environmental and Occupational Health (Q3); Pollution (Q4)"
606;24000;Land Contamination and Reclamation;journal;09670513;0.162;Q2;21;26;67;357;6;67;0.09;13,73;United Kingdom;E P P Publications;1997-2010;"Environmental Science (miscellaneous) (Q2); Geotechnical Engineering and Engineering Geology (Q2); Water Science and Technology (Q3)"
607;19192;Natural Resources Journal;journal;00280739;0.162;Q2;24;6;56;1025;46;56;0.17;170,83;United States;University of New Mexico School of Law;1977-ongoing;"Environmental Science (miscellaneous) (Q2); Law (Q3)"
608;15183;Duke Environmental Law and Policy Forum;journal;10643958;0.161;Q3;16;12;40;1930;10;40;0.25;160,83;United States;Duke University Press;1996-2000, 2002-ongoing;"Geography, Planning and Development (Q3); Law (Q3); Management, Monitoring, Policy and Law (Q3)"
609;35002;North Sea Monitor;journal;01681753;0.16;Q2;2;0;39;0;5;39;0.18;0,00;United Kingdom;John Wiley & Sons Ltd.;1988-1989, 1995-1998;"Earth and Planetary Sciences (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2); Oceanography (Q3)"
