Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2008);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
113;21100802717;Journal of Veterinary Research (Poland);journal;24507393, 24508608;0.206;Q3;20;107;313;2397;105;313;0.3;22,40;Germany;De Gruyter Open Ltd.;2016-ongoing;Veterinary (miscellaneous) (Q3)
114;18955;Revista Cientifica de la Facultad de Ciencias Veterinarias de la Universidad del Zulia;journal;07982259;0.206;Q3;11;78;221;2089;46;204;0.17;26,78;Venezuela;Universidad del Zulia;1997, 1999-ongoing;Veterinary (miscellaneous) (Q3)
115;4700152214;Journal of Exotic Pet Medicine;journal;19316283, 15575063;0.205;Q3;27;43;111;658;44;86;0.34;15,30;Netherlands;Elsevier BV;2006-ongoing;Veterinary (miscellaneous) (Q3)
116;18346;Medycyna Weterynaryjna;journal;00258628;0.204;Q3;17;335;993;7363;235;993;0.24;21,98;Poland;Medycyna Weterynaryjna;1950-1951, 1960-1963, 1973-1979, 1996-ongoing;Veterinary (miscellaneous) (Q3)
117;39287;Polish Journal of Veterinary Sciences;journal;15051773;0.202;Q3;23;47;121;1323;65;121;0.45;28,15;Poland;Polish Academy of Sciences;2002-ongoing;"Medicine (miscellaneous) (Q3); Veterinary (miscellaneous) (Q3)"
118;18296;Journal of Equine Veterinary Science;journal;15427412, 07370806;0.201;Q3;32;103;241;2169;62;195;0.41;21,06;United Kingdom;W. B. Saunders Co., Ltd.;1995-ongoing;Equine (Q3)
119;18907;Tierarztliche Praxis Ausgabe K: Kleintiere - Heimtiere;journal;14341239;0.2;Q2;16;42;155;1212;34;150;0.27;28,86;Germany;Schattauer GmbH;1997-ongoing;Small Animals (Q2)
120;4500151538;Revista brasileira de parasitologia veterinaria = Brazilian journal of veterinary parasitology : Orgao Oficial do Colegio Brasileiro de Parasitologia Veterinaria.;journal;0103846X;0.198;Q3;24;125;120;1137;43;120;0.34;9,10;Brazil;Colegio Brasileiro de Parasitologia Veterinaria;2005-ongoing;"Veterinary (miscellaneous) (Q3); Parasitology (Q4)"
121;18865;Revue de Medecine Veterinaire;journal;00351555;0.197;Q3;30;86;293;2510;74;292;0.22;29,19;France;Ecole Nationale Veterinaire De Toulouse;1949, 1961, 1973-1989, 1996-ongoing;Veterinary (miscellaneous) (Q3)
122;18283;Japanese Journal of Veterinary Research;journal;00471917;0.192;Q3;20;17;22;497;13;21;0.58;29,24;Japan;Hokkaido University;1965-ongoing;Veterinary (miscellaneous) (Q3)
123;17060;Acta Veterinaria;journal;05678315, 18207448;0.191;Q3;14;58;149;1606;26;149;0.13;27,69;Germany;Walter de Gruyter GmbH;1973, 1981-1983, 1985, 1996-ongoing;Veterinary (miscellaneous) (Q3)
124;8000153104;Compendium (Yardley, PA);journal;01931903;0.189;Q4;18;112;126;1528;27;92;0.29;13,64;United States;Veterinary Learning Systems;2007-2013;"Education (Q3); Medicine (miscellaneous) (Q3); Veterinary (miscellaneous) (Q4)"
125;5700165147;Journal of Veterinary Clinics;journal;1598298X;0.188;Q4;5;99;107;1897;4;107;0.04;19,16;South Korea;Korean Society of Veterinary Clinics;2007-ongoing;Veterinary (miscellaneous) (Q4)
126;17660;Archivos de Medicina Veterinaria;journal;0301732X, 07176201;0.18600000000000005;Q4;19;42;102;1351;33;94;0.34;32,17;Chile;Universidad Austral de Chile;1996-ongoing;Veterinary (miscellaneous) (Q4)
127;11300153308;Animal Science Papers and Reports;journal;23008342, 08604037;0.182;Q4;20;32;30;695;12;30;0.4;21,72;Poland;Polish Scientific Publishers PWN;2007-ongoing;"Biotechnology (Q3); Animal Science and Zoology (Q4); Genetics (Q4); Veterinary (miscellaneous) (Q4)"
128;18822;Point Veterinaire;journal;03354997;0.174;Q4;7;195;526;912;17;458;0.04;4,68;France;Point Veterinaire S.A.;1996-ongoing;Veterinary (miscellaneous) (Q4)
129;22533;Journal of Applied Animal Research;journal;09712119;0.173;Q4;20;85;234;1009;39;234;0.17;11,87;United Kingdom;Taylor & Francis;1992-ongoing;"Animal Science and Zoology (Q4); Veterinary (miscellaneous) (Q4)"
130;18341;Magyar Allatorvosok Lapja;journal;0025004X;0.172;Q4;10;80;237;1429;11;229;0.04;17,86;Hungary;Magyar Mezogazdasag Ltd.;1996-ongoing;Veterinary (miscellaneous) (Q4)
131;4700152642;Journal für Verbraucherschutz und Lebensmittelsicherheit;journal;16615751;0.17;Q4;22;76;257;1882;76;249;0.31;24,76;Germany;Birkhauser Verlag;2006-ongoing;"Agronomy and Crop Science (Q3); Food Science (Q3); Biotechnology (Q4); Food Animals (Q4)"
132;19495;Veterinarski Arhiv;journal;03725480, 13318055;0.165;Q4;24;58;192;1282;61;191;0.28;22,10;Croatia;University of Zagreb;1981, 1996-ongoing;Veterinary (miscellaneous) (Q4)
133;19400158376;CAB Reviews: Perspectives in Agriculture, Veterinary Science, Nutrition and Natural Resources;journal;17498848;0.16399999999999998;Q4;24;100;162;10853;69;162;0.43;108,53;United Kingdom;CAB International;2006-ongoing;"Agricultural and Biological Sciences (miscellaneous) (Q3); Nature and Landscape Conservation (Q4); Veterinary (miscellaneous) (Q4)"
134;27227;Journal of Experimental Animal Science;journal;09398600;0.16399999999999998;Q4;12;0;24;0;11;23;0.47;0,00;Germany;Urban & Fischer Verlag;1991-2007;"Animal Science and Zoology (Q4); Veterinary (miscellaneous) (Q4)"
135;27232;Lab Animal;journal;00937355;0.16;Q4;28;145;428;1175;63;290;0.19;8,10;United Kingdom;Nature Publishing Group;1995-ongoing;"Animal Science and Zoology (Q4); Veterinary (miscellaneous) (Q4)"
136;19700182219;Brazilian Journal of Veterinary Research and Animal Science;journal;16784456, 14139596;0.158;Q4;14;80;206;1869;19;206;0.09;23,36;Brazil;Universidade de Sao Paulo. Faculdade de Medicina Veterinari;2006-ongoing;Veterinary (miscellaneous) (Q4)
137;27281;Scandinavian Journal of Laboratory Animal Science;journal;09013393, 20020112;0.158;Q4;17;25;56;551;11;55;0.21;22,04;Denmark;Scandinavian Federation for Laboratory Animal Science;1996-2012, 2014-ongoing;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Animal Science and Zoology (Q4); Veterinary (miscellaneous) (Q4)"
138;18332;Kleintierpraxis;journal;00232076;0.151;Q3;12;72;229;1394;21;179;0.09;19,36;Germany;Verlag M Und H Schaper;1996, 1998-ongoing;Small Animals (Q3)
139;37303;Zuchtungskunde;journal;00445401;0.151;Q4;13;46;116;1057;21;113;0.28;22,98;Germany;Verlag Eugen Ulmer GmbH;1977, 1996-ongoing;"Animal Science and Zoology (Q4); Food Animals (Q4)"
140;98352;Praktische Tierarzt;journal;0032681X;0.147;Q4;15;129;288;1351;22;251;0.1;10,47;Germany;Schluetersche GmbH und Co.;1976, 1980, 1996-ongoing;Veterinary (miscellaneous) (Q4)
141;19579;Wiener Tierarztliche Monatsschrift;journal;02539411;0.14400000000000002;Q4;17;36;137;1049;25;129;0.17;29,14;Austria;B W K Public Relations;1948-1949, 1962, 1965-1978, 1996-ongoing;Veterinary (miscellaneous) (Q4)
142;110289;Veterinary Medicine;journal;87507943;0.141;Q3;19;106;307;958;25;210;0.08;9,04;United States;Veterinary Medicine Pub. Co.;1945-1951, 1996-2015;Small Animals (Q3)
143;18282;Irish Veterinary Journal;journal;03680762, 20460481;0.14;Q4;25;133;297;1005;27;241;0.11;7,56;United Kingdom;BioMed Central;1973-1979, 1996-ongoing;Veterinary (miscellaneous) (Q4)
144;21100203903;Journal of Integrative Agriculture;journal;20953119;0.139;Q4;33;137;319;3624;71;318;0.22;26,45;Netherlands;Elsevier BV;2012-ongoing;"Agronomy and Crop Science (Q4); Animal Science and Zoology (Q4); Biochemistry (Q4); Ecology (Q4); Food Animals (Q4); Food Science (Q4); Plant Science (Q4)"
145;17654;Annales de Medecine Veterinaire;journal;00034118;0.13699999999999998;Q4;14;23;108;1878;13;108;0.11;81,65;Belgium;Universite de Liege;1947-1948, 1996-2014;Veterinary (miscellaneous) (Q4)
146;19578;Vlaams Diergeneeskundig Tijdschrift;journal;03039021;0.13699999999999998;Q4;15;72;188;1757;27;150;0.26;24,40;Belgium;Universiteit Gent;1996-ongoing;Veterinary (miscellaneous) (Q4)
147;27969;Journal of Equine Science;journal;13477501, 13403516;0.134;Q4;15;13;45;232;6;45;0.16;17,85;Japan;Japanese Society of Equine Science;1996-ongoing;Equine (Q4)
148;18934;Tijdschrift voor Diergeneeskunde;journal;00407453;0.134;Q4;17;250;807;736;34;526;0.09;2,94;Netherlands;Euroscience Press;1948-1949, 1961-1963, 1971-2014;Veterinary (miscellaneous) (Q4)
149;81685;Ippologia;journal;11205776;0.129;Q4;6;23;69;343;3;62;0.02;14,91;Italy;Editore SCIVAC;1996-2014;Equine (Q4)
150;19200157040;Ciencia e Agrotecnologia;journal;14137054;0.127;Q4;25;276;124;5050;18;124;0.15;18,30;Brazil;Universidade Federal de Lavras;2007-ongoing;"Agronomy and Crop Science (Q4); Animal Science and Zoology (Q4); Food Science (Q4); Soil Science (Q4); Veterinary (miscellaneous) (Q4)"
151;4700152482;International Journal of Dairy Science;journal;18119743, 18119751;0.126;Q4;14;28;72;813;11;72;0.15;29,04;Pakistan;Asian Network for Scientific Information;2006-ongoing;"Animal Science and Zoology (Q4); Food Animals (Q4)"
152;6500153244;American Journal of Animal and Veterinary Sciences;journal;15574563, 15574555;0.12;Q4;13;20;11;457;1;11;0.09;22,85;United States;Science Publications;2007-ongoing;"Animal Science and Zoology (Q4); Veterinary (miscellaneous) (Q4)"
153;83937;Revista Latinoamericana de Microbiologia;journal;00349771;0.12;Q4;19;19;96;1047;13;92;0.14;55,11;Mexico;Asociacion Latinoamericana de Microbiologia;1960, 1970-1989, 1991-2008;"Microbiology (Q4); Microbiology (medical) (Q4); Veterinary (miscellaneous) (Q4)"
154;19700174704;ITEA Informacion Tecnica Economica Agraria;journal;16996887, 23863765;0.119;Q4;9;47;30;945;2;30;0.0;20,11;Spain;Asociacion Interprofesional Desarrollo Agario;2008-ongoing;"Agronomy and Crop Science (Q4); Horticulture (Q4); Veterinary (miscellaneous) (Q4)"
155;19400157219;Journal of Veterinary Parasitology;journal;09711031;0.119;Q4;9;51;59;561;5;59;0.08;11,00;India;Indian Association for the Advancement of Veterinary Parasitology;2007-2012;Veterinary (miscellaneous) (Q4)
156;17685;Australian Veterinary Practitioner;journal;0310138X;0.112;Q3;14;25;50;488;4;47;0.15;19,52;Australia;Australian Small Animal Veterinary Association;1996-2013, 2015-ongoing;Small Animals (Q3)
157;11200153303;Israel Journal of Veterinary Medicine;journal;03349152;0.112;Q4;9;17;18;319;3;14;0.21;18,76;Israel;Israel Veterinary Medical Association;2007-ongoing;"Animal Science and Zoology (Q4); Veterinary (miscellaneous) (Q4)"
158;19575;Veterinary Technician;journal;87508990;0.111;Q3;4;85;348;427;5;261;0.02;5,02;United States;Veterinary Learning Systems;1996-2013;Small Animals (Q3)
159;21100368857;Revue Veterinaire Clinique;journal;22145680, 22145672;0.109;Q4;12;20;91;513;4;79;0.06;25,65;Italy;Elsevier Masson SAS;2014-ongoing;Small Animals (Q4)
160;10800153310;Slovenian Veterinary Research;journal;23858761, 15804003;0.105;Q4;9;13;5;422;0;4;0.0;32,46;Slovenia;Veterinarska Fakulteta;2007-ongoing;Veterinary (miscellaneous) (Q4)
161;3300147820;EMC - Veterinaire;journal;17624215;0.102;Q4;2;0;11;0;1;11;0.0;0,00;Netherlands;Elsevier BV;2004-2005;Veterinary (miscellaneous) (Q4)
162;8600153122;Archives of Veterinary Science;journal;23176822, 1517784X;0.101;Q4;8;40;30;952;0;30;0.0;23,80;Brazil;Universidade Federal do Parana;2007-ongoing;Veterinary (miscellaneous) (Q4)
163;21100305372;International Dairy Federation World Dairy Summit, WDS 2007;conference and proceedings;00002007;0.101;-;1;0;21;0;0;20;0.0;0,00;Belgium;;2007;"Animal Science and Zoology; Biochemistry; Food Animals; Food Science; Immunology"
164;22600;Journal of Wildlife Rehabilitation;journal;10712232;0.101;Q4;7;24;23;154;0;15;0.0;6,42;United States;International Wildlife Rehabilitation Council;1996-2004, 2006, 2008, 2010-2011, 2014-ongoing;"Animal Science and Zoology (Q4); Veterinary (miscellaneous) (Q4)"
165;7200153136;Revista Veterinaria;journal;16696840, 16684834;0.101;Q4;6;29;30;709;1;30;0.03;24,45;Argentina;Universidad Nacional del Nordeste;2007-ongoing;"Animal Science and Zoology (Q4); Veterinary (miscellaneous) (Q4)"
166;17083;Advances in Small Animal Medicine and Surgery;journal;10417826;0.1;Q4;2;11;138;65;1;130;0.0;5,91;United Kingdom;W. B. Saunders Co., Ltd.;2001-ongoing;Small Animals (Q4)
167;93510;Pratique Vet;journal;17674417;0.1;Q4;1;143;397;497;0;351;0.0;3,48;France;Association Francaise de Veterinaires pour Animaux de Compagnie;2004-2015;Small Animals (Q4)
168;29625;Veterinary Economics;journal;00424862;0.1;Q4;3;165;541;0;2;355;0.01;0,00;United States;Advanstar Communications Inc.;1996-2014;"Business, Management and Accounting (miscellaneous) (Q4); Small Animals (Q4)"
169;17700156009;Animal Nutrition and Feed Technology;journal;0974181X, 09722963;;-;11;37;0;794;0;0;0.0;21,46;India;Animal Nutrition Association;2008-ongoing;Food Animals
170;12300154717;Ankara Universitesi Veteriner Fakultesi Dergisi;journal;13000861;;-;9;41;0;903;0;0;0.0;22,02;Turkey;Ankara Universitesi;2008-ongoing;"Animal Science and Zoology; Veterinary (miscellaneous)"
171;12700154705;Annals of Animal Science;journal;16423402;;-;14;44;0;787;0;0;0.0;17,89;Germany;Walter de Gruyter GmbH;2008-ongoing;"Animal Science and Zoology; Food Animals; Small Animals"
172;21100874197;Archiv fur Tierzucht;journal;00039438;;-;24;74;301;1781;162;299;0.46;24,07;Germany;Forschungsinstitut fuer die Biologie Landwirtschaftlicher Nutztiere;1996-2015;"Animal Science and Zoology; Food Animals"
173;10600153337;Asian Journal of Animal and Veterinary Advances;journal;16839919;;-;20;71;0;1653;0;0;0.0;23,28;United States;Academic Journals Inc.;2008-2016 (cancelled);"Animal Science and Zoology; Veterinary (miscellaneous)"
174;19600157803;Buffalo Bulletin;journal;01256726;;-;9;37;0;499;0;0;0.0;13,49;Thailand;International Buffalo  Information Center;2008-ongoing;"Animal Science and Zoology; Veterinary (miscellaneous)"
175;19400157213;Bulgarian Journal of Agricultural Science;journal;13100351;;-;15;86;0;1763;0;0;0.0;20,50;Bulgaria;Agricultural Academy;2008-ongoing;"Agricultural and Biological Sciences (miscellaneous); Veterinary (miscellaneous)"
176;17055;Bulletin de l'Academie veterinaire de France;journal;00014192;;-;6;53;0;1206;0;0;0.0;22,75;France;Academie Veterinaire de France;1946-1948, 1964-1974, 2008-ongoing;Veterinary (miscellaneous)
177;21100786232;Comparative Exercise Physiology;journal;17552540, 17552559;;-;12;12;0;452;0;0;0.0;37,67;Netherlands;Wageningen Academic Publishers;2016-ongoing;"Biochemistry; Biophysics; Endocrinology, Diabetes and Metabolism; Orthopedics and Sports Medicine; Physiology; Physiology (medical); Veterinary (miscellaneous)"
178;19700183002;Indian Journal of Animal Research;journal;03676722, 09760555;;-;6;81;0;922;0;0;0.0;11,38;India;Agricultural Research Communication Centre;2008-ongoing;"Animal Science and Zoology; Veterinary (miscellaneous)"
179;19500157311;International Journal of Applied Research in Veterinary Medicine;journal;15422666;;-;11;22;0;501;0;0;0.0;22,77;United States;Veterinary Solutions LLC;2008-ongoing;Veterinary (miscellaneous)
180;12100157221;International Journal of Probiotics and Prebiotics;journal;15551431;;-;13;43;0;1254;0;0;0.0;29,16;United States;New Century Health Publishers;2008-ongoing;"Applied Microbiology and Biotechnology; Food Animals; Nutrition and Dietetics; Public Health, Environmental and Occupational Health"
181;11800154543;Iranian Journal of Veterinary Research;journal;17281997;;-;15;65;0;1388;0;0;0.0;21,35;Iran;Shiraz University;2008-ongoing;"Animal Science and Zoology; Veterinary (miscellaneous)"
182;12300154727;Journal of Animal and Veterinary Advances;journal;16805593;;-;23;296;0;6760;0;0;0.0;22,84;Pakistan;Medwell Online;2008-2016 (cancelled);"Agronomy and Crop Science; Veterinary (miscellaneous)"
183;19900193621;Journal of Veterinary Research;journal;20082525, 22516190;;-;6;51;0;1127;0;0;0.0;22,10;Iran;Danishgah-i Tihran, danishkadah-i dampizishki;2008-ongoing;Veterinary (miscellaneous)
184;19200156959;Kafkas Universitesi Veteriner Fakultesi Dergisi;journal;13006045;;-;15;44;0;1134;0;0;0.0;25,77;Turkey;Kafkas University;2008-ongoing;Veterinary (miscellaneous)
185;19700174727;Large Animal Review;journal;11244593;;-;7;57;0;1147;0;0;0.0;20,12;Italy;Massimo Morgante;2008-ongoing;Veterinary (miscellaneous)
186;21100829266;Medicina Veterinaria (Brazil);journal;18094678;;-;4;31;0;709;0;0;0.0;22,87;Brazil;Universidade Federal Rural de Pernambuco;2008-ongoing;Veterinary (miscellaneous)
187;19400157216;Philippine Journal of Veterinary Medicine;journal;00317705;;-;4;19;0;333;0;0;0.0;17,53;Philippines;University of the Philippines;2008-ongoing;Veterinary (miscellaneous)
188;19400157235;Revista Colombiana de Ciencias Pecuarias;journal;22562958, 01200690;;-;11;47;0;1475;0;0;0.0;31,38;Colombia;Universidad de Antioquia;2008-ongoing;"Animal Science and Zoology; Veterinary (miscellaneous)"
189;21100200413;Revista de Investigaciones Veterinarias del Peru;journal;16099117, 16823419;;-;9;28;57;611;10;57;0.21;21,82;Peru;Facultad de Medicina Veterinaria, Universidad Nacional Mayor de San Marcos;2011-ongoing;Veterinary (miscellaneous)
190;19200156966;Revista MVZ Cordoba;journal;01220268, 19090544;;-;9;44;0;1143;0;0;0.0;25,98;Colombia;Universidad de Cordoba;2008-ongoing;"Animal Science and Zoology; Aquatic Science; Veterinary (miscellaneous)"
191;13000154704;Revue Suisse d'Agriculture;journal;03751325;;-;3;50;0;319;0;0;0.0;6,38;Switzerland;Station Federale de Recherches Agronomiques de Changins;2008-2009;"Agronomy and Crop Science; Animal Science and Zoology; Veterinary (miscellaneous)"
192;19200157110;Tecnica Pecuaria en Mexico;journal;00401889;;-;8;33;0;1443;0;0;0.0;43,73;Mexico;Red de Revistas Cientificas de America Latina y el Caribe, Espana y Portugal;2008-2012;"Animal Science and Zoology; Veterinary (miscellaneous)"
193;12300154723;Thai Journal of Veterinary Medicine;journal;01256491;;-;9;72;0;740;0;0;0.0;10,28;Thailand;Chulalongkorn University;2008-ongoing;Veterinary (miscellaneous)
194;79051;Tierarztliche Praxis. Supplement;journal;09306447;;-;2;18;0;227;0;0;0.0;12,61;Germany;Schattauer;1985, 1987-1989, 1993, 2008, 2010;Veterinary (miscellaneous)
195;19400157239;Veterinaria Mexico;journal;03015092;;-;10;38;0;1109;0;0;0.0;29,18;Mexico;Universidad Nacional Autonoma de Mexico;2008-2014;Veterinary (miscellaneous)
196;12300154716;Veterinarija ir Zootechnika;journal;13922130;;-;8;55;0;1522;0;0;0.0;27,67;Lithuania;Lietuvos Veterinarijos Akademija;2008-ongoing;Veterinary (miscellaneous)
197;19700177005;Veterinary Practitioner;journal;09724036;;-;4;59;0;787;0;0;0.0;13,34;India;Veterinary Practitioner;2008-ongoing;Veterinary (miscellaneous)
198;21100201717;Veterinary World;journal;22310916, 09728988;;-;21;132;0;1071;0;0;0.0;8,11;India;Veterinary World;2008-ongoing;Veterinary (miscellaneous)
