Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2012);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Publisher;Coverage;Categories
480;27804;Mineral Processing and Extractive Metallurgy Review;journal;08827508, 15477401;0.38;Q2;29;27;51;861;47;51;0.82;31.89;United Kingdom;Taylor & Francis;1983, 1985, 1987-ongoing;"Chemistry (miscellaneous) (Q2); Economic Geology (Q2); Geotechnical Engineering and Engineering Geology (Q2); Mechanical Engineering (Q2)"
481;26885;Doklady Physical Chemistry;journal;00125016, 16083121;0.379;Q3;20;57;172;575;91;171;0.55;10.09;Russian Federation;Maik Nauka/Interperiodica Publishing;1996-ongoing;Physical and Theoretical Chemistry (Q3)
482;26925;International Journal of Chemical Kinetics;journal;10974601, 05388066;0.378;Q3;63;73;226;2832;284;222;1.36;38.79;United States;John Wiley & Sons Inc.;1969-ongoing;"Biochemistry (Q3); Inorganic Chemistry (Q3); Organic Chemistry (Q3); Physical and Theoretical Chemistry (Q3)"
483;145526;Foundations of Chemistry;journal;13864238;0.377;Q2;14;19;57;814;40;45;0.88;42.84;United States;Kluwer Academic/Plenum Publishers;2005-2016 (cancelled);"History (Q1); Chemistry (miscellaneous) (Q2); Biochemistry (Q3)"
484;27919;Rare Metals;journal;10010521;0.377;Q3;27;100;507;1955;368;506;0.61;19.55;China;Chinese Society of Nonferrous Metal;1982-1987, 1989-ongoing;"Materials Chemistry (Q2); Metals and Alloys (Q2); Condensed Matter Physics (Q3); Physical and Theoretical Chemistry (Q3)"
485;26900;Fullerenes Nanotubes and Carbon Nanostructures;journal;1536383X, 15364046;0.376;Q3;44;100;190;1850;180;188;0.95;18.50;United States;Marcel Dekker Inc.;2002-ongoing;"Materials Science (miscellaneous) (Q2); Atomic and Molecular Physics, and Optics (Q3); Nanoscience and Nanotechnology (Q3); Organic Chemistry (Q3); Physical and Theoretical Chemistry (Q3)"
486;18384;Medicinal Chemistry Research;journal;10542523;0.375;Q3;38;488;385;14154;579;382;1.42;29.00;United States;Birkhauser Boston;1994, 1996-ongoing;"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Organic Chemistry (Q3)"
487;19200156941;Digest Journal of Nanomaterials and Biostructures;journal;18423582;0.374;Q3;37;228;464;6096;761;464;1.46;26.74;Romania;National Institute R&D Materials Physics;2009-ongoing;"Materials Science (miscellaneous) (Q2); Atomic and Molecular Physics, and Optics (Q3); Biomedical Engineering (Q3); Condensed Matter Physics (Q3); Nanoscience and Nanotechnology (Q3); Physical and Theoretical Chemistry (Q3); Structural Biology (Q4)"
488;12100156819;Green Chemistry Letters and Reviews;journal;17517192, 17518253;0.374;Q2;27;66;130;2366;207;102;1.87;35.85;United Kingdom;Taylor & Francis;2007-ongoing;"Chemistry (miscellaneous) (Q2); Environmental Chemistry (Q4)"
489;24655;Journal of Sulfur Chemistry;journal;17415993;0.373;Q2;26;58;169;2616;185;166;1.2;45.10;United Kingdom;Taylor & Francis;2004-ongoing;Chemistry (miscellaneous) (Q2)
490;25865;High Performance Polymers;journal;09540083;0.372;Q3;38;89;184;2509;193;180;0.95;28.19;United States;SAGE Publications;1989-ongoing;"Materials Chemistry (Q2); Polymers and Plastics (Q2); Organic Chemistry (Q3)"
491;28388;Journal of the Society of Leather Technologies and Chemists;journal;01440322;0.372;Q2;24;41;122;591;58;112;0.64;14.41;United Kingdom;Society of Leather Technologists and Chemists;1994-ongoing;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2)"
492;145581;International Journal of Photoenergy;journal;1110662X, 1687529X;0.37;Q2;42;341;129;10684;321;127;2.73;31.33;Egypt;Hindawi Publishing Corporation;1999-ongoing;"Chemistry (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2); Atomic and Molecular Physics, and Optics (Q3); Renewable Energy, Sustainability and the Environment (Q3)"
493;14526;Physics and Chemistry of Liquids;journal;00319104;0.369;Q3;32;69;211;2008;147;203;0.89;29.10;United Kingdom;Taylor & Francis;1968-ongoing;"Materials Chemistry (Q2); Condensed Matter Physics (Q3); Electronic, Optical and Magnetic Materials (Q3); Physical and Theoretical Chemistry (Q3)"
494;24725;Bulletin of the Korean Chemical Society;journal;02532964, 12295949;0.366;Q2;52;801;1972;23290;2025;1921;1.05;29.08;United States;Wiley-Blackwell;1996-ongoing;Chemistry (miscellaneous) (Q2)
495;23415;Accreditation and Quality Assurance;journal;09491775, 14320517;0.365;Q2;35;93;317;1408;218;258;0.96;15.14;United States;Springer New York LLC;1996-ongoing;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Instrumentation (Q2); Safety, Risk, Reliability and Quality (Q2)"
496;13665;Journal of Cellular Plastics;journal;0021955X;0.365;Q2;34;30;75;826;77;74;0.91;27.53;United States;SAGE Publications;1965-ongoing;"Chemistry (miscellaneous) (Q2); Materials Chemistry (Q2); Polymers and Plastics (Q2)"
497;26568;International Journal of Cosmetic Science;journal;01425463, 14682494;0.364;Q2;53;78;158;2540;248;158;1.56;32.56;United Kingdom;Blackwell Publishing Inc.;1979-ongoing;"Chemistry (miscellaneous) (Q2); Pharmaceutical Science (Q2); Aging (Q3); Colloid and Surface Chemistry (Q3); Dermatology (Q3); Drug Discovery (Q3)"
498;13089;International Journal of Polymer Analysis and Characterization;journal;15635341, 1023666X;0.364;Q3;32;58;153;1232;219;150;1.31;21.24;United Kingdom;Taylor & Francis;1995-ongoing;"Chemical Engineering (miscellaneous) (Q2); Polymers and Plastics (Q2); Analytical Chemistry (Q3)"
499;25811;Cellulose Chemistry and Technology;journal;05769787;0.363;Q3;27;75;190;2098;182;185;1.13;27.97;Romania;Editura Academiei Romane;1983, 1985, 1989-1990, 1993, 1995-ongoing;"Materials Chemistry (Q2); Organic Chemistry (Q3)"
500;19700181203;KONA Powder and Particle Journal;journal;02884534, 21875537;0.361;Q2;30;23;58;1198;66;56;0.95;52.09;Japan;Hosokawa Powder Technology Foundation;2009-ongoing;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Engineering (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2)"
501;11600153417;Current Protocols in Nucleic Acid Chemistry;journal;19349270, 19349289;0.36;Q3;14;23;65;725;47;50;0.66;31.52;United States;Wiley-Liss Inc;2000-ongoing;"Medicine (miscellaneous) (Q2); Biochemistry (Q3); Organic Chemistry (Q3)"
502;28480;Tetsu-To-Hagane/Journal of the Iron and Steel Institute of Japan;journal;00211575;0.359;Q3;32;87;430;1532;124;421;0.33;17.61;Japan;Nippon Tekko Kyokai/Iron and Steel Institute of Japan;1968-1991, 1994-ongoing;"Metals and Alloys (Q2); Condensed Matter Physics (Q3); Materials Chemistry (Q3); Physical and Theoretical Chemistry (Q3)"
503;28136;Journal of Computational and Theoretical Nanoscience;journal;15461955, 15461963;0.358;Q2;43;350;965;8185;734;941;0.76;23.39;United States;American Scientific Publishers;2004-ongoing;"Chemistry (miscellaneous) (Q2); Electrical and Electronic Engineering (Q2); Materials Science (miscellaneous) (Q2); Computational Mathematics (Q3); Condensed Matter Physics (Q3); Nanoscience and Nanotechnology (Q3)"
504;6400153159;Chemistry Central Journal;journal;1752153X;0.357;Q2;45;174;230;6049;226;135;1.72;34.76;United Kingdom;Chemistry Central;2007-ongoing;Chemistry (miscellaneous) (Q2)
505;17600154901;Journal of Superhard Materials;journal;19349408, 10634576;0.357;Q3;17;53;152;1258;100;152;0.78;23.74;United States;Springer Science + Business Media;2009-ongoing;"Materials Science (miscellaneous) (Q2); Inorganic Chemistry (Q3)"
506;21479;Quimica Nova;journal;01004042;0.354;Q2;66;403;1023;14285;1098;992;0.9;35.45;Brazil;Sociedade Brasileira de Quimica;1992, 1997-ongoing;Chemistry (miscellaneous) (Q2)
507;19400158709;Arabian Journal of Chemistry;journal;18785352;0.353;Q2;43;69;126;2305;228;126;1.95;33.41;Saudi Arabia;King Saud University;2009-ongoing;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2)"
508;28522;Journal of Macromolecular Science - Physics;journal;1525609X, 00222348;0.353;Q2;43;199;382;5430;337;382;0.7;27.29;United States;Marcel Dekker Inc.;1967-ongoing;"Chemistry (miscellaneous) (Q2); Polymers and Plastics (Q2); Condensed Matter Physics (Q3); Materials Chemistry (Q3)"
509;24138;Isotopes in Environmental and Health Studies;journal;10256016;0.352;Q3;35;44;126;1704;99;116;0.67;38.73;United Kingdom;Taylor & Francis;1995-ongoing;"Environmental Science (miscellaneous) (Q2); Inorganic Chemistry (Q3); Environmental Chemistry (Q4)"
510;24043;Journal of Labelled Compounds and Radiopharmaceuticals;journal;03624803, 10991344;0.348;Q3;41;87;376;2089;295;371;0.71;24.01;United States;John Wiley & Sons Inc.;1976-ongoing;"Analytical Chemistry (Q3); Biochemistry (Q3); Drug Discovery (Q3); Organic Chemistry (Q3); Radiology, Nuclear Medicine and Imaging (Q3); Spectroscopy (Q3)"
511;24018;Journal of Analytical Chemistry;journal;16083199, 10619348;0.347;Q3;29;157;665;3906;422;621;0.6;24.88;Germany;Maik Nauka Publishing / Springer SBM;1996-ongoing;Analytical Chemistry (Q3)
512;18300156734;Main Group Chemistry;journal;10241221;0.344;Q3;19;28;68;1049;43;65;0.67;37.46;Netherlands;IOS Press;2008-ongoing;"Inorganic Chemistry (Q3); Materials Chemistry (Q3); Organic Chemistry (Q3)"
513;25891;Journal of Macromolecular Science - Pure and Applied Chemistry;journal;10601325;0.343;Q2;44;138;469;4160;455;466;0.91;30.14;United States;Marcel Dekker Inc.;1992-ongoing;"Ceramics and Composites (Q2); Chemistry (miscellaneous) (Q2); Polymers and Plastics (Q2); Materials Chemistry (Q3)"
514;24156;Journal of Carbohydrate Chemistry;journal;15322327, 07328303;0.342;Q3;33;42;110;1830;82;106;0.85;43.57;United States;Marcel Dekker Inc.;1982-ongoing;"Biochemistry (Q3); Organic Chemistry (Q3)"
515;21492;Research on Chemical Intermediates;journal;09226168, 15685675;0.341;Q2;43;215;351;6336;310;342;0.88;29.47;Germany;Springer Verlag;1989-ongoing;Chemistry (miscellaneous) (Q2)
516;16423;Chemie-Ingenieur-Technik;trade journal;15222640, 0009286X;0.34;Q2;31;216;601;4387;393;561;0.81;20.31;Germany;Wiley - V C H Verlag GmbbH & Co.;1949-ongoing;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Industrial and Manufacturing Engineering (Q2)"
517;13557;Journal of Chemical Engineering of Japan;journal;00219592;0.339;Q3;45;147;454;2714;293;450;0.69;18.46;Japan;Society of Chemical Engineers Japan;1968-ongoing;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3)"
518;25756;Zeitschrift für Naturforschung - Section B Journal of Chemical Sciences;journal;09320776;0.339;Q3;43;177;639;5692;573;635;1.02;32.16;Germany;Walter de Gruyter GmbH;1947-ongoing;Chemistry (miscellaneous) (Q3)
519;14237;Journal of Fuel Chemistry and Technology;journal;02532409;0.337;Q3;28;238;407;4657;323;407;0.69;19.57;China;Science Press;1996-ongoing;"Chemical Engineering (miscellaneous) (Q2); Fuel Technology (Q2); Physical and Theoretical Chemistry (Q3)"
520;25943;Macromolecular Symposia;journal;10221360, 15213900;0.337;Q3;70;226;796;4742;799;768;0.97;20.98;United Kingdom;John Wiley & Sons Ltd.;1986-ongoing;"Polymers and Plastics (Q2); Condensed Matter Physics (Q3); Materials Chemistry (Q3); Organic Chemistry (Q3)"
521;25220;Russian Journal of Electrochemistry;journal;10231935, 16083342;0.331;Q3;29;141;553;3899;331;545;0.55;27.65;Russian Federation;Maik Nauka/Interperiodica Publishing;1996-ongoing;Electrochemistry (Q3)
522;32694;Tappi Journal;journal;07341415;0.331;Q3;42;59;155;1418;132;155;0.75;24.03;United States;TAPPI Press;1977-1980, 1982-ongoing;"Media Technology (Q1); Chemical Engineering (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2); Chemistry (miscellaneous) (Q3)"
523;16395;Chemical Engineering Education;journal;00092479;0.33;Q3;24;37;137;513;58;126;0.47;13.86;United States;American Society for Engineering Education;1970, 1972-1975, 1977-1979, 1981-1990, 1993, 1996-2017 (cancelled);"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3)"
524;32631;Corrosion Reviews;journal;03346005, 21910316;0.33;Q3;26;10;44;790;33;41;0.61;79.00;Germany;Walter de Gruyter GmbH;1979, 1981-1982, 1984, 1988-1990, 1992-ongoing;"Chemical Engineering (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3)"
525;26572;Journal of Essential Oil Research;journal;10412905;0.33;Q3;43;74;390;2240;304;382;0.7;30.27;United Kingdom;Taylor & Francis;1989-ongoing;Chemistry (miscellaneous) (Q3)
526;29437;Coloration Technology;journal;14723581;0.329;Q3;38;70;165;2159;160;156;1.01;30.84;United States;Wiley-Blackwell;2001-ongoing;"Chemical Engineering (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3)"
527;27012;Progress in Colloid and Polymer Science;journal;0340255X;0.329;Q3;34;0;95;0;71;94;0.55;0.00;Germany;Springer Verlag;1978-1979, 1983-1985, 1987-1988, 1990, 1993-1994, 1996-2011;"Polymers and Plastics (Q2); Colloid and Surface Chemistry (Q3); Materials Chemistry (Q3); Organic Chemistry (Q3); Physical and Theoretical Chemistry (Q3)"
528;23420;Advances in Chromatography;journal;00652415;0.328;Q3;24;3;28;87;29;28;1;29.00;United States;Marcel Dekker Inc.;1970, 1975-1984, 1986-1987, 1989, 1992-2001, 2003, 2005-ongoing, 2017-ongoing;Analytical Chemistry (Q3)
529;19700173005;Cancer Nanotechnology;journal;18686958, 18686966;0.328;Q3;19;7;22;280;24;20;1.2;40.00;United States;Springer Science + Business Media;2010-ongoing;"Pharmaceutical Science (Q2); Biomedical Engineering (Q3); Oncology (Q3); Physical and Theoretical Chemistry (Q3)"
530;16348;Transactions of the Institutions of Mining and Metallurgy, Section C: Mineral Processing and Extractive Metallurgy;journal;03719553;0.327;Q3;23;37;100;786;43;98;0.43;21.24;United Kingdom;Taylor and Francis Ltd.;1969-1991, 1993-ongoing;"Geotechnical Engineering and Engineering Geology (Q2); Chemistry (miscellaneous) (Q3); Geochemistry and Petrology (Q3)"
531;19700175055;International Journal of ChemTech Research;journal;09744290, 24559555;0.326;Q3;34;257;877;5230;765;877;0.72;20.35;India;Sphinx Knowledge House;2009-2016 (cancelled);"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3)"
532;25920;Yuki Gosei Kagaku Kyokaishi/Journal of Synthetic Organic Chemistry;journal;00379980;0.326;Q4;30;99;342;5015;147;307;0.49;50.66;Japan;Society of Synthetic Organic Chemistry;1983-1989, 1991, 1993-ongoing;Organic Chemistry (Q4)
533;5300152236;E-Journal of Chemistry;journal;09734945;0.325;Q3;36;209;920;4845;952;920;0.83;23.18;India;World Wide Web Publications (P) India;2007-2012;Chemistry (miscellaneous) (Q3)
534;11400153304;Progress in Heterocyclic Chemistry;book series;09596380;0.324;Q4;22;18;75;3305;49;52;1.75;183.61;Netherlands;Elsevier BV;1995-2003, 2005, 2007-ongoing, 2011-ongoing;Organic Chemistry (Q4)
535;22658;Acta Chimica Slovenica;journal;13180207;0.319;Q3;42;128;353;4616;398;353;1.22;36.06;Slovenia;Slovenian Chemical Society;1996-ongoing;Chemistry (miscellaneous) (Q3)
536;16934;Minerals and Metallurgical Processing;journal;07479182;0.318;Q3;24;38;98;730;43;98;0.47;19.21;United States;Society of Mining;1984-ongoing;"Geotechnical Engineering and Engineering Geology (Q2); Mechanical Engineering (Q2); Metals and Alloys (Q2); Chemistry (miscellaneous) (Q3); Control and Systems Engineering (Q3); Materials Chemistry (Q3)"
537;11000153753;Physics and Chemistry of Glasses: European Journal of Glass Science and Technology Part B;journal;17533562;0.318;Q3;19;39;148;1238;105;147;0.75;31.74;United Kingdom;Society of Glass Technology;2006-ongoing;"Condensed Matter Physics (Q3); Electronic, Optical and Magnetic Materials (Q3); Materials Chemistry (Q3); Physical and Theoretical Chemistry (Q3)"
538;24169;Journal of Chemical Education;journal;19381328, 00219584;0.316;Q3;70;369;1213;7279;783;1029;0.79;19.73;United States;American Chemical Society;1924-ongoing;"Chemistry (miscellaneous) (Q3); Education (Q3)"
539;19400158707;Journal of Saudi Chemical Society;journal;13196103;0.316;Q3;34;59;137;2200;174;135;1.34;37.29;Saudi Arabia;King Saud University;2009-ongoing;Chemistry (miscellaneous) (Q3)
540;22659;Acta Chromatographica;journal;12332356;0.315;Q3;23;52;140;1155;142;140;0.86;22.21;Hungary;Akademiai Kiado Rt.;1996-ongoing;Chemistry (miscellaneous) (Q3)
541;21100241761;Electron Paramagnetic Resonance;book series;14644622;0.315;Q3;9;0;6;0;4;5;0.8;0.00;United Kingdom;Royal Society of Chemistry;2011, 2013-ongoing;"Analytical Chemistry (Q3); Spectroscopy (Q3)"
542;24623;Journal of Theoretical and Computational Chemistry;journal;02196336;0.315;Q3;22;91;229;3736;168;225;0.48;41.05;Singapore;World Scientific Publishing Co;2004-ongoing;"Computational Theory and Mathematics (Q3); Computer Science Applications (Q3); Physical and Theoretical Chemistry (Q3)"
543;23994;Fenxi Huaxue;journal;02533820;0.314;Q3;17;2;23;36;25;23;1.09;18.00;China;Changchun Institute of Applied Chemistry;1989, 1996-ongoing;Analytical Chemistry (Q3)
544;24640;Journal of Liquid Chromatography and Related Technologies;journal;1520572X, 10826076;0.311;Q3;46;223;530;5532;406;526;0.77;24.81;United States;Marcel Dekker Inc.;1996-ongoing;"Pharmaceutical Science (Q2); Analytical Chemistry (Q3); Biochemistry (Q3); Clinical Biochemistry (Q3)"
545;21100224435;RSC Biomolecular Sciences;book series;17577152;0.31;Q3;8;54;23;5341;9;22;0.41;98.91;United Kingdom;Royal Society of Chemistry;2007, 2010-2012;"Biochemistry (Q3); Chemistry (miscellaneous) (Q3); Molecular Biology (Q4)"
546;7700153229;Rivista Italiana delle Sostanze Grasse;journal;00356808;0.309;Q4;12;25;81;608;26;79;0.3;24.32;Italy;Stazione Sperimentale Degli Oli e Dei Grassi;2006-ongoing;Organic Chemistry (Q4)
547;21100409900;Protection of Metals and Physical Chemistry of Surfaces;journal;2070206X, 20702051;0.308;Q4;20;106;350;2718;198;349;0.65;25.64;United States;Springer Science + Business Media;2009-ongoing;"Metals and Alloys (Q2); Materials Chemistry (Q3); Surfaces, Coatings and Films (Q3); Organic Chemistry (Q4)"
548;24110;Indian Journal of Chemistry - Section A Inorganic, Physical, Theoretical and Analytical Chemistry;journal;03764710;0.307;Q3;36;94;291;4438;250;289;0.78;47.21;India;Scientific Publishers;1996-ongoing;"Inorganic Chemistry (Q3); Physical and Theoretical Chemistry (Q3)"
549;21535;Journal of the Serbian Chemical Society;journal;03525139, 18207421;0.306;Q3;39;151;452;4602;487;445;1;30.48;Serbia;Documenta Chemica Yugoslavia;1985, 1996-ongoing;Chemistry (miscellaneous) (Q3)
550;25288;Phosphorus, Sulfur and Silicon and the Related Elements;journal;10426507, 15635325;0.304;Q3;39;164;856;5101;655;848;0.74;31.10;United Kingdom;Taylor & Francis;1989-ongoing;"Biochemistry (Q3); Inorganic Chemistry (Q3); Organic Chemistry (Q4)"
551;5100155061;Inorganic Syntheses;book series;00738077;0.303;Q3;23;0;48;0;14;9;1.56;0.00;United Kingdom;John Wiley and Sons Ltd;1997-1998, 2002, 2004, 2010;"Chemistry (miscellaneous) (Q3); Inorganic Chemistry (Q3)"
552;23449;Journal of the Chinese Chemical Society;journal;00094536;0.303;Q3;39;220;493;7471;477;493;0.84;33.96;United States;Wiley-Blackwell;1954-ongoing;Chemistry (miscellaneous) (Q3)
553;4700152615;Letters in Organic Chemistry;journal;15701786;0.301;Q4;28;132;351;3683;256;350;0.68;27.90;United Arab Emirates;Bentham Science Publishers;2005-ongoing;"Biochemistry (Q3); Organic Chemistry (Q4)"
554;22804;Chemical Papers;journal;03666352;0.299;Q3;37;144;340;5085;357;339;0.97;35.31;Switzerland;Springer International Publishing AG;1973, 1996-ongoing;"Chemical Engineering (miscellaneous) (Q2); Industrial and Manufacturing Engineering (Q2); Biochemistry (Q3); Chemistry (miscellaneous) (Q3); Materials Chemistry (Q3)"
555;26902;High Energy Chemistry;journal;00181439, 16083148;0.296;Q3;19;66;266;1342;149;264;0.55;20.33;Russian Federation;Maik Nauka/Interperiodica Publishing;1996-ongoing;Physical and Theoretical Chemistry (Q3)
556;19700187642;Advance Journal of Food Science and Technology;journal;20424868, 20424876;0.295;Q3;18;80;137;1675;109;137;0.69;20.94;United Kingdom;Maxwell Scientific Publications;2009-2015 (cancelled);"Industrial and Manufacturing Engineering (Q2); Chemistry (miscellaneous) (Q3); Food Science (Q3)"
557;19900192734;Advances and Applications in Bioinformatics and Chemistry;journal;11786949;0.292;Q3;12;5;29;170;19;26;0.69;34.00;New Zealand;Dove Medical Press Ltd;2008-ongoing;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Chemistry (miscellaneous) (Q3); Computer Science Applications (Q3); Biochemistry (Q4)"
558;23349;Journal of the Chemical Society of Pakistan;journal;02535106;0.291;Q3;22;226;429;6235;486;429;1.49;27.59;Pakistan;Chemical Society of Pakistan;1996-ongoing;Chemistry (miscellaneous) (Q3)
559;4000148108;Journal of Chemical Health and Safety;journal;18715532;0.29;Q3;18;75;222;502;57;75;0.74;6.69;Netherlands;Elsevier BV;2006-ongoing;"Chemical Health and Safety (Q3); Chemistry (miscellaneous) (Q3)"
560;28005;Hyperfine Interactions;journal;15729540, 03043843;0.289;Q4;44;238;490;3653;248;479;0.58;15.35;Netherlands;Kluwer Academic Publishers;1975-ongoing;"Atomic and Molecular Physics, and Optics (Q3); Condensed Matter Physics (Q3); Nuclear and High Energy Physics (Q4); Physical and Theoretical Chemistry (Q4)"
561;21100821485;Targets in Heterocyclic Systems;book series;17249449;0.289;Q3;15;12;37;1155;17;35;0.42;96.25;Italy;Societa chimica italiana;2014-ongoing;"Process Chemistry and Technology (Q2); Analytical Chemistry (Q3); Organic Chemistry (Q4)"
562;23501;Doklady Chemistry;journal;00125008, 16083113;0.288;Q3;19;63;254;694;94;254;0.38;11.02;Russian Federation;Maik Nauka/Interperiodica Publishing;1996-ongoing;Chemistry (miscellaneous) (Q3)
563;19383;Fluoride - Quarterly Reports;journal;00154725;0.288;Q3;41;45;100;1115;103;90;1.08;24.78;New Zealand;International Society for Flouride Research;1973-ongoing;"Agricultural and Biological Sciences (miscellaneous) (Q2); Dentistry (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3); Public Health, Environmental and Occupational Health (Q3); Biochemistry (Q4); Health, Toxicology and Mutagenesis (Q4); Toxicology (Q4)"
564;26487;Solvent Extraction Research and Development;journal;13417215;0.288;Q3;19;18;61;504;51;61;0.91;28.00;Japan;Japan Association of Solvent Extraction;1996-ongoing;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3)"
565;24648;Journal of Structural Chemistry;journal;00224766, 15738779;0.287;Q3;26;176;536;4374;257;536;0.49;24.85;Russian Federation;Maik Nauka/Interperiodica Publishing;1960-ongoing;"Inorganic Chemistry (Q3); Materials Chemistry (Q3); Physical and Theoretical Chemistry (Q4)"
566;16378;Chemical and Biochemical Engineering Quarterly;journal;03529568;0.286;Q3;33;50;172;1830;139;172;0.69;36.60;Croatia;Hrvatsko Drustvo Kemijskih Inzenjera i Tehnologa/Croatian Society of Chemical Engineers;1987, 1996-ongoing;"Chemistry (miscellaneous) (Q3); Process Chemistry and Technology (Q3); Biochemistry (Q4)"
567;26952;Journal of Dispersion Science and Technology;journal;15322351, 01932691;0.286;Q4;45;234;700;7128;509;694;0.72;30.46;United States;Marcel Dekker Inc.;1980-ongoing;"Polymers and Plastics (Q2); Surfaces, Coatings and Films (Q3); Physical and Theoretical Chemistry (Q4)"
568;21986;Turkish Journal of Chemistry;journal;13036130, 13000527;0.284;Q3;43;76;251;2876;272;251;1.05;37.84;Turkey;Scientific and Technical research Council of Turkey - TUBITAK/Turkiye Bilimsel ve Teknik Arastirma Kurumu;1996-ongoing;Chemistry (miscellaneous) (Q3)
569;24065;LC-GC Europe;journal;14716577;0.282;Q3;27;104;163;784;87;149;0.64;7.54;United States;Advanstar Communications Inc.;1996-ongoing;Analytical Chemistry (Q3)
570;12100154834;Macedonian Journal of Chemistry and Chemical Engineering;journal;03500136, 18575625;0.282;Q3;13;23;60;851;63;58;1.08;37.00;Macedonia;Macedonian Journal of Chemistry and Chemical Engineering;2008-ongoing;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3)"
571;25308;Reviews in Inorganic Chemistry;journal;01934929, 21910227;0.282;Q3;21;5;31;885;33;29;1.63;177.00;Germany;Walter de Gruyter GmbH;1996-ongoing;Inorganic Chemistry (Q3)
572;21100201312;Catalysis;book series;01400568;0.281;Q4;9;10;10;1329;6;9;0.67;132.90;United Kingdom;Royal Society of Chemistry;2011-ongoing;"Catalysis (Q4); Physical and Theoretical Chemistry (Q4)"
573;23450;Chinese Journal of Chemistry;journal;1001604X;0.28;Q3;34;448;1238;16190;1141;1231;0.98;36.14;United States;Wiley-Blackwell;1983-ongoing;Chemistry (miscellaneous) (Q3)
574;19900191905;International Journal of Green Nanotechnology: Materials Science and Engineering;journal;19430833, 19430841;0.279;Q3;4;0;16;0;15;15;1.75;0.00;United Kingdom;Taylor & Francis;2009-2010;"Chemistry (miscellaneous) (Q3); Mechanics of Materials (Q3); Nanoscience and Nanotechnology (Q3); Biomaterials (Q4)"
575;26985;Kinetics and Catalysis;journal;00231584, 16083210;0.279;Q3;29;90;346;2938;205;345;0.54;32.64;Russian Federation;Maik Nauka/Interperiodica Publishing;1968-1971, 1984-1992, 1996-ongoing;"Chemistry (miscellaneous) (Q3); Computer Science Applications (Q3); Modeling and Simulation (Q3); Catalysis (Q4)"
576;26583;Ceramics - Silikaty;journal;08625468, 18045847;0.278;Q3;27;59;172;1668;92;172;0.52;28.27;Czech Republic;S K Press V.O.S.;1991-ongoing;"Ceramics and Composites (Q2); Chemical Engineering (miscellaneous) (Q2); Analytical Chemistry (Q3); Materials Chemistry (Q3); Physical and Theoretical Chemistry (Q4)"
577;4900152712;Chinese Journal of Analytical Chemistry;journal;18722040;0.278;Q3;24;76;339;2176;243;339;0.87;28.63;Netherlands;Elsevier BV;2006-2008, 2017-ongoing;Analytical Chemistry (Q3)
578;12100154841;Journal of Applied Biological Chemistry;journal;19760442;0.278;Q4;16;12;253;329;144;252;0.57;27.42;South Korea;The Korean Society for Applied Biological Chemistry;2008-ongoing;"Bioengineering (Q3); Organic Chemistry (Q4)"
579;16304;Adsorption Science and Technology;journal;02636174;0.276;Q3;31;71;216;2155;143;212;0.55;30.35;United Kingdom;SAGE Publications Inc.;1984-1985, 1989-ongoing;"Chemical Engineering (miscellaneous) (Q3); Chemistry (miscellaneous) (Q3); Surfaces and Interfaces (Q3)"
580;29109;Corrosion Engineering Science and Technology;journal;1478422X;0.276;Q3;37;75;257;2064;187;249;0.76;27.52;United Kingdom;Maney Publishing;2003-ongoing;"Chemical Engineering (miscellaneous) (Q3); Chemistry (miscellaneous) (Q3); Materials Science (miscellaneous) (Q3)"
581;21496;Revista de Chimie;journal;00347752;0.275;Q3;25;259;686;5214;384;684;0.58;20.13;Romania;Syscom 18 s.r.l.;1973, 1996-ongoing;Chemistry (miscellaneous) (Q3)
