Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2019);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
164;23450;Chinese Journal of Chemistry;journal;16147065, 1001604X;0.97;Q1;36;164;597;9722;1899;568;3.93;59.28;United States;Northern America;Wiley-Blackwell;1990-2020;Chemistry (miscellaneous) (Q1)
165;24593;Calphad: Computer Coupling of Phase Diagrams and Thermochemistry;journal;03645916;0.969;Q1;59;134;266;6525;729;265;2.14;48.69;United Kingdom;Western Europe;Elsevier Ltd.;1977-2020;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Computer Science Applications (Q1)"
166;26388;Organic and Biomolecular Chemistry;journal;14770520, 14770539;0.969;Q1;141;1295;3597;67301;12093;3535;3.46;51.97;United Kingdom;Western Europe;Royal Society of Chemistry;2003-2020;"Organic Chemistry (Q1); Physical and Theoretical Chemistry (Q1); Biochemistry (Q2)"
167;24176;Journal of Computational Chemistry;journal;1096987X, 01928651;0.957;Q1;180;269;779;16252;2569;745;3.11;60.42;United States;Northern America;John Wiley and Sons Inc.;1980-2020;"Chemistry (miscellaneous) (Q1); Computational Mathematics (Q1)"
168;25242;Comments on Inorganic Chemistry;journal;02603594, 15489574;0.953;Q1;41;10;38;1036;92;22;3.4;103.6;United Kingdom;Western Europe;Taylor and Francis Ltd.;1981-2020;Inorganic Chemistry (Q1)
169;21100842871;Reaction Chemistry and Engineering;journal;20589883;0.953;Q1;23;199;258;10669;976;255;3.41;53.61;United Kingdom;Western Europe;Royal Society of Chemistry;2016-2020;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Fluid Flow and Transfer Processes (Q1); Process Chemistry and Technology (Q1); Catalysis (Q2)"
170;13900154734;Journal of the Taiwan Institute of Chemical Engineers;journal;18761070;0.944;Q1;66;447;1551;21006;7746;1543;5.12;46.99;Taiwan;Asiatic Region;Taiwan Institute of Chemical Engineers;2009-2020;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1)"
171;26970;Journal of Physical Chemistry B;journal;15205207, 15206106;0.943;Q1;378;1122;3767;65309;11000;3681;2.95;58.21;United States;Northern America;American Chemical Society;1997-2020;"Materials Chemistry (Q1); Medicine (miscellaneous) (Q1); Physical and Theoretical Chemistry (Q1); Surfaces, Coatings and Films (Q1)"
172;24537;Surface and Coatings Technology;journal;02578972;0.938;Q1;165;1272;3072;52998;12240;3048;4;41.67;Netherlands;Western Europe;Elsevier;1986-2020;"Chemistry (miscellaneous) (Q1); Condensed Matter Physics (Q1); Materials Chemistry (Q1); Surfaces and Interfaces (Q1); Surfaces, Coatings and Films (Q1)"
173;26590;Colloids and Surfaces B: Biointerfaces;journal;09277765, 18734367;0.929;Q1;143;901;2189;42405;9967;2178;4.61;47.06;Netherlands;Western Europe;Elsevier;1993-2020;"Biotechnology (Q1); Medicine (miscellaneous) (Q1); Physical and Theoretical Chemistry (Q1); Surfaces and Interfaces (Q1); Colloid and Surface Chemistry (Q2)"
174;16783;Amino Acids;journal;09394451, 14382199;0.921;Q1;113;141;575;7429;1703;560;3.07;52.69;Germany;Western Europe;Springer-Verlag Wien;1991-2020;"Clinical Biochemistry (Q1); Organic Chemistry (Q1); Biochemistry (Q2)"
175;21123;Pharmaceutical Research;journal;07248741, 1573904X;0.913;Q1;200;185;747;9173;2855;718;3.42;49.58;United States;Northern America;Springer New York;1984-2020;"Biotechnology (Q1); Organic Chemistry (Q1); Pharmaceutical Science (Q1); Molecular Medicine (Q2); Pharmacology (Q2); Pharmacology (medical) (Q2)"
176;16392;Chemical Engineering and Processing: Process Intensification;journal;02552701;0.911;Q1;96;257;742;11899;2984;734;4.16;46.3;Netherlands;Western Europe;Elsevier;1984-2020;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Energy Engineering and Power Technology (Q1); Industrial and Manufacturing Engineering (Q1); Process Chemistry and Technology (Q1)"
177;21322;Flow, Turbulence and Combustion;journal;13866184, 15731987;0.909;Q1;59;112;310;5348;905;301;2.93;47.75;Netherlands;Western Europe;Springer Netherlands;1996-2020;"Chemical Engineering (miscellaneous) (Q1); Physical and Theoretical Chemistry (Q1); Physics and Astronomy (miscellaneous) (Q1)"
178;29079;Particle and Particle Systems Characterization;journal;15214117, 09340866;0.909;Q1;53;137;409;7490;1227;396;3;54.67;Germany;Western Europe;Wiley-VCH Verlag;1984-2020;"Chemistry (miscellaneous) (Q1); Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1)"
179;24139;Israel Journal of Chemistry;journal;18695868, 00212148;0.907;Q1;48;151;364;11031;756;332;2.24;73.05;United States;Northern America;Wiley-Blackwell;1963-2020;Chemistry (miscellaneous) (Q1)
180;21100831009;Molecular Catalysis;journal;24688231;0.906;Q1;152;334;1192;18091;5122;1183;3.99;54.16;Netherlands;Western Europe;Elsevier BV;2017-2020;"Physical and Theoretical Chemistry (Q1); Process Chemistry and Technology (Q1); Catalysis (Q2)"
181;16936;Minerals Engineering;journal;08926875;0.905;Q1;98;395;807;15692;3528;793;4.29;39.73;Netherlands;Western Europe;Elsevier Ltd.;1988-2020;"Chemistry (miscellaneous) (Q1); Control and Systems Engineering (Q1); Geotechnical Engineering and Engineering Geology (Q1); Mechanical Engineering (Q1)"
182;25758;Advances in Heterocyclic Chemistry;book series;00652725;0.904;Q1;46;20;59;6017;218;47;5.71;300.85;United States;Northern America;Elsevier Inc.;1963-2020;"Organic Chemistry (Q1); Polymers and Plastics (Q1); Biochemistry (Q2)"
183;23345;Bulletin of the Chemical Society of Japan;journal;00092673, 13480634;0.904;Q1;96;213;538;14025;1900;534;4.34;65.85;Japan;Asiatic Region;The Chemical Society of Japan;1965-2020;Chemistry (miscellaneous) (Q1)
184;23488;Current Medicinal Chemistry;journal;09298673, 1875533X;0.903;Q1;167;432;881;49124;3140;830;3.76;113.71;United Arab Emirates;Middle East;Bentham Science Publishers B.V.;1994-2020;"Drug Discovery (Q1); Organic Chemistry (Q1); Biochemistry (Q2); Molecular Medicine (Q2); Pharmacology (Q2)"
185;18663;Organic Electronics;journal;15661199;0.902;Q1;97;547;1626;23295;5490;1622;3.42;42.59;Netherlands;Western Europe;Elsevier BV;2000-2020;"Chemistry (miscellaneous) (Q1); Condensed Matter Physics (Q1); Electrical and Electronic Engineering (Q1); Electronic, Optical and Magnetic Materials (Q1); Materials Chemistry (Q1); Biomaterials (Q2)"
186;13057;Industrial & Engineering Chemistry Research;journal;15205045, 08885885;0.899;Q1;211;2328;4441;115714;17570;4365;3.85;49.71;United States;Northern America;American Chemical Society;1987-2020;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Industrial and Manufacturing Engineering (Q1)"
187;19700174958;Drug Testing and Analysis;journal;19427611, 19427603;0.898;Q1;50;198;532;6480;1484;479;3.25;32.73;United Kingdom;Western Europe;John Wiley and Sons Ltd;2009-2020;"Analytical Chemistry (Q1); Pharmaceutical Science (Q1); Spectroscopy (Q1); Environmental Chemistry (Q2)"
188;21511;Russian Chemical Reviews;journal;0036021X, 14684837;0.896;Q1;69;40;149;8405;666;146;4.84;210.13;United Kingdom;Western Europe;Turpion Ltd.;1970-2020;Chemistry (miscellaneous) (Q1)
189;4400151608;ChemMedChem;journal;18607187, 18607179;0.895;Q1;96;196;829;10994;2580;789;3.2;56.09;United Kingdom;Western Europe;John Wiley and Sons Ltd;2006-2020;"Drug Discovery (Q1); Organic Chemistry (Q1); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Biochemistry (Q2); Molecular Medicine (Q2); Pharmacology (Q2)"
190;24513;Separation and Purification Reviews;journal;15422119;0.893;Q1;48;21;51;2790;283;50;5.21;132.86;United States;Northern America;Taylor and Francis Ltd.;1972-1995, 2003-2020;"Analytical Chemistry (Q1); Filtration and Separation (Q1)"
191;12207;Journal of Quantitative Spectroscopy and Radiative Transfer;journal;00224073;0.888;Q1;101;408;1143;18616;3375;1124;3.31;45.63;United Kingdom;Western Europe;Elsevier Ltd.;1961-2020;"Atomic and Molecular Physics, and Optics (Q1); Radiation (Q1); Spectroscopy (Q1)"
192;26965;Journal of Molecular Liquids;journal;18733166, 01677322;0.883;Q1;96;2028;4569;107029;24655;4529;5.36;52.78;Netherlands;Western Europe;Elsevier;1983-2020;"Atomic and Molecular Physics, and Optics (Q1); Condensed Matter Physics (Q1); Electronic, Optical and Magnetic Materials (Q1); Materials Chemistry (Q1); Physical and Theoretical Chemistry (Q1); Spectroscopy (Q1)"
193;21100443326;Molecular Astrophysics;journal;24056758;0.879;Q1;8;6;37;293;100;37;3.07;48.83;Netherlands;Western Europe;Elsevier BV;2015-2020;"Physical and Theoretical Chemistry (Q1); Spectroscopy (Q1); Astronomy and Astrophysics (Q2); Space and Planetary Science (Q2)"
194;23913;Analytical and Bioanalytical Chemistry;journal;16182642, 16182650;0.874;Q1;158;789;2330;31548;8291;2210;3.79;39.98;Germany;Western Europe;Springer Verlag;1996, 2001-2020;"Analytical Chemistry (Q1); Biochemistry (Q2)"
195;24016;Journal of Analytical Atomic Spectrometry;journal;13645544, 02679477;0.87;Q1;108;240;658;11240;2409;644;3.67;46.83;United Kingdom;Western Europe;Royal Society of Chemistry;1971, 1977-1978, 1983-1984, 1986-2020;"Analytical Chemistry (Q1); Spectroscopy (Q1)"
196;21100304268;Asian Journal of Organic Chemistry;journal;21935807;0.866;Q1;38;326;793;20783;2334;779;3.26;63.75;Germany;Western Europe;"Wiley - VCH Verlag GmbH &amp; CO. KGaA";2012-2020;Organic Chemistry (Q1)
197;25854;European Polymer Journal;journal;00143057;0.864;Q1;130;673;1525;37170;6384;1502;4.07;55.23;United Kingdom;Western Europe;Elsevier Ltd.;1965-2020;"Materials Chemistry (Q1); Organic Chemistry (Q1); Physics and Astronomy (miscellaneous) (Q1); Polymers and Plastics (Q1)"
198;25853;European Journal of Organic Chemistry;journal;10990690, 1434193X;0.863;Q1;150;934;2459;58966;6859;2416;2.94;63.13;Germany;Western Europe;Wiley-VCH Verlag;1998-2020;"Organic Chemistry (Q1); Physical and Theoretical Chemistry (Q1)"
199;26508;Synthesis;journal;1437210X, 00397881;0.858;Q1;135;436;1425;26931;3643;1405;2.69;61.77;Germany;Western Europe;Georg Thieme Verlag;1970-2020;"Organic Chemistry (Q1); Catalysis (Q2)"
200;21100461983;Frontiers in Chemistry;journal;22962646;0.852;Q1;39;864;724;46106;2612;704;3.53;53.36;Switzerland;Western Europe;Frontiers Media S.A.;2013-2020;Chemistry (miscellaneous) (Q1)
201;13261;Progress in Organic Coatings;journal;00330655, 03009440;0.852;Q1;101;583;998;24997;4435;988;4.69;42.88;Netherlands;Western Europe;Elsevier;1972-2020;"Chemical Engineering (miscellaneous) (Q1); Materials Chemistry (Q1); Organic Chemistry (Q1); Surfaces, Coatings and Films (Q1)"
202;28425;Fire Safety Journal;journal;03797112;0.845;Q1;72;149;376;5933;1121;370;2.8;39.82;United Kingdom;Western Europe;Elsevier Ltd.;1977-2020;"Chemistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Physics and Astronomy (miscellaneous) (Q1); Safety, Risk, Reliability and Quality (Q1)"
203;16890;Bioelectrochemistry;journal;15675394, 1878562X;0.84;Q1;91;154;308;7213;1402;305;4.79;46.84;Netherlands;Western Europe;Elsevier;2000-2020;"Physical and Theoretical Chemistry (Q1); Biophysics (Q2); Electrochemistry (Q2); Medicine (miscellaneous) (Q2)"
204;29887;Solid State Ionics;journal;01672738;0.84;Q1;184;296;1016;12445;3204;1011;3.09;42.04;Netherlands;Western Europe;Elsevier;1980-2020;"Chemistry (miscellaneous) (Q1); Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1)"
205;22746;Catalysis Communications;journal;15667367;0.838;Q1;115;294;1034;8830;3975;1030;3.87;30.03;Netherlands;Western Europe;Elsevier;1970, 2000-2020;"Chemistry (miscellaneous) (Q1); Process Chemistry and Technology (Q1); Catalysis (Q2)"
206;16411;Chemical Engineering Research and Design;journal;17443563, 02638762;0.83;Q1;92;449;1334;19197;4947;1317;3.67;42.76;United Kingdom;Western Europe;Institution of Chemical Engineers;1983-2020;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1)"
207;19900192116;Journal of Pharmaceutical Analysis;journal;20951779;0.829;Q1;24;55;170;2443;889;169;2.9;44.42;China;Asiatic Region;Xi'an Jiaotong University;2011-2020;"Analytical Chemistry (Q1); Drug Discovery (Q1); Pharmaceutical Science (Q1); Pharmacy (Q1); Electrochemistry (Q2); Spectroscopy (Q2)"
208;27993;Plant Foods for Human Nutrition;journal;15739104, 09219668;0.828;Q1;72;79;176;2386;595;175;3.01;30.2;Netherlands;Western Europe;Springer Netherlands;1987-2020;"Chemistry (miscellaneous) (Q1); Food Science (Q1)"
209;24756;Match;journal;03406253;0.824;Q1;57;65;253;2106;442;253;1.83;32.4;Serbia;Eastern Europe;University of Kragujevac, Faculty of Science;1996-2019;"Chemistry (miscellaneous) (Q1); Computational Theory and Mathematics (Q1); Applied Mathematics (Q2); Computer Science Applications (Q2)"
210;20541;Computational Materials Science;journal;09270256;0.823;Q1;107;612;1885;30117;5863;1872;3.06;49.21;Netherlands;Western Europe;Elsevier;1970, 1992-2020;"Chemistry (miscellaneous) (Q1); Computer Science (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Mechanics of Materials (Q1); Physics and Astronomy (miscellaneous) (Q1); Computational Mathematics (Q2)"
211;25789;Bioorganic Chemistry;journal;00452068, 10902120;0.819;Q1;55;792;661;36751;3310;659;5.09;46.4;United States;Northern America;Academic Press Inc.;1971-2020;"Drug Discovery (Q1); Organic Chemistry (Q1); Biochemistry (Q2); Molecular Biology (Q3)"
212;23448;Chinese Chemical Letters;journal;10018417;0.819;Q1;45;677;1129;29689;4425;1119;4.45;43.85;Netherlands;Western Europe;Elsevier;1996-2020;Chemistry (miscellaneous) (Q1)
213;21100201310;ChemPlusChem;journal;21926506;0.818;Q1;56;240;526;12774;1399;468;2.79;53.23;Germany;Western Europe;Wiley-VCH Verlag;2012-2020;Chemistry (miscellaneous) (Q1)
214;130039;CrystEngComm;journal;14668033;0.814;Q1;123;870;2664;41033;8354;2634;3.18;47.16;United Kingdom;Western Europe;Royal Society of Chemistry;1999-2000, 2002-2020;"Chemistry (miscellaneous) (Q1); Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1)"
215;25938;Macromolecular Materials and Engineering;journal;14387492, 14392054;0.813;Q2;92;219;525;11310;1826;510;3.86;51.64;Germany;Western Europe;Wiley-VCH Verlag;1989, 2000-2020;"Chemical Engineering (miscellaneous) (Q1); Materials Chemistry (Q1); Polymers and Plastics (Q1); Organic Chemistry (Q2)"
216;21100416140;Nano-Structures and Nano-Objects;journal;2352507X;0.808;Q2;17;115;211;7009;964;210;4.82;60.95;Netherlands;Western Europe;Elsevier BV;2015-2020;"Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1); Atomic and Molecular Physics, and Optics (Q2); Physical and Theoretical Chemistry (Q2)"
217;21100255503;Journal of Flow Chemistry;journal;20630212, 2062249X;0.795;Q1;20;28;90;927;237;85;3.64;33.11;Hungary;Eastern Europe;Akademiai Kiado;2011-2020;"Chemistry (miscellaneous) (Q1); Fluid Flow and Transfer Processes (Q1); Organic Chemistry (Q2)"
218;23061;Journal of Pharmaceutical and Biomedical Analysis;journal;07317085, 1873264X;0.795;Q1;120;623;1980;19430;6613;1964;3.42;31.19;Netherlands;Western Europe;Elsevier;1983-2020;"Analytical Chemistry (Q1); Pharmaceutical Science (Q1); Clinical Biochemistry (Q2); Drug Discovery (Q2); Spectroscopy (Q2)"
219;17595;Journal of Biomolecular Screening;journal;10870571, 1552454X;0.793;Q1;73;0;128;0;326;124;2.08;0;United States;Northern America;SAGE Publications Inc.;1996-2017;"Analytical Chemistry (Q1); Biochemistry (Q2); Biotechnology (Q2); Drug Discovery (Q2); Molecular Medicine (Q2); Pharmacology (Q2)"
220;25799;Biopolymers;journal;00063525, 10970282;0.787;Q2;120;12;323;807;623;296;1.98;67.25;United States;Northern America;John Wiley and Sons Inc.;1963-2020;"Biochemistry (Q2); Biomaterials (Q2); Biophysics (Q2); Medicine (miscellaneous) (Q2); Organic Chemistry (Q2)"
221;26949;Journal of Chemical Thermodynamics;journal;10963626, 00219614;0.787;Q2;82;412;1114;18447;3137;1091;2.97;44.77;United States;Northern America;Academic Press Inc.;1969-2020;"Atomic and Molecular Physics, and Optics (Q2); Materials Science (miscellaneous) (Q2); Physical and Theoretical Chemistry (Q2)"
222;24619;Journal of Computer-Aided Molecular Design;journal;15734951, 0920654X;0.786;Q2;95;88;280;4954;861;272;2.68;56.3;Netherlands;Western Europe;Springer Netherlands;1987-2020;"Computer Science Applications (Q2); Drug Discovery (Q2); Physical and Theoretical Chemistry (Q2)"
223;26589;Colloids and Surfaces A: Physicochemical and Engineering Aspects;journal;18734359, 09277757;0.78;Q2;160;1092;2669;51277;10635;2644;4.21;46.96;Netherlands;Western Europe;Elsevier;1993-2020;"Surfaces and Interfaces (Q1); Colloid and Surface Chemistry (Q2); Physical and Theoretical Chemistry (Q2)"
224;21100788802;Forensic Chemistry;journal;24681709;0.78;Q1;9;51;130;1867;326;125;2.68;36.61;Netherlands;Western Europe;Elsevier BV;2016-2020;"Analytical Chemistry (Q1); Law (Q1); Materials Chemistry (Q1); Pathology and Forensic Medicine (Q2); Physical and Theoretical Chemistry (Q2); Spectroscopy (Q2)"
225;21100814023;SLAS Discovery;journal;24725552, 24725560;0.78;Q1;11;88;222;4383;505;215;2.35;49.81;United States;Northern America;SAGE Publications Inc.;2017-2020;"Analytical Chemistry (Q1); Biochemistry (Q2); Biotechnology (Q2); Molecular Medicine (Q3)"
226;19400158709;Arabian Journal of Chemistry;journal;18785352;0.779;Q1;55;519;1102;24025;4959;1100;4.98;46.29;Saudi Arabia;Middle East;King Saud University;2009-2020;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1)"
227;24172;Journal of Chromatography B: Analytical Technologies in the Biomedical and Life Sciences;journal;1873376X, 15700232;0.774;Q2;145;416;1745;15375;5358;1713;3.15;36.96;Netherlands;Western Europe;Elsevier;2002-2020;"Analytical Chemistry (Q2); Biochemistry (Q2); Clinical Biochemistry (Q2); Medicine (miscellaneous) (Q2); Cell Biology (Q3)"
228;19900192734;Advances and Applications in Bioinformatics and Chemistry;journal;11786949;0.773;Q1;13;3;9;139;42;9;2.13;46.33;New Zealand;Pacific Region;Dove Medical Press Ltd.;2008-2019;"Chemistry (miscellaneous) (Q1); Biochemistry (Q2); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Computer Science Applications (Q2)"
229;25901;Journal of Polymer Science, Part A: Polymer Chemistry;journal;10990518, 0887624X;0.773;Q2;148;312;1066;13437;2889;1061;2.94;43.07;United States;Northern America;John Wiley and Sons Inc.;1986-2020;"Materials Chemistry (Q1); Polymers and Plastics (Q1); Organic Chemistry (Q2)"
230;24532;Spectrochimica Acta, Part B: Atomic Spectroscopy;journal;05848547;0.771;Q2;109;145;543;6002;1606;530;3.24;41.39;Netherlands;Western Europe;Elsevier;1967-2020;"Instrumentation (Q1); Analytical Chemistry (Q2); Atomic and Molecular Physics, and Optics (Q2); Spectroscopy (Q2)"
231;21100828963;ACS Omega;journal;24701343;0.767;Q1;27;2511;3209;120932;9606;3168;3.01;48.16;United States;Northern America;American Chemical Society;2016-2020;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1)"
232;11700154380;Biomedical Materials (Bristol);journal;17486041, 1748605X;0.767;Q1;66;109;374;5369;1295;366;3.28;49.26;United Kingdom;Western Europe;IOP Publishing Ltd.;2006-2020;"Business and International Management (Q1); Chemistry (miscellaneous) (Q1); Bioengineering (Q2); Biomaterials (Q2); Biomedical Engineering (Q2); Mechanics of Materials (Q2)"
233;145757;Chemistry Education Research and Practice;journal;11094028;0.766;Q1;40;66;219;3573;573;217;2.46;54.14;Greece;Western Europe;Ioannina University School of Medicine;2005-2020;"Chemistry (miscellaneous) (Q1); Education (Q1)"
234;26899;Fluid Phase Equilibria;journal;03783812;0.762;Q2;111;345;1231;17301;3393;1210;3.01;50.15;Netherlands;Western Europe;Elsevier;1977-2020;"Chemical Engineering (miscellaneous) (Q1); Physical and Theoretical Chemistry (Q2); Physics and Astronomy (miscellaneous) (Q2)"
235;24061;Journal of Raman Spectroscopy;journal;03770486, 10974555;0.759;Q2;107;234;647;9831;1748;636;2.69;42.01;United Kingdom;Western Europe;John Wiley and Sons Ltd;1973-2020;"Materials Science (miscellaneous) (Q2); Spectroscopy (Q2)"
236;9500154039;Journal of Electroanalytical Chemistry;journal;15726657;0.758;Q2;152;875;1939;39438;7280;1926;3.87;45.07;Netherlands;Western Europe;Elsevier BV;1959-2020;"Chemical Engineering (miscellaneous) (Q1); Analytical Chemistry (Q2); Electrochemistry (Q2)"
237;26887;Drying Technology;journal;15322300, 07373937;0.756;Q2;80;313;549;13288;1896;532;3.65;42.45;United States;Northern America;Taylor and Francis Ltd.;1983, 1985-2020;"Chemical Engineering (miscellaneous) (Q1); Physical and Theoretical Chemistry (Q2)"
238;14464;Polymer Testing;journal;01429418;0.756;Q2;94;432;1158;16730;4270;1124;3.78;38.73;United Kingdom;Western Europe;Elsevier Ltd.;1980-2020;"Polymers and Plastics (Q1); Organic Chemistry (Q2)"
239;26969;Journal of Physical Chemistry A;journal;15205215, 10895639;0.749;Q2;225;1156;3187;63278;8190;3120;2.62;54.74;United States;Northern America;American Chemical Society;1994, 1996-2020;"Medicine (miscellaneous) (Q2); Physical and Theoretical Chemistry (Q2)"
240;19823;Corrosion;journal;00109312, 1938159X;0.745;Q1;85;139;380;6079;829;367;2.02;43.73;United States;Northern America;National Association of Corrosion Engineers;1969-2020;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q2)"
241;4700152504;Food Biophysics;journal;15571858, 15571866;0.745;Q2;45;54;140;2360;377;139;2.32;43.7;United States;Northern America;Springer New York;2006-2020;"Food Science (Q1); Analytical Chemistry (Q2); Applied Microbiology and Biotechnology (Q2); Bioengineering (Q2); Biophysics (Q2)"
242;28130;Journal of Adhesion;journal;00218464, 15455823;0.742;Q1;48;114;225;4093;506;198;2.63;35.9;United Kingdom;Western Europe;Taylor and Francis Ltd.;1969-2020;"Chemistry (miscellaneous) (Q1); Materials Chemistry (Q1); Surfaces, Coatings and Films (Q1); Mechanics of Materials (Q2); Surfaces and Interfaces (Q2)"
243;25786;Bioorganic and Medicinal Chemistry;journal;14643391, 09680896;0.739;Q2;154;487;1952;21589;6061;1919;3.16;44.33;United Kingdom;Western Europe;Elsevier Ltd.;1993-2020;"Pharmaceutical Science (Q1); Biochemistry (Q2); Clinical Biochemistry (Q2); Drug Discovery (Q2); Organic Chemistry (Q2); Molecular Biology (Q3); Molecular Medicine (Q3)"
244;21100241761;Electron Paramagnetic Resonance;book series;14651955, 14644622;0.738;Q2;11;6;7;808;18;6;3;134.67;United Kingdom;Western Europe;Royal Society of Chemistry;2011, 2013, 2015, 2017, 2019;"Analytical Chemistry (Q2); Spectroscopy (Q2)"
245;21100199840;RSC Advances;journal;20462069;0.736;Q1;128;4801;24753;229437;79002;24406;3.27;47.79;United Kingdom;Western Europe;Royal Society of Chemistry;2011-2020;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1)"
246;27804;Mineral Processing and Extractive Metallurgy Review;journal;08827508, 15477401;0.731;Q1;31;63;115;3892;437;113;3.72;61.78;United Kingdom;Western Europe;Taylor and Francis Ltd.;1983, 1985, 1987-2020;"Chemistry (miscellaneous) (Q1); Mechanical Engineering (Q1); Economic Geology (Q2); Geotechnical Engineering and Engineering Geology (Q2)"
247;19600157794;Electrocatalysis;journal;18682529, 18685994;0.727;Q2;31;69;204;3168;531;195;2.61;45.91;United States;Northern America;Springer Publishing Company;2010-2020;Electrochemistry (Q2)
248;21971;Topics in Catalysis;journal;15729028, 10225528;0.727;Q1;107;135;590;5035;1507;562;2.56;37.3;Netherlands;Western Europe;Springer Netherlands;1994-2020;"Chemistry (miscellaneous) (Q1); Catalysis (Q2)"
249;21100326898;Acta Crystallographica Section A: Foundations and Advances;journal;20532733;0.724;Q1;79;88;181;3285;276;170;1.42;37.33;United States;Northern America;John Wiley and Sons Inc.;2014-2020;"Inorganic Chemistry (Q1); Biochemistry (Q2); Condensed Matter Physics (Q2); Materials Science (miscellaneous) (Q2); Physical and Theoretical Chemistry (Q2); Structural Biology (Q3)"
250;21100332402;Catalysts;journal;20734344;0.722;Q2;40;1045;1274;59861;4511;1246;3.62;57.28;Switzerland;Western Europe;MDPI Multidisciplinary Digital Publishing Institute;2011-2020;"Physical and Theoretical Chemistry (Q2); Catalysis (Q3)"
251;12441;Open Systems and Information Dynamics;journal;15731324, 12301612;0.722;Q2;30;25;75;730;109;72;1.88;29.2;Singapore;Asiatic Region;World Scientific Publishing Co. Pte Ltd;1992-1995, 1997-2019;"Computational Mechanics (Q1); Fluid Flow and Transfer Processes (Q1); Information Systems (Q2); Mathematical Physics (Q2); Mechanics of Materials (Q2); Physical and Theoretical Chemistry (Q2); Statistical and Nonlinear Physics (Q2); Statistics and Probability (Q2)"
252;24063;Journal of Separation Science;journal;16159314, 16159306;0.717;Q2;98;364;1549;14230;4257;1526;3.03;39.09;Germany;Western Europe;Wiley-VCH Verlag;2000-2020;"Analytical Chemistry (Q2); Filtration and Separation (Q2)"
253;4400151742;Beilstein Journal of Organic Chemistry;journal;18605397;0.714;Q2;60;268;819;12627;2130;801;2.66;47.12;Germany;Western Europe;Beilstein-Institut Zur Forderung der Chemischen Wissenschaften;2005-2020;Organic Chemistry (Q2)
254;13600154724;Biomicrofluidics;journal;19321058;0.713;Q2;57;114;421;5881;1141;411;2.61;51.59;United States;Northern America;American Institute of Physics;2007-2020;"Fluid Flow and Transfer Processes (Q1); Biomedical Engineering (Q2); Colloid and Surface Chemistry (Q2); Condensed Matter Physics (Q2); Materials Science (miscellaneous) (Q2); Nanoscience and Nanotechnology (Q2); Physical and Theoretical Chemistry (Q2); Genetics (Q3); Molecular Biology (Q3)"
255;16945;Chemistry and Physics of Lipids;journal;18732941, 00093084;0.712;Q2;95;112;291;6040;750;285;2.22;53.93;Ireland;Western Europe;Elsevier Ireland Ltd;1966-2020;"Biochemistry (Q2); Organic Chemistry (Q2); Cell Biology (Q3); Molecular Biology (Q3)"
256;24824;New Journal of Chemistry;journal;11440546, 13699261;0.712;Q2;118;2148;5271;112808;17334;5221;3.35;52.52;United Kingdom;Western Europe;Royal Society of Chemistry;1996-2020;"Materials Chemistry (Q1); Chemistry (miscellaneous) (Q2); Catalysis (Q3)"
257;25827;Chinese Journal of Polymer Science (English Edition);journal;02567679, 14396203;0.71;Q2;33;164;439;7416;1252;439;3.25;45.22;Germany;Western Europe;Springer Verlag;1985-2020;"Chemical Engineering (miscellaneous) (Q1); Polymers and Plastics (Q1); Organic Chemistry (Q2)"
258;14240;Reactive and Functional Polymers;journal;13815148;0.708;Q2;93;218;565;10753;1991;561;3.51;49.33;Netherlands;Western Europe;Elsevier;1995-2020;"Chemical Engineering (miscellaneous) (Q1); Materials Chemistry (Q1); Polymers and Plastics (Q1); Biochemistry (Q2); Chemistry (miscellaneous) (Q2); Environmental Chemistry (Q2)"
259;54222;Polymers;journal;20734360;0.704;Q2;61;2073;2630;100743;9674;2611;3.62;48.6;Switzerland;Western Europe;MDPI AG;1969, 2009-2020;"Polymers and Plastics (Q1); Chemistry (miscellaneous) (Q2)"
