Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2018);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
110;16500154707;Asian Journal of Scientific Research (discontinued);journal;19921454, 20772076;0.127;Q4;14;65;130;2224;103;130;0.55;34,22;Pakistan;Asiatic Region;Science Alert Journals;2008-2018;Multidisciplinary (Q4)
111;13883;Caribbean Journal of Science;journal;00086452;0.127;Q4;31;0;9;0;2;9;0.22;0,00;Puerto Rico;Latin America;University of Puerto Rico Medical Sciences Campus;1980, 1982-2010, 2016, 2019;Multidisciplinary (Q4)
112;19700175755;Advances in Systems Science and Applications;journal;10786236;0.120;Q4;9;38;73;976;26;73;0.38;25,68;United States;Northern America;International Institute for General Systems Studies;2009-2019;"Engineering (miscellaneous) (Q3); Multidisciplinary (Q4)"
113;21100457398;Proceedings of the 2015 IEEE International Conference on Aerospace Electronics and Remote Sensing, ICARES 2015;conference and proceedings;-;0.118;-;5;0;29;0;36;27;1.33;0,00;United States;Northern America;;;"Control and Systems Engineering; Electrical and Electronic Engineering; Mechanical Engineering; Multidisciplinary"
114;37052;Papers and Proceedings - Royal Society of Tasmania;journal;00804703;0.116;Q4;11;7;25;186;4;23;0.11;26,57;Australia;Pacific Region;Royal Society of Tasmania;1982-1997, 2009-2011, 2015-2018;Multidisciplinary (Q4)
115;19300157108;Journal of Interdisciplinary and Multidisciplinary Research (discontinued);journal;19366264, 19453019;0.113;Q4;5;0;187;0;25;185;0.00;0,00;United States;Northern America;Scientific Journals International (SJI);2009-2010, 2014-2016;Multidisciplinary (Q4)
116;19900191418;Psychotherapy and Politics International;journal;14769263, 15569195;0.112;Q4;5;29;71;669;16;60;0.30;23,07;Germany;Western Europe;"Wiley - VCH Verlag GmbH &amp; CO. KGaA";2013-2020;Multidisciplinary (Q4)
117;19700166523;Synthesiology;journal;18830978, 18832318;0.112;Q4;9;14;59;219;9;56;0.17;15,64;Japan;Asiatic Region;National Institute of Advanced Industrial Science and Technology (AIST);2008-2019;"Engineering (miscellaneous) (Q4); Multidisciplinary (Q4); Social Sciences (miscellaneous) (Q4)"
118;16100154769;Arabic Sciences and Philosophy;journal;09574239, 14740524;0.111;Q4;17;8;31;199;18;30;0.60;24,88;United Kingdom;Western Europe;Cambridge University Press;1991-2020;"History (Q3); Philosophy (Q3); History and Philosophy of Science (Q4); Multidisciplinary (Q4)"
119;21100817622;Studies in Spanish and Latin American Cinemas;journal;20504845, 20504837;0.111;-;4;22;58;675;16;56;0.21;30,68;United Kingdom;Western Europe;Intellect Ltd.;2013-2019;"Visual Arts and Performing Arts (Q2); Cultural Studies (Q3); Communication (Q4)"
120;24843;Bulletin de la Societe Royale des Sciences de Liege;journal;00379565;0.110;Q4;10;9;20;216;4;20;0.30;24,00;Belgium;Western Europe;Societe Royale des Sciences de Liege;1988, 1996-2019;Multidisciplinary (Q4)
121;21100201065;Information (discontinued);journal;13448994, 13434500;0.107;Q4;20;0;2264;0;174;2264;0.08;0,00;Japan;Asiatic Region;International Information Institute;2009-2017;"Information Systems (Q4); Multidisciplinary (Q4)"
122;21100253049;Proceedings of Science;conference and proceedings;18248039;0.106;-;17;1827;8327;40181;262;8237;0.03;21,99;Italy;Western Europe;Sissa Medialab Srl;1998-2019;Multidisciplinary
123;19700187504;Scientific Journal of King Faisal University;journal;16580311;0.106;Q4;4;13;26;345;3;26;0.11;26,54;Saudi Arabia;Middle East;King Faisal University;2009-2019;Multidisciplinary (Q4)
124;24221;Scientist (discontinued);journal;08903670;0.106;Q4;18;239;692;486;18;572;0.02;2,03;United States;Northern America;Scientist Inc.;1986-2018;Multidisciplinary (Q4)
125;21753;New Scientist;journal;02624079;0.104;Q4;17;320;959;2;56;800;0.06;0,01;United States;Northern America;Springer New York;1973-2020;Multidisciplinary (Q4)
126;37540;Bulletin de la Societe Vaudoise des Sciences Naturelles;journal;00379603;0.102;Q4;11;21;15;217;2;13;0.29;10,33;Switzerland;Western Europe;Societe Vaudoise des Sciences Naturelles;1981-2013, 2015, 2017-2019;Multidisciplinary (Q4)
127;67311;Ciencia and Engenharia/ Science and Engineering Journal;journal;19834071, 0103944X;0.102;Q4;6;4;75;66;4;75;0.02;16,50;Brazil;Latin America;Universidade Federal de Uberlandia;1997-2018;Multidisciplinary (Q4)
128;38958;Research and Development (Barrington, Illinois);journal;07469179;0.102;Q4;3;32;92;0;6;69;0.16;0,00;United States;Northern America;Advantage Business Media;1984-1989, 1994-1996, 1998-1999, 2001-2002, 2007-2018;"Industrial and Manufacturing Engineering (Q4); Multidisciplinary (Q4)"
129;25966;Smithsonian;journal;00377333;0.101;Q4;7;112;425;0;10;26;0.23;0,00;United States;Northern America;Smithsonian Institution;1971, 1975-1981, 1983-1984, 1987, 1989, 1996-1998, 2000-2011, 2013-2018;"Anthropology (Q4); Arts and Humanities (miscellaneous) (Q4); Multidisciplinary (Q4)"
130;23467;Taiwan Review;journal;17275199, 17275148;0.100;Q4;2;73;271;0;1;261;0.01;0,00;Taiwan;Asiatic Region;Kwang Hwa Publishing Co.;2003-2019;Multidisciplinary (Q4)
131;21100902661;Acta Scientiae;journal;15174492, 21787727;;-;1;64;0;1621;0;0;0.00;25,33;Brazil;Latin America;Lutheran University of Brazil;2018-2019;"Education; Multidisciplinary"
132;21100901173;Applied Network Science;journal;23648228;;-;7;51;53;2538;80;50;1.60;49,76;United Kingdom;Western Europe;Springer Open;2016-2020;"Computational Mathematics; Computer Networks and Communications; Multidisciplinary"
133;21100896466;International Journal of Service Science, Management, Engineering, and Technology;journal;19479603, 1947959X;;-;5;22;24;1067;30;24;1.25;48,50;United States;Northern America;IGI Global Publishing;2014, 2017-2020;"Business, Management and Accounting (miscellaneous); Computer Science (miscellaneous); Engineering (miscellaneous); Multidisciplinary"
134;21100907125;iScience;journal;25890042;;-;15;224;0;11259;0;0;0.00;50,26;United States;Northern America;Elsevier Inc.;2018-2020;Multidisciplinary
135;23516;Journal of the Royal Society of Western Australia;journal;0035922X;;-;26;3;8;638;0;7;0.00;212,67;Australia;Pacific Region;Royal Society of Western Australia Inc.;1981, 1983-2019;Multidisciplinary
136;21100897136;Karbala International Journal of Modern Science;journal;24056103, 2405609X;;-;13;40;97;1486;189;97;1.82;37,15;Iraq;Middle East;University of Kerbala;2015-2019;"Biochemistry, Genetics and Molecular Biology (miscellaneous); Chemistry (miscellaneous); Computer Science (miscellaneous); Multidisciplinary; Physics and Astronomy (miscellaneous)"
137;21100903489;Radovi Zavoda za Znanstvenoistrazivacki i Umjetnicki Rad u Bjelovaru;journal;18469787, 18487912;;-;0;19;0;611;0;0;0.00;32,16;Croatia;Eastern Europe;Croatian Academy of Sciences and Arts;2018;"History and Philosophy of Science; Multidisciplinary; Social Sciences (miscellaneous)"
138;21100943285;Research;journal;26395274;;-;7;20;0;1030;0;0;0.00;51,50;United States;Northern America;American Association for the Advancement of Science;2018-2020;Multidisciplinary
139;21100902543;Science and Technology Asia;journal;25869027, 25869000;;-;2;32;0;763;0;0;0.00;23,84;Thailand;Asiatic Region;Thammasat University;2018-2019;"Agricultural and Biological Sciences (miscellaneous); Mathematics (miscellaneous); Multidisciplinary"
140;21100934560;Science, Engineering and Health Studies;journal;26300087;;-;1;16;0;545;0;0;0.00;34,06;Thailand;Asiatic Region;Silpakorn University;2018-2019;Multidisciplinary
141;21100904987;Scientific African;journal;24682276;;-;2;11;0;493;0;0;0.00;44,82;Netherlands;Western Europe;Elsevier BV;2018-2020;Multidisciplinary
142;21100908534;Tapuya: Latin American Science, Technology and Society;journal;25729861;;-;1;19;0;793;0;0;0.00;41,74;United States;Northern America;Routledge;2018-2020;"Multidisciplinary; Social Sciences (miscellaneous)"
