Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (1999);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
187;13639;International Journal of Adhesion and Adhesives;journal;01437496;0.41;Q2;97;47;127;617;67;127;0.52;13.13;United Kingdom;Western Europe;Elsevier Ltd.;1980-2022;"Chemical Engineering (miscellaneous) (Q2); Polymers and Plastics (Q2); Biomaterials (Q3)"
188;94411;Polymer Reaction Engineering;journal;10543414;0.407;-;26;24;25;509;19;25;1;21.21;United States;Northern America;Marcel Dekker Inc.;1993-2003;Materials Science (miscellaneous) (Q2)
189;17159;Textile Reseach Journal;journal;00405175, 17467748;0.404;Q2;90;142;370;2073;247;368;0.65;14.6;United Kingdom;Western Europe;SAGE Publications Ltd;1931-2021;"Chemical Engineering (miscellaneous) (Q2); Polymers and Plastics (Q2)"
190;14943;Animal Biotechnology;journal;15322378, 10495398;0.402;Q3;36;20;54;306;49;54;0.83;15.3;United States;Northern America;Taylor and Francis Ltd.;1990-2021;"Animal Science and Zoology (Q2); Bioengineering (Q3); Biotechnology (Q3)"
191;24093;Hungarian Journal of Industrial Chemistry;journal;01330276;0.4;Q2;12;57;154;813;47;154;0.31;14.26;Hungary;Eastern Europe;University of Veszprem;1974-1989, 1991, 1993-2002;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2)"
192;23408;Chemistry and Industry (London);trade journal;00093068, 20476329;0.392;Q2;29;41;157;1144;178;157;0.97;27.9;United States;Northern America;Wiley-Blackwell;1965-1971, 1973-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Biotechnology (Q3)"
193;144932;Protein Journal;journal;15723887;0.39;Q3;56;112;375;3439;419;375;1.07;30.71;United States;Northern America;Springer New York;1996-2021;"Analytical Chemistry (Q3); Biochemistry (Q3); Bioengineering (Q3); Organic Chemistry (Q3)"
194;16304;Adsorption Science and Technology;journal;02636174;0.387;Q2;40;70;228;1477;97;222;0.35;21.1;United Kingdom;Western Europe;Hindawi Limited;1984-1985, 1989-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Surfaces and Interfaces (Q3)"
195;26887;Drying Technology;journal;15322300, 07373937;0.386;Q2;94;137;381;1945;177;380;0.42;14.2;United States;Northern America;Taylor and Francis Ltd.;1983, 1985-2021;"Chemical Engineering (miscellaneous) (Q2); Physical and Theoretical Chemistry (Q3)"
196;13002;Heat Transfer Engineering;journal;15210537, 01457632;0.375;Q1;70;34;76;479;24;68;0.32;14.09;United Kingdom;Western Europe;Taylor and Francis Ltd.;1979-2021;"Fluid Flow and Transfer Processes (Q1); Mechanical Engineering (Q2); Condensed Matter Physics (Q3)"
197;16378;Chemical and Biochemical Engineering Quarterly;journal;18465153, 03529568;0.371;Q2;43;22;72;389;32;72;0.56;17.68;Croatia;Eastern Europe;Assoc. of Chemists and Chemical Engineers of Croatia;1987, 1996-2021;"Chemistry (miscellaneous) (Q2); Process Chemistry and Technology (Q2); Biochemistry (Q3)"
198;16392;Chemical Engineering and Processing: Process Intensification;journal;02552701;0.364;Q2;111;67;158;1204;60;157;0.36;17.97;Netherlands;Western Europe;Elsevier;1984-2021;"Energy Engineering and Power Technology (Q1); Industrial and Manufacturing Engineering (Q1); Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Process Chemistry and Technology (Q2)"
199;75614;Acta Biotechnologica;journal;01384988;0.363;Q3;34;31;89;649;58;89;0.55;20.94;United Kingdom;Western Europe;John Wiley and Sons Ltd;1980-2003;"Applied Microbiology and Biotechnology (Q3); Bioengineering (Q3); Biotechnology (Q3)"
200;13754;Process Safety and Environmental Protection;journal;17443598, 09575820;0.362;Q2;87;36;104;925;55;104;0.59;25.69;United Kingdom;Western Europe;Institution of Chemical Engineers;1990-2021;"Chemical Engineering (miscellaneous) (Q2); Environmental Engineering (Q2); Safety, Risk, Reliability and Quality (Q2); Environmental Chemistry (Q4)"
201;23373;Journal of Environmental Planning and Management;journal;13600559, 09640568;0.36;Q1;75;44;112;1751;81;112;0.67;39.8;United Kingdom;Western Europe;Routledge;1992-2021;"Environmental Science (miscellaneous) (Q1); Fluid Flow and Transfer Processes (Q1); Geography, Planning and Development (Q1); Management, Monitoring, Policy and Law (Q2); Water Science and Technology (Q2)"
202;19500157076;Reaction Kinetics, Mechanisms and Catalysis;journal;18785204, 18785190;0.352;Q4;43;164;481;2084;261;481;0.56;12.71;Netherlands;Western Europe;Springer Netherlands;2010-2021;"Physical and Theoretical Chemistry (Q3); Catalysis (Q4)"
203;110018;Hydrocarbon Processing;trade journal;00188190;0.347;Q2;28;252;280;593;59;280;0.21;2.35;United States;Northern America;Gulf Publishing Company;1970-1994, 1996-2018, 2020;"Energy Engineering and Power Technology (Q1); Fuel Technology (Q2); Process Chemistry and Technology (Q2)"
204;13086;Institution of Chemical Engineers Symposium Series;conference and proceedings;03070492;0.343;-;17;71;232;932;66;227;0.27;13.13;United Kingdom;Western Europe;;;"Chemical Engineering (miscellaneous); Engineering (miscellaneous)"
205;101712;Bioseparation;journal;0923179X;0.342;Q2;35;34;74;587;47;73;0.16;17.26;Netherlands;Western Europe;Kluwer Academic Publishers;1990-1992, 1994-2001;"Chemical Engineering (miscellaneous) (Q2); Applied Microbiology and Biotechnology (Q3); Biochemistry (Q3)"
206;16393;Chemical Engineering Communications;journal;00986445, 15635201;0.341;Q2;54;60;372;1213;151;372;0.29;20.22;United Kingdom;Western Europe;Taylor and Francis Ltd.;1973-1976, 1978-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2)"
207;18320;Petrole et Techniques;trade journal;01525425;0.336;Q2;4;54;30;103;4;30;0.17;1.91;France;Western Europe;Association Francaise des Techniciens et des Professionels du Petrole (A F T P);1996-2004;"Economic Geology (Q2); Fuel Technology (Q2); Process Chemistry and Technology (Q2)"
208;26568;International Journal of Cosmetic Science;journal;01425463, 14682494;0.334;Q3;66;37;80;642;56;80;0.64;17.35;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1979-2021;"Dermatology (Q2); Pharmaceutical Science (Q2); Aging (Q3); Chemistry (miscellaneous) (Q3); Colloid and Surface Chemistry (Q3); Drug Discovery (Q3)"
209;14397;Plastics, Rubber and Composites;journal;17432898, 14658011;0.324;Q2;41;68;271;1131;131;271;0.34;16.63;United Kingdom;Western Europe;Maney Publishing;1991-1992, 1998-2021;"Chemical Engineering (miscellaneous) (Q2); Polymers and Plastics (Q2); Ceramics and Composites (Q3); Materials Chemistry (Q3)"
210;26450;Polymer - Plastics Technology and Engineering;journal;15256111, 03602559;0.318;Q2;0;0;0;0;0;0;0;0;United States;Northern America;Taylor and Francis Ltd.;1973-2019;"Chemical Engineering (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2); Polymers and Plastics (Q2); Materials Chemistry (Q3)"
211;16423;Chemie-Ingenieur-Technik;journal;15222640, 0009286X;0.317;Q2;39;193;518;1758;265;518;0.57;9.11;Germany;Western Europe;Wiley-VCH Verlag;1949-2021;"Industrial and Manufacturing Engineering (Q1); Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3)"
212;25305;SAR and QSAR in Environmental Research;journal;1029046X, 1062936X;0.315;Q3;50;18;42;292;44;42;0.86;16.22;United Kingdom;Western Europe;Taylor and Francis Ltd.;1993-2021;"Medicine (miscellaneous) (Q2); Bioengineering (Q3); Drug Discovery (Q3); Molecular Medicine (Q3)"
213;17933;Shock and Vibration Digest;journal;17413184, 05831024;0.315;Q1;38;11;30;608;12;30;0.55;55.27;United States;Northern America;SAGE Publications Inc.;1975-1989, 1996-2007;Fluid Flow and Transfer Processes (Q1)
214;13559;Journal of Loss Prevention in the Process Industries;journal;09504230;0.314;Q2;88;51;123;847;47;122;0.46;16.61;Netherlands;Western Europe;Elsevier BV;1988-2022;"Industrial and Manufacturing Engineering (Q1); Chemical Engineering (miscellaneous) (Q2); Control and Systems Engineering (Q2); Energy Engineering and Power Technology (Q2); Safety, Risk, Reliability and Quality (Q2); Food Science (Q3); Management Science and Operations Research (Q3)"
215;21100405404;Science and Technology for the Built Environment;journal;2374474X, 23744731;0.314;Q2;63;30;80;463;26;66;0.3;15.43;United Kingdom;Western Europe;Taylor and Francis Ltd.;2015-2021;"Building and Construction (Q2); Fluid Flow and Transfer Processes (Q2); Environmental Engineering (Q3)"
216;16325;Advanced Powder Technology;journal;15685527, 09218831;0.312;Q2;79;27;75;364;22;75;0.37;13.48;Netherlands;Western Europe;Elsevier BV;1990-2021;"Chemical Engineering (miscellaneous) (Q2); Mechanics of Materials (Q3)"
217;33852;Papier;journal;00311340;0.311;Q2;16;51;133;583;35;133;0.24;11.43;Germany;Western Europe;DPW-Verlagsgesellschaft GmbH;1973-1986, 1988-1989, 1993, 1996-1999;Chemical Engineering (miscellaneous) (Q2)
218;14969;Australasian Biotechnology;journal;10367128;0.306;Q3;9;39;109;155;23;100;0.23;3.97;Australia;Pacific Region;AusBIOTECH LTD;1991-2016;"Applied Microbiology and Biotechnology (Q3); Bioengineering (Q3); Biotechnology (Q3)"
219;23502;Dyes and Pigments;journal;01437208, 18733743;0.305;Q2;129;129;293;2502;190;293;0.72;19.4;Netherlands;Western Europe;Elsevier BV;1980-2022;"Chemical Engineering (miscellaneous) (Q2); Process Chemistry and Technology (Q2)"
220;16849;Biochemical Engineering Journal;journal;1369703X;0.303;Q3;130;40;53;849;35;53;0.66;21.23;Netherlands;Western Europe;Elsevier;1998-2021;"Bioengineering (Q3); Biomedical Engineering (Q3); Biotechnology (Q3); Environmental Engineering (Q3)"
221;12400154727;International Journal of Coal Preparation and Utilization;journal;19392699, 19392702;0.3;Q2;32;28;45;400;21;45;0.5;14.29;United Kingdom;Western Europe;Routledge;1999-2000, 2003-2021;"Geotechnical Engineering and Engineering Geology (Q1); Chemical Engineering (miscellaneous) (Q2); Energy Engineering and Power Technology (Q2); Fuel Technology (Q2); Mechanical Engineering (Q2)"
222;68577;Laboratory Robotics and Automation;journal;08957533;0.298;Q2;16;41;111;579;55;111;0.44;14.12;United States;Northern America;VCH Publishers;1995-2000;Chemical Engineering (miscellaneous) (Q2)
223;13691;Journal of Vinyl and Additive Technology;journal;15480585, 10835601;0.296;Q2;36;32;140;508;41;140;0.32;15.88;United Kingdom;Western Europe;John Wiley and Sons Ltd;1984-1989, 1992-2021;"Chemical Engineering (miscellaneous) (Q2); Marketing (Q2); Polymers and Plastics (Q2); Chemistry (miscellaneous) (Q3); Materials Chemistry (Q3)"
224;58092;Environment Canada Arctic and Marine Oil Spill Program Technical Seminar (AMOP) Proceedings;conference and proceedings;-;0.295;-;20;63;62;842;36;62;0.58;13.37;Canada;Northern America;;1998-2008;"Chemical Engineering (miscellaneous); Energy Engineering and Power Technology; Environmental Science (miscellaneous); Ocean Engineering"
225;24098;Indian Journal of Chemical Technology;journal;0971457X;0.295;Q2;41;57;214;1037;76;214;0.33;18.19;India;Asiatic Region;National Institute of Science Communication and Information Resources (NISCAIR);1994-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3)"
226;19900;American Society of Mechanical Engineers, Heat Transfer Division, (Publication) HTD;conference and proceedings;02725673;0.294;-;27;181;1149;3094;271;1079;0.24;17.09;United States;Northern America;The American Society of Mechanical Engineers(ASME);1979-2006;"Fluid Flow and Transfer Processes; Mechanical Engineering"
227;14737;International Journal of Artificial Organs;journal;03913988, 17246040;0.293;Q3;59;118;377;2594;302;294;0.59;21.98;Italy;Western Europe;Wichtig Publishing Srl;1978-2021;"Medicine (miscellaneous) (Q2); Bioengineering (Q3); Biomaterials (Q3); Biomedical Engineering (Q3)"
228;13982;Review of Progress in Coloration and Related Topics;journal;05579325;0.289;Q2;28;10;22;1204;12;22;0.4;120.4;United Kingdom;Western Europe;Society of Dyers and Colourists;1967, 1971-1979, 1981-2005;"Business and International Management (Q1); Environmental Science (miscellaneous) (Q1); History (Q1); Chemical Engineering (miscellaneous) (Q2); Industrial and Manufacturing Engineering (Q2)"
229;22180;ACS Symposium Series;book series;19475918, 00976156;0.287;Q2;67;667;2099;23118;1248;2098;0.61;34.66;United States;Northern America;American Chemical Society;1904, 1974-1989, 1996-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3)"
230;26449;Polymer News;journal;00323918;0.283;Q2;17;34;83;643;37;83;0.3;18.91;United Kingdom;Western Europe;Taylor and Francis Ltd.;1974-1978, 1983-1984, 1989-1990, 1995-2005, 2020;"Chemical Engineering (miscellaneous) (Q2); Polymers and Plastics (Q2)"
231;23999;Instrumentation Science and Technology;journal;15256030, 10739149;0.282;Q2;26;32;89;458;34;89;0.32;14.31;United States;Northern America;Taylor and Francis Ltd.;1968-1972, 1974-1977, 1979-1982, 1984-1990, 1992-2021;"Environmental Science (miscellaneous) (Q1); Chemical Engineering (miscellaneous) (Q2); Instrumentation (Q3)"
232;27054;Kolloidnyj Zhurnal;journal;00232912;0.279;Q4;13;24;219;343;62;219;0.27;14.29;Russian Federation;Eastern Europe;Izdatel'stvo Nauka;1992-1999, 2001-2004;Colloid and Surface Chemistry (Q4)
233;12021;Abbey Newsletter;trade journal;02768291;0.278;Q2;4;7;7;7;2;7;0.4;1;United States;Northern America;Abbey Publications, Inc.;1996-1997, 1999-2004;Chemical Engineering (miscellaneous) (Q2)
234;13671;Biologicals;journal;10958320, 10451056;0.278;Q3;60;61;157;769;120;153;0.78;12.61;United States;Northern America;Academic Press Inc.;1990-2021;"Medicine (miscellaneous) (Q2); Applied Microbiology and Biotechnology (Q3); Bioengineering (Q3); Biotechnology (Q3); Immunology and Microbiology (miscellaneous)  (Q3); Pharmacology (Q3)"
235;20479;JSME International Journal, Series B: Fluids and Thermal Engineering;journal;13408054, 13475371;0.277;Q2;37;92;330;1446;89;330;0.28;15.72;Japan;Asiatic Region;Japan Society of Mechanical Engineers;1988-2007;"Fluid Flow and Transfer Processes (Q2); Mechanical Engineering (Q2); Physical and Theoretical Chemistry (Q3)"
236;15263;Pulp and Paper Canada;trade journal;03164004;0.275;Q2;28;138;401;939;89;401;0.26;6.8;Canada;Northern America;Business Information Group;1974-1992, 1994-2019;"Chemical Engineering (miscellaneous) (Q2); Industrial and Manufacturing Engineering (Q2); Materials Science (miscellaneous) (Q2); Mechanical Engineering (Q2); Economics and Econometrics (Q3)"
237;81058;International Paper and Coating Chemistry Symposium, Proceedings;conference and proceedings;-;0.273;-;6;0;41;0;8;40;0;0;United States;Northern America;TAPPI Press;1996, 2003;Chemical Engineering (miscellaneous)
238;13574;Kagaku Kogaku Ronbunshu;journal;0386216X;0.271;Q2;20;187;654;2060;140;654;0.23;11.02;Japan;Asiatic Region;Society of Chemical Engineers, Japan;1975-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3)"
239;25941;Macromolecular Research;journal;15985032;0.269;Q2;52;53;132;1165;39;132;0.29;21.98;South Korea;Asiatic Region;Polymer Society of Korea;2002-2021;"Chemical Engineering (miscellaneous) (Q2); Polymers and Plastics (Q2); Materials Chemistry (Q3); Organic Chemistry (Q4)"
240;18219;Oil and Gas Science and Technology;journal;12944475, 19538189;0.268;Q2;68;118;191;2926;76;190;0.28;24.8;France;Western Europe;Editions Technip;1975-1976, 1999-2021;"Chemical Engineering (miscellaneous) (Q2); Energy Engineering and Power Technology (Q2); Fuel Technology (Q2)"
241;31877;International Agrophysics;journal;02368722;0.267;Q2;42;73;106;838;20;106;0.15;11.48;Germany;Western Europe;Polish Academy of Sciences;1989, 1992-2021;"Agricultural and Biological Sciences (miscellaneous) (Q2); Fluid Flow and Transfer Processes (Q2); Water Science and Technology (Q2); Soil Science (Q3)"
242;120139;SPE International Oilfield Chemistry Symposium Proceedings;conference and proceedings;10461779;0.265;-;37;74;87;957;30;86;0.34;12.93;United States;Northern America;Society of Petroleum Engineers (SPE);1973, 1975, 1995, 1997, 1999, 2001, 2003, 2005, 2007, 2009, 2011, 2013, 2015, 2017, 2019;"Chemical Engineering (miscellaneous); Chemistry (miscellaneous); Energy Engineering and Power Technology"
243;15632;Food Technology and Biotechnology;journal;13342606, 13309862;0.263;Q2;71;39;109;1120;53;109;0.39;28.72;Croatia;Eastern Europe;University of Zagreb;1996-2021;"Chemical Engineering (miscellaneous) (Q2); Industrial and Manufacturing Engineering (Q2); Biotechnology (Q3); Food Science (Q3)"
244;145580;International Journal of Peptide Research and Therapeutics;journal;15733149, 15733904;0.253;Q3;38;74;347;1645;156;347;0.45;22.23;Netherlands;Western Europe;Springer Netherlands;1996-2002, 2005-2021;"Bioengineering (Q3); Drug Discovery (Q3); Analytical Chemistry (Q4); Biochemistry (Q4); Molecular Medicine (Q4)"
245;13900154734;Journal of the Taiwan Institute of Chemical Engineers;journal;18761070;0.253;Q2;91;60;185;1240;53;185;0.29;20.67;Taiwan;Asiatic Region;Taiwan Institute of Chemical Engineers;2009-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3)"
246;18216;Ultrapure Water;trade journal;07478291;0.251;Q2;10;32;97;119;10;85;0.14;3.72;United States;Northern America;Tall Oaks Publishing Inc.;1989-2015;"Fluid Flow and Transfer Processes (Q2); Water Science and Technology (Q2)"
247;15814;Wochenblatt fuer Papierfabrikation;trade journal;00437131;0.251;Q2;11;91;185;644;25;185;0.15;7.08;Germany;Western Europe;Deutscher Fachverlag GmbH;1977-1990, 1996-2018;"Chemical Engineering (miscellaneous) (Q2); Industrial and Manufacturing Engineering (Q2); Mechanical Engineering (Q2); Media Technology (Q2); Materials Science (miscellaneous) (Q3)"
248;32155;Chemische Technik;journal;00456519;0.249;Q2;8;49;124;453;29;124;0.25;9.24;Germany;Western Europe;Deutscher Verlag fur Grundstoffindustrie;1971-1989, 1995-2002;Chemical Engineering (miscellaneous) (Q2)
249;28388;Journal of the Society of Leather Technologies and Chemists;journal;01440322;0.248;Q2;26;38;80;588;27;80;0.39;15.47;United Kingdom;Western Europe;Society of Leather Technologists and Chemists;1994-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3); Materials Science (miscellaneous) (Q3)"
250;23189;Food Science and Technology International;journal;15321738, 10820132;0.246;Q2;65;53;136;1918;64;134;0.35;36.19;United States;Northern America;SAGE Publications Inc.;1995-2021;"Chemical Engineering (miscellaneous) (Q2); Industrial and Manufacturing Engineering (Q2); Food Science (Q3)"
251;17813;Materials Science and Engineering C;journal;09284931, 18730191;0.244;-;145;137;139;2929;74;137;0.42;21.38;Netherlands;Western Europe;Elsevier BV;1993-2021;"Mechanical Engineering (Q2); Condensed Matter Physics (Q3); Materials Science (miscellaneous) (Q3); Mechanics of Materials (Q3)"
252;13571;Journal of Polymer Engineering;journal;03346447;0.243;Q2;27;29;71;469;22;71;0.28;16.17;Germany;Western Europe;Walter de Gruyter GmbH;1981-1988, 1990-2021;"Chemical Engineering (miscellaneous) (Q2); Polymers and Plastics (Q2); Materials Chemistry (Q3)"
253;13609;Korean Journal of Chemical Engineering;journal;19757220, 02561115;0.243;Q2;65;134;282;2598;97;282;0.3;19.39;United States;Northern America;Springer New York;1984-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3)"
254;13726;Kunststoffe Plast Europe;trade journal;09450084;0.242;Q2;15;288;841;985;132;841;0.17;3.42;Germany;Western Europe;"Carl Hanser Verlag GmbH &amp; Co. KG";1994-2005;"Chemical Engineering (miscellaneous) (Q2); Polymers and Plastics (Q2); Materials Chemistry (Q3)"
255;17021;Journal of Synthetic Lubrication;journal;02656582, 15576841;0.241;Q2;21;20;51;232;13;51;0.15;11.6;United Kingdom;Western Europe;Leaf Coppin Publishing Co.;1984-2008;"Chemical Engineering (miscellaneous) (Q2); Mechanical Engineering (Q2); Surfaces, Coatings and Films (Q3)"
256;25927;Kobunshi Ronbunshu;journal;03862186;0.238;Q2;17;112;377;2347;83;377;0.2;20.96;Japan;Asiatic Region;Society of Polymer Science;1970, 1974-2019;"Chemical Engineering (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2); Polymers and Plastics (Q2); Materials Science (miscellaneous) (Q3)"
257;16679;European Journal of Ultrasound;journal;09298266;0.237;Q2;44;52;169;1383;81;168;0.38;26.6;Netherlands;Western Europe;Elsevier BV;1994-2003;"Chemical Engineering (miscellaneous) (Q2); Acoustics and Ultrasonics (Q3); Radiology, Nuclear Medicine and Imaging (Q3); Bioengineering (Q4)"
258;21322;Flow, Turbulence and Combustion;journal;13866184, 15731987;0.237;Q2;68;19;180;437;36;179;0.09;23;Netherlands;Western Europe;Springer Netherlands;1996-2021;"Chemical Engineering (miscellaneous) (Q2); Physical and Theoretical Chemistry (Q3); Physics and Astronomy (miscellaneous) (Q3)"
259;19700180546;Journal of Chromatography Library;book series;03014770;0.236;Q2;14;3;38;84;17;13;0.29;28;Netherlands;Western Europe;Elsevier;1975-1979, 1981-1993, 1995-1996, 1998-2005;"Filtration and Separation (Q2); Clinical Biochemistry (Q3); Analytical Chemistry (Q4); Biochemistry (Q4)"
260;70396;Tree Planters' Notes;journal;00968714;0.234;Q2;8;0;31;0;6;31;0.07;0;United States;Northern America;The Tree Planters' Service;1996-1997, 1999-2000;"Chemical Engineering (miscellaneous) (Q2); Food Science (Q3)"
261;12942;Filtration and Separation;trade journal;18737218, 00151882;0.233;Q3;31;51;230;149;22;179;0.08;2.92;Netherlands;Western Europe;Elsevier BV;1970-2019, 2021;"Environmental Science (miscellaneous) (Q2); Industrial and Manufacturing Engineering (Q2); Filtration and Separation (Q3)"
262;25919;Journal of Surfactants and Detergents;journal;15589293, 10973958;0.232;Q2;51;49;60;1219;28;60;0.47;24.88;Germany;Western Europe;"John Wiley &amp; Sons Inc.";1998-2021;"Chemical Engineering (miscellaneous) (Q2); Surfaces, Coatings and Films (Q3); Physical and Theoretical Chemistry (Q4)"
263;17675;Osterreichische Wasser- Und Abfallwirtschaft (discontinued);journal;16137566, 0945358X;0.232;Q2;13;34;94;455;12;94;0.08;13.38;Austria;Western Europe;Springer-Verlag Wien;1994-2017, 2019, 2021;"Energy (miscellaneous) (Q2); Fluid Flow and Transfer Processes (Q2); Water Science and Technology (Q2)"
264;15257;Pulp and Paper;trade journal;00334081;0.232;Q2;12;72;286;155;46;286;0.15;2.15;United States;Northern America;CMP Media LLC;1978-1991, 1993-2008;"Chemical Engineering (miscellaneous) (Q2); Industrial and Manufacturing Engineering (Q2); Mechanical Engineering (Q2); Media Technology (Q2); Marketing (Q3); Materials Science (miscellaneous) (Q3)"
265;16395;Chemical Engineering Education (discontinued);journal;00092479;0.228;Q2;26;51;140;499;43;140;0.29;9.78;United States;Northern America;American Society for Engineering Education;1970, 1972-1975, 1977-1979, 1981-1990, 1993, 1996-2017;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3)"
266;19700181203;KONA Powder and Particle Journal;journal;02884534, 21875537;0.228;Q2;39;25;68;364;19;65;0.28;14.56;Japan;Asiatic Region;Hosokawa Powder Technology Foundation;1983-2021;"Chemical Engineering (miscellaneous) (Q2); Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3); Materials Science (miscellaneous) (Q3)"
267;30437;Wasser und Boden;journal;00430951;0.228;Q2;12;83;261;888;43;261;0.17;10.7;Germany;Western Europe;Springer Vieweg;1972-1989, 1996-2003;"Fluid Flow and Transfer Processes (Q2); Water Science and Technology (Q2)"
268;22025;International Glass Journal;journal;11235063;0.226;Q2;3;35;25;275;11;25;0.5;7.86;Italy;Western Europe;Gruppo Editoriale Faenza Editrice SpA;1996-2004;Chemical Engineering (miscellaneous) (Q2)
269;68748;American Society of Mechanical Engineers, Manufacturing Engineering Division, MED;conference and proceedings;10716947;0.225;-;28;193;329;2851;87;325;0.28;14.77;United States;Northern America;;;Engineering (miscellaneous)
270;13537;Iranian Polymer Journal (English Edition);journal;10261265;0.224;Q2;46;31;95;589;32;95;0.28;19;Switzerland;Western Europe;Springer International Publishing AG;1996-2021;"Chemical Engineering (miscellaneous) (Q2); Polymers and Plastics (Q2); Materials Chemistry (Q3)"
271;20766;Drug and Chemical Toxicology;journal;01480545, 15256014;0.221;Q2;46;47;99;1097;54;98;0.4;23.34;United States;Northern America;Informa Healthcare;1977-2021;"Chemical Health and Safety (Q2); Medicine (miscellaneous) (Q2); Pharmacology (Q3); Public Health, Environmental and Occupational Health (Q3); Toxicology (Q3); Health, Toxicology and Mutagenesis (Q4)"
272;28867;Journal of Applied Fire Science;journal;10444300, 15414183;0.221;Q2;15;20;75;305;9;75;0.14;15.25;United States;Northern America;Baywood Publishing Co. Inc.;1993-1994, 1996-2000, 2002-2013;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3); Safety, Risk, Reliability and Quality (Q3); Condensed Matter Physics (Q4)"
273;11700154632;Proceedings - International Conference on Application of Concurrency to System Design, ACSD;conference and proceedings;15504808;0.221;-;23;0;28;0;17;27;0.61;0;United States;Northern America;;;"Chemical Engineering (miscellaneous); Chemistry (miscellaneous); Engineering (miscellaneous); Materials Science (miscellaneous)"
274;25268;Inorganic Materials;journal;16083172, 00201685;0.22;Q2;41;294;917;3618;137;917;0.15;12.31;United States;Northern America;Pleiades Publishing;1996-2021;"Chemical Engineering (miscellaneous) (Q2); Metals and Alloys (Q2); Materials Chemistry (Q3); Inorganic Chemistry (Q4)"
275;33886;Process Technology Proceedings;book series;09218610;0.22;Q2;11;0;118;0;57;117;0;0;Netherlands;Western Europe;Elsevier;1972-1973, 1985, 1996;"Chemical Engineering (miscellaneous) (Q2); Industrial and Manufacturing Engineering (Q2)"
276;17185;Textilveredlung;trade journal;00405310;0.22;Q2;10;14;122;34;27;122;0.19;2.43;Switzerland;Western Europe;Swiss Society Textile and Chemistry;1975-1976, 1979, 1981-1982, 1985-1986, 1988-1999, 2003, 2005-2006;"Business and International Management (Q2); Chemical Engineering (miscellaneous) (Q2); Environmental Science (miscellaneous) (Q2); Polymers and Plastics (Q2)"
277;65605;Separations Technology;journal;09569618;0.219;Q3;15;0;27;0;11;27;0;0;United Kingdom;Western Europe;Pergamon Press Ltd.;1990-1996;"Engineering (miscellaneous) (Q2); Filtration and Separation (Q3)"
278;13534;Chemical and Process Engineering - Inzynieria Chemiczna i Procesowa;journal;02086425;0.218;Q2;21;41;138;650;23;138;0.13;15.85;Poland;Eastern Europe;Polish Academy of Sciences, Committee of Chemical and Process Engineering;1986-1989, 1996-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3)"
279;12888;Chinese Journal of Chemical Engineering;journal;10049541;0.218;Q2;61;50;136;694;28;136;0.2;13.88;China;Asiatic Region;Chemical Industry Press;1993-2021;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q3); Environmental Engineering (Q3); Biochemistry (Q4)"
280;13757;Process Safety Progress;journal;15475913, 10668527;0.213;Q2;41;38;127;379;25;127;0.2;9.97;United States;Northern America;"John Wiley &amp; Sons Inc.";1993-2021;"Chemical Engineering (miscellaneous) (Q2); Safety, Risk, Reliability and Quality (Q3)"
281;18060;ZKG International (discontinued);trade journal;07224397, 09490205, 07224400;0.213;Q2;17;72;215;628;35;215;0.2;8.72;Germany;Western Europe;Bauverlag GmbH;1982-1989, 1994-2017, 2021;"Building and Construction (Q2); Chemical Engineering (miscellaneous) (Q2); Industrial and Manufacturing Engineering (Q2); Materials Science (miscellaneous) (Q3)"
